null_kind,domain,split_regime,layer,perm_idx,null_delta_auc
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,0,0,0.006330905004083176
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,0,1,0.005045318930457121
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,0,2,0.007802456358799947
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,0,3,0.003565682128736536
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,0,4,0.006274306875055591
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,0,5,0.00559512932672479
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,0,6,0.00291076092141751
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,0,7,0.005481933068669842
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,0,8,0.0023286087371340303
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,0,9,0.0030805553085002657
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,0,10,0.007074766128445487
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,0,11,0.006250050534043816
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,0,12,0.006064085252953211
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,0,13,0.002288181502114295
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,0,14,0.0027975646633623397
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,0,15,0.007535636607669871
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,0,16,0.0019000800459253453
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,0,17,0.0035252548937168005
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,0,18,0.0036707929397875594
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,0,19,0.006250050534043816
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,0,20,0.0025954284882639955
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,0,21,0.005805350948827281
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,0,22,0.0049482935664098004
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,0,23,0.003711220174807295
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,3,0,-0.00847354846012649
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,3,1,-0.002417548654177315
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,3,2,-0.00012936715206302019
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,3,3,-0.003129067990523815
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,3,4,0.003048213520484344
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,3,5,0.011335796699520562
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,3,6,-0.0029673590504450953
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,3,7,-0.006840288165331332
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,3,8,0.0007034338893425751
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,3,9,-0.0018758237049134596
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,3,10,-0.010947695243331501
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,3,11,-0.00016170894007871972
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,3,12,0.0003072469861498117
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,3,13,0.002191156138067085
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,3,14,-0.0025064885712207108
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,3,15,-0.0022396688200907455
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,3,16,-0.009152726008457401
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,3,17,0.003937612690917747
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,3,18,0.0003719305621812108
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,3,19,0.0016009185067795695
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,3,20,0.0019485927279490056
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,3,21,0.004406568617145945
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,3,22,0.009937014367839336
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,3,23,0.0036061093637561603
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,7,0,0.00730924409155953
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,7,1,0.0053687368106144495
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,7,2,0.009096127879429816
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,7,3,0.010559593787142552
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,7,4,0.005667898349760225
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,7,5,0.012192854081938043
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,7,6,0.0070747661284453756
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,7,7,0.005611300220732529
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,7,8,0.008028848874909955
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,7,9,0.010794071750256595
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,7,10,0.006993911658405905
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,7,11,0.007980336192886295
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,7,12,0.00671092101326809
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,7,13,0.008061190662925655
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,7,14,0.005975145335909815
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,7,15,0.008368437649075355
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,7,16,0.006460272156146196
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,7,17,0.00790756716985086
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,7,18,0.00785905448782731
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,7,19,0.008352266755067506
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,7,20,0.010777900856248745
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,7,21,0.006444101262138124
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,7,22,0.007592234736697345
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,7,23,0.0063632467920988756
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,11,0,0.007390098561599001
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,11,1,0.004891695437382215
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,11,2,0.00171411476483474
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,11,3,0.007665003759732891
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,11,4,0.006969655317394241
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,11,5,0.0057972655018231345
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,11,6,0.005764923713807546
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,11,7,0.00701816799941779
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,11,8,0.0071475351514808105
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,11,9,0.006969655317394241
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,11,10,0.003969954478933335
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,11,11,0.005578958432716941
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,11,12,0.006452186709142271
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,11,13,0.004503593981193377
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,11,14,0.005312138681587086
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,11,15,0.005700240137776036
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,11,16,0.0043014578060949216
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,11,17,0.009621681934685822
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,11,18,0.005255540552559501
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,11,19,0.01055959378714244
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,11,20,0.009839989003792127
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,11,21,0.009217409584488911
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,11,22,0.006840288165331221
elasticity_feature_shuffle_within_geodesic_bins,external_lung,source_disjoint,11,23,0.007479038478642175
elasticity_feature_shuffle_within_geodesic_bins,external_lung,target_disjoint,0,0,0.0037974738543490316
elasticity_feature_shuffle_within_geodesic_bins,external_lung,target_disjoint,0,1,0.00618718852241773
elasticity_feature_shuffle_within_geodesic_bins,external_lung,target_disjoint,0,2,0.0044883186402087105
elasticity_feature_shuffle_within_geodesic_bins,external_lung,target_disjoint,0,3,0.0065999574196295985
elasticity_feature_shuffle_within_geodesic_bins,external_lung,target_disjoint,0,4,0.005787454432486294
elasticity_feature_shuffle_within_geodesic_bins,external_lung,target_disjoint,0,5,0.0055354481583990145
elasticity_feature_shuffle_within_geodesic_bins,external_lung,target_disjoint,0,6,0.004875017922860048
elasticity_feature_shuffle_within_geodesic_bins,external_lung,target_disjoint,0,7,0.008742010749370976
elasticity_feature_shuffle_within_geodesic_bins,external_lung,target_disjoint,0,8,0.004327556017084344
elasticity_feature_shuffle_within_geodesic_bins,external_lung,target_disjoint,0,9,0.009467615021311881
elasticity_feature_shuffle_within_geodesic_bins,external_lung,target_disjoint,0,10,0.010106320578050276
elasticity_feature_shuffle_within_geodesic_bins,external_lung,target_disjoint,0,11,0.007147419325405302
elasticity_feature_shuffle_within_geodesic_bins,external_lung,target_disjoint,0,12,0.007286457269729318
elasticity_feature_shuffle_within_geodesic_bins,external_lung,target_disjoint,0,13,0.0036627808457851962
elasticity_feature_shuffle_within_geodesic_bins,external_lung,target_disjoint,0,14,0.0034542239292991717
elasticity_feature_shuffle_within_geodesic_bins,external_lung,target_disjoint,0,15,0.0048402584367789325
