null_kind,domain,split_regime,layer,perm_idx,null_delta_spearman
signature_basis_destroy,external_lung,target_disjoint,11,5,1.8839649855613427e-07
signature_basis_destroy,external_lung,target_disjoint,11,6,-2.8133525024984923e-07
signature_basis_destroy,external_lung,target_disjoint,11,7,-7.293896340911446e-07
signature_basis_destroy,external_lung,target_disjoint,11,8,-8.117510632990946e-07
signature_basis_destroy,external_lung,target_disjoint,11,9,-1.1387481422308124e-06
signature_basis_destroy,external_lung,target_disjoint,11,10,3.4347373779278906e-07
signature_basis_destroy,external_lung,target_disjoint,11,11,-1.1413958135812058e-06
signature_basis_destroy,external_lung,target_disjoint,11,12,-4.1288029612590593e-07
signature_basis_destroy,external_lung,target_disjoint,11,13,-2.170401095924826e-06
signature_basis_destroy,external_lung,target_disjoint,11,14,-1.061396047217708e-06
signature_basis_destroy,external_lung,target_disjoint,11,15,-1.1920552286026273e-06
signature_basis_destroy,external_lung,target_disjoint,11,16,2.9715076213347735e-07
signature_basis_destroy,external_lung,target_disjoint,11,17,-1.3377659566649741e-06
signature_basis_destroy,external_lung,target_disjoint,11,18,5.041051872947677e-07
signature_basis_destroy,external_lung,target_disjoint,11,19,1.1156816023035615e-07
signature_basis_destroy,external_lung,target_disjoint,11,20,-1.2775612341356032e-06
signature_basis_destroy,external_lung,target_disjoint,11,21,-5.761668162599862e-07
signature_basis_destroy,external_lung,target_disjoint,11,22,-1.824640791954317e-06
signature_basis_destroy,external_lung,target_disjoint,11,23,-1.2453574012721846e-06
signature_basis_destroy,immune,source_disjoint,7,0,6.530551609054691e-06
signature_basis_destroy,immune,source_disjoint,7,1,1.533057991458253e-05
signature_basis_destroy,immune,source_disjoint,7,2,-2.671592772996584e-06
signature_basis_destroy,immune,source_disjoint,7,3,1.570250595070953e-05
signature_basis_destroy,immune,source_disjoint,7,4,3.988843153968427e-05
signature_basis_destroy,immune,source_disjoint,7,5,1.0870551264644673e-06
signature_basis_destroy,immune,source_disjoint,7,6,5.8790366572173194e-05
signature_basis_destroy,immune,source_disjoint,7,7,2.616491740651747e-05
signature_basis_destroy,immune,source_disjoint,7,8,2.009458488927765e-05
signature_basis_destroy,immune,source_disjoint,7,9,-2.8897168555981623e-06
signature_basis_destroy,immune,source_disjoint,7,10,3.736917772652684e-05
signature_basis_destroy,immune,source_disjoint,7,11,1.264366693395913e-05
signature_basis_destroy,immune,source_disjoint,7,12,9.036703046194638e-06
signature_basis_destroy,immune,source_disjoint,7,13,2.4190774189608577e-05
signature_basis_destroy,immune,source_disjoint,7,14,-9.951060440757664e-06
signature_basis_destroy,immune,source_disjoint,7,15,2.683877153436369e-05
signature_basis_destroy,immune,source_disjoint,7,16,1.5176129910452613e-05
signature_basis_destroy,immune,source_disjoint,7,17,1.8463040569346306e-05
signature_basis_destroy,immune,source_disjoint,7,18,3.411430890567363e-05
signature_basis_destroy,immune,source_disjoint,7,19,2.3356328169578736e-05
signature_basis_destroy,immune,source_disjoint,7,20,1.7858494315611817e-05
signature_basis_destroy,immune,source_disjoint,7,21,2.42164603028866e-05
signature_basis_destroy,immune,source_disjoint,7,22,2.7596905007708922e-05
signature_basis_destroy,immune,source_disjoint,7,23,1.8942364918025575e-05
signature_basis_destroy,immune,source_disjoint,11,0,5.076683353511663e-05
signature_basis_destroy,immune,source_disjoint,11,1,-2.2444132645321746e-05
signature_basis_destroy,immune,source_disjoint,11,2,6.493892814998792e-06
signature_basis_destroy,immune,source_disjoint,11,3,3.4590436793609236e-05
signature_basis_destroy,immune,source_disjoint,11,4,2.1469430642597626e-05
signature_basis_destroy,immune,source_disjoint,11,5,-1.1536396476087563e-05
signature_basis_destroy,immune,source_disjoint,11,6,1.8907677379782772e-06
signature_basis_destroy,immune,source_disjoint,11,7,2.5266173476166942e-05
signature_basis_destroy,immune,source_disjoint,11,8,2.4505293727761918e-05
signature_basis_destroy,immune,source_disjoint,11,9,2.5352552580702736e-05
signature_basis_destroy,immune,source_disjoint,11,10,4.843191259477908e-06
signature_basis_destroy,immune,source_disjoint,11,11,1.9024722808184263e-05
signature_basis_destroy,immune,source_disjoint,11,12,-3.2152082475110644e-05
signature_basis_destroy,immune,source_disjoint,11,13,2.0363799498220037e-06
signature_basis_destroy,immune,source_disjoint,11,14,3.0989160848537978e-06
signature_basis_destroy,immune,source_disjoint,11,15,2.2956397762292913e-05
signature_basis_destroy,immune,source_disjoint,11,16,8.127220674392088e-06
signature_basis_destroy,immune,source_disjoint,11,17,1.2749128281277361e-05
signature_basis_destroy,immune,source_disjoint,11,18,4.6731238544962805e-05
signature_basis_destroy,immune,source_disjoint,11,19,1.4139651190733099e-05
signature_basis_destroy,immune,source_disjoint,11,20,-2.088192425684504e-05
signature_basis_destroy,immune,source_disjoint,11,21,2.948531676839894e-05
signature_basis_destroy,immune,source_disjoint,11,22,2.595465056053764e-05
signature_basis_destroy,immune,source_disjoint,11,23,9.938023364602921e-06
signature_basis_destroy,immune,target_disjoint,7,0,9.80457023616279e-07
signature_basis_destroy,immune,target_disjoint,7,1,-1.4153839008393913e-05
signature_basis_destroy,immune,target_disjoint,7,2,-1.3731425791247266e-05
signature_basis_destroy,immune,target_disjoint,7,3,-2.0701104676822498e-05
signature_basis_destroy,immune,target_disjoint,7,4,3.117173758953126e-06
signature_basis_destroy,immune,target_disjoint,7,5,-1.2475586103172416e-05
signature_basis_destroy,immune,target_disjoint,7,6,-2.8951467388214436e-06
signature_basis_destroy,immune,target_disjoint,7,7,-1.8480689934003536e-05
signature_basis_destroy,immune,target_disjoint,7,8,-9.948121625305713e-07
signature_basis_destroy,immune,target_disjoint,7,9,-7.5835691237874565e-06
signature_basis_destroy,immune,target_disjoint,7,10,-1.0849807290685883e-05
signature_basis_destroy,immune,target_disjoint,7,11,-5.189837155885149e-06
signature_basis_destroy,immune,target_disjoint,7,12,-1.973240070663498e-05
signature_basis_destroy,immune,target_disjoint,7,13,-1.6092760300181694e-05
signature_basis_destroy,immune,target_disjoint,7,14,-9.074766969191121e-06
signature_basis_destroy,immune,target_disjoint,7,15,-1.2455414071408538e-05
signature_basis_destroy,immune,target_disjoint,7,16,-2.9479705669122427e-05
signature_basis_destroy,immune,target_disjoint,7,17,-1.3586591301402564e-05
signature_basis_destroy,immune,target_disjoint,7,18,-2.543285694715894e-05
signature_basis_destroy,immune,target_disjoint,7,19,-1.0113586855492034e-05
signature_basis_destroy,immune,target_disjoint,7,20,-4.793275111429602e-06
signature_basis_destroy,immune,target_disjoint,7,21,-4.767928954715428e-07
signature_basis_destroy,immune,target_disjoint,7,22,2.07150166549639e-07
signature_basis_destroy,immune,target_disjoint,7,23,-1.8553055909670187e-05
signature_basis_destroy,immune,target_disjoint,11,0,-1.0437019161563255e-06
signature_basis_destroy,immune,target_disjoint,11,1,-3.482983191514105e-05
signature_basis_destroy,immune,target_disjoint,11,2,1.6031890709838903e-06
signature_basis_destroy,immune,target_disjoint,11,3,1.813693903427588e-05
signature_basis_destroy,immune,target_disjoint,11,4,-7.077094521870664e-06
signature_basis_destroy,immune,target_disjoint,11,5,-5.4300548860450326e-05
signature_basis_destroy,immune,target_disjoint,11,6,1.3337047531335189e-05
signature_basis_destroy,immune,target_disjoint,11,7,1.0861389342718686e-05
signature_basis_destroy,immune,target_disjoint,11,8,7.229055998987655e-06
signature_basis_destroy,immune,target_disjoint,11,9,-2.6272363202295423e-05
signature_basis_destroy,immune,target_disjoint,11,10,-9.376368977111194e-06
signature_basis_destroy,immune,target_disjoint,11,11,-3.2271395938775205e-05
signature_basis_destroy,immune,target_disjoint,11,12,-6.222691279236803e-05
signature_basis_destroy,immune,target_disjoint,11,13,-2.0381288035095646e-05
signature_basis_destroy,immune,target_disjoint,11,14,-6.645296197821393e-05
signature_basis_destroy,immune,target_disjoint,11,15,-1.1205832175856245e-06
signature_basis_destroy,immune,target_disjoint,11,16,1.1239676429602996e-05
signature_basis_destroy,immune,target_disjoint,11,17,-1.931731658182112e-06
signature_basis_destroy,immune,target_disjoint,11,18,1.591875750869831e-05
signature_basis_destroy,immune,target_disjoint,11,19,-2.995389494733769e-06
signature_basis_destroy,immune,target_disjoint,11,20,1.6925579884308206e-06
signature_basis_destroy,immune,target_disjoint,11,21,1.763464994982561e-05
signature_basis_destroy,immune,target_disjoint,11,22,1.5047745294816117e-06
signature_basis_destroy,immune,target_disjoint,11,23,-3.3154832274201462e-06
signature_basis_destroy,lung,source_disjoint,7,0,3.053441846000149e-07
signature_basis_destroy,lung,source_disjoint,7,1,-4.5208397491357244e-07
signature_basis_destroy,lung,source_disjoint,7,2,-2.766393012061663e-07
signature_basis_destroy,lung,source_disjoint,7,3,-5.106806296190786e-07
signature_basis_destroy,lung,source_disjoint,7,4,-5.409520880909208e-07
signature_basis_destroy,lung,source_disjoint,7,5,-1.478260222721045e-07
signature_basis_destroy,lung,source_disjoint,7,6,-3.7951161900931507e-07
signature_basis_destroy,lung,source_disjoint,7,7,2.2114261296647675e-07
signature_basis_destroy,lung,source_disjoint,7,8,4.447929703374487e-09
signature_basis_destroy,lung,source_disjoint,7,9,3.2839993959442315e-07
signature_basis_destroy,lung,source_disjoint,7,10,5.1592577448092425e-08
signature_basis_destroy,lung,source_disjoint,7,11,-5.895800712363286e-07
signature_basis_destroy,lung,source_disjoint,7,12,4.29975630343582e-08
signature_basis_destroy,lung,source_disjoint,7,13,-5.925363112148363e-07
signature_basis_destroy,lung,source_disjoint,7,14,1.7997857737310496e-07
signature_basis_destroy,lung,source_disjoint,7,15,-3.041757407253737e-07
signature_basis_destroy,lung,source_disjoint,7,16,-7.170276994043073e-07
signature_basis_destroy,lung,source_disjoint,7,17,4.327151445701616e-07
signature_basis_destroy,lung,source_disjoint,7,18,-2.0747503203313866e-08
signature_basis_destroy,lung,source_disjoint,7,19,7.552321015270869e-07
signature_basis_destroy,lung,source_disjoint,7,20,-3.7869474186526253e-07
signature_basis_destroy,lung,source_disjoint,7,21,-2.607704261779059e-07
signature_basis_destroy,lung,source_disjoint,7,22,5.729571203247352e-08
signature_basis_destroy,lung,source_disjoint,7,23,-2.3135396891825477e-07
signature_basis_destroy,lung,source_disjoint,11,0,-1.042322054774919e-06
signature_basis_destroy,lung,source_disjoint,11,1,7.489102067034792e-07
signature_basis_destroy,lung,source_disjoint,11,2,2.2124113879459784e-07
signature_basis_destroy,lung,source_disjoint,11,3,9.140950367816925e-08
signature_basis_destroy,lung,source_disjoint,11,4,3.369968395658396e-07
signature_basis_destroy,lung,source_disjoint,11,5,1.2148208508623581e-06
signature_basis_destroy,lung,source_disjoint,11,6,7.474666596576918e-07
signature_basis_destroy,lung,source_disjoint,11,7,3.1429183322898013e-07
signature_basis_destroy,lung,source_disjoint,11,8,2.3917316198038274e-07
signature_basis_destroy,lung,source_disjoint,11,9,1.4678291489905737e-06
signature_basis_destroy,lung,source_disjoint,11,10,2.6509336603988687e-07
signature_basis_destroy,lung,source_disjoint,11,11,-5.536705177076884e-07
signature_basis_destroy,lung,source_disjoint,11,12,9.199435051232552e-08
signature_basis_destroy,lung,source_disjoint,11,13,1.2319285409082004e-06
signature_basis_destroy,lung,source_disjoint,11,14,6.244429053281486e-07
signature_basis_destroy,lung,source_disjoint,11,15,-6.527118937421639e-07
signature_basis_destroy,lung,source_disjoint,11,16,1.2774384100765201e-06
signature_basis_destroy,lung,source_disjoint,11,17,-1.3909774820505816e-07
signature_basis_destroy,lung,source_disjoint,11,18,1.2035267092647128e-07
signature_basis_destroy,lung,source_disjoint,11,19,1.3704203760366018e-06
signature_basis_destroy,lung,source_disjoint,11,20,-6.360763691558302e-07
signature_basis_destroy,lung,source_disjoint,11,21,9.760353887611206e-07
signature_basis_destroy,lung,source_disjoint,11,22,1.0753931395310334e-06
signature_basis_destroy,lung,source_disjoint,11,23,-1.8242313503530339e-06
signature_basis_destroy,lung,target_disjoint,7,0,-1.0232782786945283e-06
signature_basis_destroy,lung,target_disjoint,7,1,-7.351207349723388e-07
signature_basis_destroy,lung,target_disjoint,7,2,-8.882491428271327e-07
signature_basis_destroy,lung,target_disjoint,7,3,-1.2678042514025628e-06
signature_basis_destroy,lung,target_disjoint,7,4,-8.768182856670054e-07
signature_basis_destroy,lung,target_disjoint,7,5,-1.5091319174823786e-06
signature_basis_destroy,lung,target_disjoint,7,6,-8.154504200653251e-07
signature_basis_destroy,lung,target_disjoint,7,7,-1.5255759131284352e-06
signature_basis_destroy,lung,target_disjoint,7,8,-1.1837881528191374e-06
signature_basis_destroy,lung,target_disjoint,7,9,-7.714167633565694e-07
signature_basis_destroy,lung,target_disjoint,7,10,-9.82258355325047e-07
signature_basis_destroy,lung,target_disjoint,7,11,-7.559754325696388e-07
signature_basis_destroy,lung,target_disjoint,7,12,-1.2629678017572754e-06
signature_basis_destroy,lung,target_disjoint,7,13,-1.6717045197012226e-06
signature_basis_destroy,lung,target_disjoint,7,14,-1.715146972024184e-06
signature_basis_destroy,lung,target_disjoint,7,15,-5.016984001501856e-07
signature_basis_destroy,lung,target_disjoint,7,16,-9.095352573613297e-07
signature_basis_destroy,lung,target_disjoint,7,17,-4.079836464377512e-07
signature_basis_destroy,lung,target_disjoint,7,18,-7.201339770578075e-07
signature_basis_destroy,lung,target_disjoint,7,19,-1.5170386191507707e-06
signature_basis_destroy,lung,target_disjoint,7,20,-1.2137711852319016e-06
signature_basis_destroy,lung,target_disjoint,7,21,-2.5774799453787134e-07
signature_basis_destroy,lung,target_disjoint,7,22,-4.603711476394018e-07
signature_basis_destroy,lung,target_disjoint,7,23,-3.1572166508259114e-07
signature_basis_destroy,lung,target_disjoint,11,0,4.133102923208065e-07
signature_basis_destroy,lung,target_disjoint,11,1,-3.2800231028473625e-07
signature_basis_destroy,lung,target_disjoint,11,2,-1.453947241596143e-07
signature_basis_destroy,lung,target_disjoint,11,3,8.477863573802535e-07
signature_basis_destroy,lung,target_disjoint,11,4,2.9218144956960623e-07
signature_basis_destroy,lung,target_disjoint,11,5,-6.974660571625046e-07
signature_basis_destroy,lung,target_disjoint,11,6,-2.415787705642436e-07
signature_basis_destroy,lung,target_disjoint,11,7,-6.839062924590689e-07
signature_basis_destroy,lung,target_disjoint,11,8,3.7165679307379906e-07
signature_basis_destroy,lung,target_disjoint,11,9,-7.350861915868256e-07
signature_basis_destroy,lung,target_disjoint,11,10,-8.727057959553863e-07
signature_basis_destroy,lung,target_disjoint,11,11,3.578987163195546e-07
signature_basis_destroy,lung,target_disjoint,11,12,6.686077584847072e-07
signature_basis_destroy,lung,target_disjoint,11,13,-9.949482404174315e-07
signature_basis_destroy,lung,target_disjoint,11,14,-1.6946142594523317e-06
signature_basis_destroy,lung,target_disjoint,11,15,8.271001737912564e-07
signature_basis_destroy,lung,target_disjoint,11,16,7.655692566901906e-07
signature_basis_destroy,lung,target_disjoint,11,17,1.1845636581526986e-06
signature_basis_destroy,lung,target_disjoint,11,18,4.081296867720907e-07
signature_basis_destroy,lung,target_disjoint,11,19,2.6055507864122807e-07
signature_basis_destroy,lung,target_disjoint,11,20,1.499308739660865e-09
signature_basis_destroy,lung,target_disjoint,11,21,-8.821277508973269e-07
signature_basis_destroy,lung,target_disjoint,11,22,7.993792924092247e-07
signature_basis_destroy,lung,target_disjoint,11,23,1.5515746000158148e-07
symbol_permutation,external_lung,source_disjoint,7,0,-0.015085870640143708
symbol_permutation,external_lung,source_disjoint,7,1,-0.0008429190779651618
symbol_permutation,external_lung,source_disjoint,7,2,-0.0057239042963818584
symbol_permutation,external_lung,source_disjoint,7,3,-0.01999476978246865
symbol_permutation,external_lung,source_disjoint,7,4,-0.011315494644472976
symbol_permutation,external_lung,source_disjoint,7,5,0.005731087863644327
symbol_permutation,external_lung,source_disjoint,7,6,0.002690135266550695
symbol_permutation,external_lung,source_disjoint,7,7,0.001793033574719684
symbol_permutation,external_lung,source_disjoint,7,8,-0.019900043829281407
symbol_permutation,external_lung,source_disjoint,7,9,-0.0037406830293512305
symbol_permutation,external_lung,source_disjoint,7,10,-0.007076504790322928
symbol_permutation,external_lung,source_disjoint,7,11,-0.0037006457401133922
symbol_permutation,external_lung,source_disjoint,7,12,0.010254864576517473
symbol_permutation,external_lung,source_disjoint,7,13,0.004008495331917369
symbol_permutation,external_lung,source_disjoint,7,14,-0.013530968511087484
symbol_permutation,external_lung,source_disjoint,7,15,0.0008226858555535699
symbol_permutation,external_lung,source_disjoint,7,16,0.0034000199096964148
symbol_permutation,external_lung,source_disjoint,7,17,-0.013282017575030499
symbol_permutation,external_lung,source_disjoint,7,18,-0.004526427503632817
symbol_permutation,external_lung,source_disjoint,7,19,0.011846477740680567
symbol_permutation,external_lung,source_disjoint,7,20,-0.014511782837509743
symbol_permutation,external_lung,source_disjoint,7,21,0.003765930916929287
symbol_permutation,external_lung,source_disjoint,7,22,-0.002306799633466643
symbol_permutation,external_lung,source_disjoint,7,23,-0.011129749442986997
symbol_permutation,external_lung,source_disjoint,11,0,-0.021705675047499044
symbol_permutation,external_lung,source_disjoint,11,1,-0.02152289132773376
symbol_permutation,external_lung,source_disjoint,11,2,-0.01057853838720427
symbol_permutation,external_lung,source_disjoint,11,3,-0.016611721128357612
symbol_permutation,external_lung,source_disjoint,11,4,-0.0009269198049294512
symbol_permutation,external_lung,source_disjoint,11,5,-0.0156552149113806
symbol_permutation,external_lung,source_disjoint,11,6,0.012737528282229422
symbol_permutation,external_lung,source_disjoint,11,7,-0.012415159037042905
symbol_permutation,external_lung,source_disjoint,11,8,0.0025339667784968706
symbol_permutation,external_lung,source_disjoint,11,9,-0.016022170738275044
symbol_permutation,external_lung,source_disjoint,11,10,-0.02487870362027507
symbol_permutation,external_lung,source_disjoint,11,11,-0.007818018362924789
symbol_permutation,external_lung,source_disjoint,11,12,0.00017207574654217773
symbol_permutation,external_lung,source_disjoint,11,13,-0.008808813213901402
symbol_permutation,external_lung,source_disjoint,11,14,0.002619463879453241
symbol_permutation,external_lung,source_disjoint,11,15,0.010575023561352724
symbol_permutation,external_lung,source_disjoint,11,16,-0.028457856543148648
symbol_permutation,external_lung,source_disjoint,11,17,-0.005433177679165145
symbol_permutation,external_lung,source_disjoint,11,18,-0.010801519866281254
symbol_permutation,external_lung,source_disjoint,11,19,-0.016522279399423544
symbol_permutation,external_lung,source_disjoint,11,20,0.0012820138258057235
symbol_permutation,external_lung,source_disjoint,11,21,-0.010246490146836547
symbol_permutation,external_lung,source_disjoint,11,22,0.00413763917295784
symbol_permutation,external_lung,source_disjoint,11,23,0.01589130662096361
symbol_permutation,external_lung,target_disjoint,7,0,0.012554104744144368
symbol_permutation,external_lung,target_disjoint,7,1,-0.014850491257325928
symbol_permutation,external_lung,target_disjoint,7,2,-0.006988692145604059
symbol_permutation,external_lung,target_disjoint,7,3,-0.010482069336574768
symbol_permutation,external_lung,target_disjoint,7,4,-0.009934095179438834
symbol_permutation,external_lung,target_disjoint,7,5,-0.009385017571103627
symbol_permutation,external_lung,target_disjoint,7,6,-0.010552073606250552
symbol_permutation,external_lung,target_disjoint,7,7,0.00035832543014007595
symbol_permutation,external_lung,target_disjoint,7,8,-0.026077345260817154
symbol_permutation,external_lung,target_disjoint,7,9,-0.015717761612367872
symbol_permutation,external_lung,target_disjoint,7,10,-0.012588831583074452
symbol_permutation,external_lung,target_disjoint,7,11,-0.00986674139485565
symbol_permutation,external_lung,target_disjoint,7,12,-0.00616198768880288
symbol_permutation,external_lung,target_disjoint,7,13,-0.009085507622842649
symbol_permutation,external_lung,target_disjoint,7,14,-0.00570793874928255
symbol_permutation,external_lung,target_disjoint,7,15,0.007069690637395896
symbol_permutation,external_lung,target_disjoint,7,16,-0.004827168580181331
symbol_permutation,external_lung,target_disjoint,7,17,-0.00046303306183072095
symbol_permutation,external_lung,target_disjoint,7,18,-0.0001734469865303269
symbol_permutation,external_lung,target_disjoint,7,19,-0.001594825772262186
symbol_permutation,external_lung,target_disjoint,7,20,0.008541777061195112
symbol_permutation,external_lung,target_disjoint,7,21,-0.011447135214563732
symbol_permutation,external_lung,target_disjoint,7,22,-0.01763360257852133
symbol_permutation,external_lung,target_disjoint,7,23,-0.0037363053037324156
symbol_permutation,external_lung,target_disjoint,11,0,-0.0026659912312582516
symbol_permutation,external_lung,target_disjoint,11,1,-0.0066239735910252305
symbol_permutation,external_lung,target_disjoint,11,2,0.0093971858784332
symbol_permutation,external_lung,target_disjoint,11,3,-0.016762888803103455
symbol_permutation,external_lung,target_disjoint,11,4,-0.01661062388169037
symbol_permutation,external_lung,target_disjoint,11,5,-0.015206578313371067
symbol_permutation,external_lung,target_disjoint,11,6,-0.01278063509325017
symbol_permutation,external_lung,target_disjoint,11,7,-0.018966081398285484
symbol_permutation,external_lung,target_disjoint,11,8,-0.01466827700114363
symbol_permutation,external_lung,target_disjoint,11,9,-0.007070349136201023
symbol_permutation,external_lung,target_disjoint,11,10,-0.007423229160251097
symbol_permutation,external_lung,target_disjoint,11,11,-0.009666293453081613
symbol_permutation,external_lung,target_disjoint,11,12,0.004261466238415906
symbol_permutation,external_lung,target_disjoint,11,13,-0.01108436448424861
symbol_permutation,external_lung,target_disjoint,11,14,-0.003508681255719562
symbol_permutation,external_lung,target_disjoint,11,15,-0.024729852167954522
symbol_permutation,external_lung,target_disjoint,11,16,-0.00628659556947479
symbol_permutation,external_lung,target_disjoint,11,17,-0.020943829132921376
symbol_permutation,external_lung,target_disjoint,11,18,-0.013033412252199512
symbol_permutation,external_lung,target_disjoint,11,19,0.001933689113245038
symbol_permutation,external_lung,target_disjoint,11,20,-0.0012979034827793846
symbol_permutation,external_lung,target_disjoint,11,21,-0.006651677391071269
symbol_permutation,external_lung,target_disjoint,11,22,-0.013825035206270576
symbol_permutation,external_lung,target_disjoint,11,23,-0.006457534091341933
symbol_permutation,immune,source_disjoint,7,0,0.0009326169555080449
symbol_permutation,immune,source_disjoint,7,1,-0.013024503649648349
symbol_permutation,immune,source_disjoint,7,2,-0.017072835398514806
symbol_permutation,immune,source_disjoint,7,3,-0.008487450786556
symbol_permutation,immune,source_disjoint,7,4,-0.014524532118118244
symbol_permutation,immune,source_disjoint,7,5,-0.011218455856749378
symbol_permutation,immune,source_disjoint,7,6,-0.01401495035403022
symbol_permutation,immune,source_disjoint,7,7,-0.009618088806079747
symbol_permutation,immune,source_disjoint,7,8,-0.01295508974311583
symbol_permutation,immune,source_disjoint,7,9,-0.023122258190733803
symbol_permutation,immune,source_disjoint,7,10,-0.005914283023553388
symbol_permutation,immune,source_disjoint,7,11,-0.01887234330203293
symbol_permutation,immune,source_disjoint,7,12,-0.024315960502071333
symbol_permutation,immune,source_disjoint,7,13,-0.023656160739095943
symbol_permutation,immune,source_disjoint,7,14,-0.00744958228178827
symbol_permutation,immune,source_disjoint,7,15,0.003944710221566155
symbol_permutation,immune,source_disjoint,7,16,-0.023505895344170483
symbol_permutation,immune,source_disjoint,7,17,-0.020593460165726753
symbol_permutation,immune,source_disjoint,7,18,0.004443295503366286
symbol_permutation,immune,source_disjoint,7,19,-0.014296955301989593
symbol_permutation,immune,source_disjoint,7,20,-0.024100831002524588
symbol_permutation,immune,source_disjoint,7,21,-0.01918356105475789
symbol_permutation,immune,source_disjoint,7,22,-0.014730077655797535
symbol_permutation,immune,source_disjoint,7,23,-0.024080920581531592
symbol_permutation,immune,source_disjoint,11,0,0.0060560287154382275
symbol_permutation,immune,source_disjoint,11,1,-0.005142574129739692
symbol_permutation,immune,source_disjoint,11,2,0.03414467492397916
symbol_permutation,immune,source_disjoint,11,3,0.019135181303193312
symbol_permutation,immune,source_disjoint,11,4,0.023684746775292434
symbol_permutation,immune,source_disjoint,11,5,0.0157243132138729
symbol_permutation,immune,source_disjoint,11,6,0.028471114426396008
symbol_permutation,immune,source_disjoint,11,7,0.012258938311631412
symbol_permutation,immune,source_disjoint,11,8,0.010113099249392864
symbol_permutation,immune,source_disjoint,11,9,0.009686761180896744
symbol_permutation,immune,source_disjoint,11,10,0.026506244043203318
symbol_permutation,immune,source_disjoint,11,11,-0.00154595743027661
symbol_permutation,immune,source_disjoint,11,12,0.02030395451174507
symbol_permutation,immune,source_disjoint,11,13,0.00022366442128638614
symbol_permutation,immune,source_disjoint,11,14,0.04051820666914781
symbol_permutation,immune,source_disjoint,11,15,0.009817088051669434
symbol_permutation,immune,source_disjoint,11,16,0.031187405190600884
symbol_permutation,immune,source_disjoint,11,17,0.014002830945925915
symbol_permutation,immune,source_disjoint,11,18,0.00866346760766945
symbol_permutation,immune,source_disjoint,11,19,0.02685644464026642
symbol_permutation,immune,source_disjoint,11,20,0.028156351589242255
symbol_permutation,immune,source_disjoint,11,21,0.03639601593464901
symbol_permutation,immune,source_disjoint,11,22,0.008274034166607314
symbol_permutation,immune,source_disjoint,11,23,0.0023255289615845207
symbol_permutation,immune,target_disjoint,7,0,-0.00725434207458061
symbol_permutation,immune,target_disjoint,7,1,0.004685555612620609
symbol_permutation,immune,target_disjoint,7,2,0.009721262912023755
symbol_permutation,immune,target_disjoint,7,3,0.004263114728114118
symbol_permutation,immune,target_disjoint,7,4,0.00450034139251702
symbol_permutation,immune,target_disjoint,7,5,-0.03412706230472708
symbol_permutation,immune,target_disjoint,7,6,-0.009830145637130082
symbol_permutation,immune,target_disjoint,7,7,0.008708605376264942
symbol_permutation,immune,target_disjoint,7,8,-0.001709750771038896
symbol_permutation,immune,target_disjoint,7,9,0.006787622462122358
symbol_permutation,immune,target_disjoint,7,10,0.0043343218568181845
symbol_permutation,immune,target_disjoint,7,11,-0.011910648240478829
symbol_permutation,immune,target_disjoint,7,12,0.0037453755954882243
symbol_permutation,immune,target_disjoint,7,13,0.00032216650108516406
symbol_permutation,immune,target_disjoint,7,14,-0.006220276055919348
symbol_permutation,immune,target_disjoint,7,15,-0.010387029722925548
symbol_permutation,immune,target_disjoint,7,16,-0.016285636819285913
symbol_permutation,immune,target_disjoint,7,17,-0.016718902128207376
symbol_permutation,immune,target_disjoint,7,18,-0.007227170853600806
symbol_permutation,immune,target_disjoint,7,19,-0.0097765044553303
symbol_permutation,immune,target_disjoint,7,20,0.024494312664375364
symbol_permutation,immune,target_disjoint,7,21,-0.009151965781115603
symbol_permutation,immune,target_disjoint,7,22,0.011464486923691595
symbol_permutation,immune,target_disjoint,7,23,0.00729386361813571
symbol_permutation,immune,target_disjoint,11,0,0.030641480038142033
symbol_permutation,immune,target_disjoint,11,1,0.02520850777127861
symbol_permutation,immune,target_disjoint,11,2,0.04223033865143975
symbol_permutation,immune,target_disjoint,11,3,0.05838904825991599
symbol_permutation,immune,target_disjoint,11,4,0.058698644599831415
symbol_permutation,immune,target_disjoint,11,5,0.01765348974904341
symbol_permutation,immune,target_disjoint,11,6,0.051680083562814484
symbol_permutation,immune,target_disjoint,11,7,0.029613361291284362
symbol_permutation,immune,target_disjoint,11,8,0.03537833285138995
symbol_permutation,immune,target_disjoint,11,9,0.048310897983745604
symbol_permutation,immune,target_disjoint,11,10,0.0467428945349758
symbol_permutation,immune,target_disjoint,11,11,0.028798699849409606
symbol_permutation,immune,target_disjoint,11,12,0.04055069073299871
symbol_permutation,immune,target_disjoint,11,13,0.039907634351162465
symbol_permutation,immune,target_disjoint,11,14,0.020918774741729495
symbol_permutation,immune,target_disjoint,11,15,0.04267920325395673
symbol_permutation,immune,target_disjoint,11,16,0.06545713840485154
symbol_permutation,immune,target_disjoint,11,17,0.03538912234586076
symbol_permutation,immune,target_disjoint,11,18,0.03277791407877462
symbol_permutation,immune,target_disjoint,11,19,0.03227573121953057
symbol_permutation,immune,target_disjoint,11,20,0.05174657904470702
symbol_permutation,immune,target_disjoint,11,21,0.06553435028889669
symbol_permutation,immune,target_disjoint,11,22,0.009491502062379843
symbol_permutation,immune,target_disjoint,11,23,0.06273890034940904
symbol_permutation,lung,source_disjoint,7,0,-0.005078224261181026
