domain,seed_tag,split_regime,layer,perm_idx,null_interaction_coef_mean
external_lung,seed42_main,source_disjoint,3,3,-0.17681699097592574
external_lung,seed42_main,source_disjoint,3,4,-0.3399620687880596
external_lung,seed42_main,source_disjoint,3,5,-0.08176082574809983
external_lung,seed42_main,source_disjoint,3,6,-0.2317439323079392
external_lung,seed42_main,source_disjoint,3,7,-0.0771006977823185
external_lung,seed42_main,source_disjoint,3,8,0.2593417911997245
external_lung,seed42_main,source_disjoint,3,9,-0.287729803629237
external_lung,seed42_main,source_disjoint,3,10,-0.19205850970908997
external_lung,seed42_main,source_disjoint,3,11,0.008664005440191936
external_lung,seed42_main,source_disjoint,3,12,-0.22239725127220486
external_lung,seed42_main,source_disjoint,3,13,0.12112430182532617
external_lung,seed42_main,source_disjoint,3,14,0.058036577424931145
external_lung,seed42_main,source_disjoint,3,15,0.27925158963084723
external_lung,seed42_main,source_disjoint,3,16,-0.2911678107793541
external_lung,seed42_main,source_disjoint,3,17,0.09875250433660299
external_lung,seed42_main,source_disjoint,3,18,-0.11762883536819584
external_lung,seed42_main,source_disjoint,3,19,-0.11169395346652815
external_lung,seed42_main,source_disjoint,3,20,-0.3554271984947979
external_lung,seed42_main,source_disjoint,3,21,0.13535907324514249
external_lung,seed42_main,source_disjoint,3,22,0.13699883654813125
external_lung,seed42_main,source_disjoint,3,23,0.06711179762866742
external_lung,seed42_main,source_disjoint,3,24,0.21040744099618766
external_lung,seed42_main,source_disjoint,3,25,0.10905635367257609
external_lung,seed42_main,source_disjoint,3,26,-0.08293422937581525
external_lung,seed42_main,source_disjoint,3,27,-0.28350913855293314
external_lung,seed42_main,source_disjoint,3,28,0.13013985859022403
external_lung,seed42_main,source_disjoint,3,29,-0.13250904804790356
external_lung,seed42_main,source_disjoint,3,30,0.13480697819665366
external_lung,seed42_main,source_disjoint,3,31,0.1306668846832076
external_lung,seed42_main,source_disjoint,3,32,0.1580422471804902
external_lung,seed42_main,source_disjoint,3,33,-0.1283557725529479
external_lung,seed42_main,source_disjoint,3,34,0.2892881090729786
external_lung,seed42_main,source_disjoint,3,35,-0.342554615365313
external_lung,seed42_main,source_disjoint,3,36,-0.09741423712754571
external_lung,seed42_main,source_disjoint,3,37,0.26423773690299773
external_lung,seed42_main,source_disjoint,3,38,0.11604850079520217
external_lung,seed42_main,source_disjoint,3,39,0.1400062886550184
external_lung,seed42_main,source_disjoint,3,40,-0.1716769249436846
external_lung,seed42_main,source_disjoint,3,41,-0.30238253037963153
external_lung,seed42_main,source_disjoint,3,42,-0.21160325373432187
external_lung,seed42_main,source_disjoint,3,43,-0.3543713162964523
external_lung,seed42_main,source_disjoint,3,44,0.05290189912886425
external_lung,seed42_main,source_disjoint,3,45,-0.0775840667511285
external_lung,seed42_main,source_disjoint,3,46,-0.17707338072434184
external_lung,seed42_main,source_disjoint,3,47,-0.24369700199115366
external_lung,seed42_main,source_disjoint,3,48,0.18334032144799095
external_lung,seed42_main,source_disjoint,3,49,0.03577862593853385
external_lung,seed42_main,source_disjoint,3,50,-0.12976289248310058
external_lung,seed42_main,source_disjoint,3,51,-0.28135282544990364
external_lung,seed42_main,source_disjoint,3,52,0.07065912936725964
external_lung,seed42_main,source_disjoint,3,53,-0.06538394634223672
external_lung,seed42_main,source_disjoint,3,54,-0.41375260238894146
external_lung,seed42_main,source_disjoint,3,55,0.438329107992546
external_lung,seed42_main,source_disjoint,3,56,-0.09748490988096042
external_lung,seed42_main,source_disjoint,3,57,0.0009622597615438119
external_lung,seed42_main,source_disjoint,3,58,0.0649833455651996
external_lung,seed42_main,source_disjoint,3,59,-0.044389367967708614
external_lung,seed42_main,source_disjoint,7,0,-0.06766229251902066
external_lung,seed42_main,source_disjoint,7,1,-0.13622045018266726
external_lung,seed42_main,source_disjoint,7,2,-0.05392386145052453
external_lung,seed42_main,source_disjoint,7,3,-0.004174477786166771
external_lung,seed42_main,source_disjoint,7,4,-0.08940032835874978
external_lung,seed42_main,source_disjoint,7,5,-0.1152045064114491
external_lung,seed42_main,source_disjoint,7,6,-0.26953335377502724
external_lung,seed42_main,source_disjoint,7,7,-0.04037396809220654
external_lung,seed42_main,source_disjoint,7,8,-0.0023344320042617364
external_lung,seed42_main,source_disjoint,7,9,0.009010770832091786
external_lung,seed42_main,source_disjoint,7,10,-0.15205059283207534
external_lung,seed42_main,source_disjoint,7,11,-0.09899923623348182
external_lung,seed42_main,source_disjoint,7,12,-0.09394283636045832
external_lung,seed42_main,source_disjoint,7,13,-0.15320965207701576
external_lung,seed42_main,source_disjoint,7,14,-0.10662637915757615
external_lung,seed42_main,source_disjoint,7,15,-0.12647060085529535
external_lung,seed42_main,source_disjoint,7,16,-0.015527867295028105
external_lung,seed42_main,source_disjoint,7,17,-0.10750159669339464
external_lung,seed42_main,source_disjoint,7,18,-0.06749474620002832
external_lung,seed42_main,source_disjoint,7,19,-0.002913743217601105
external_lung,seed42_main,source_disjoint,7,20,-0.14118249155625953
external_lung,seed42_main,source_disjoint,7,21,-0.07021459382664565
external_lung,seed42_main,source_disjoint,7,22,-0.16019069599393287
external_lung,seed42_main,source_disjoint,7,23,-0.09426930624334567
external_lung,seed42_main,source_disjoint,7,24,-0.10409490091277233
external_lung,seed42_main,source_disjoint,7,25,-0.021444382508103
external_lung,seed42_main,source_disjoint,7,26,-0.09882400338832
external_lung,seed42_main,source_disjoint,7,27,-0.069350193712345
external_lung,seed42_main,source_disjoint,7,28,-0.14978987963790416
external_lung,seed42_main,source_disjoint,7,29,-0.024882142391989954
external_lung,seed42_main,source_disjoint,7,30,-0.08259023712441836
external_lung,seed42_main,source_disjoint,7,31,-0.036141203390054034
external_lung,seed42_main,source_disjoint,7,32,-0.11832009211996856
external_lung,seed42_main,source_disjoint,7,33,-0.16429053121272572
external_lung,seed42_main,source_disjoint,7,34,-0.12626828358230466
external_lung,seed42_main,source_disjoint,7,35,-0.05548014101859285
external_lung,seed42_main,source_disjoint,7,36,-0.11408314651171714
external_lung,seed42_main,source_disjoint,7,37,-0.006657606187594718
external_lung,seed42_main,source_disjoint,7,38,-0.14738905270840727
external_lung,seed42_main,source_disjoint,7,39,-0.06769684069898697
external_lung,seed42_main,source_disjoint,7,40,-0.11592531655303424
external_lung,seed42_main,source_disjoint,7,41,-0.1690829460483042
external_lung,seed42_main,source_disjoint,7,42,0.040438706279146065
external_lung,seed42_main,source_disjoint,7,43,-0.0343592427323049
external_lung,seed42_main,source_disjoint,7,44,-0.14172885936215043
external_lung,seed42_main,source_disjoint,7,45,-0.16635640565543822
external_lung,seed42_main,source_disjoint,7,46,-0.14832858052831246
external_lung,seed42_main,source_disjoint,7,47,-0.07486571744936095
external_lung,seed42_main,source_disjoint,7,48,-0.13450183438963556
external_lung,seed42_main,source_disjoint,7,49,-0.12263449715193875
external_lung,seed42_main,source_disjoint,7,50,-0.1367159033403873
external_lung,seed42_main,source_disjoint,7,51,-0.15965345361536645
external_lung,seed42_main,source_disjoint,7,52,-0.07242359144307327
external_lung,seed42_main,source_disjoint,7,53,-0.07242128513722047
external_lung,seed42_main,source_disjoint,7,54,-0.057113671528918886
external_lung,seed42_main,source_disjoint,7,55,-0.0594503455975815
external_lung,seed42_main,source_disjoint,7,56,-0.11961312654088298
external_lung,seed42_main,source_disjoint,7,57,-0.0371978845725651
external_lung,seed42_main,source_disjoint,7,58,-0.12022698913059011
external_lung,seed42_main,source_disjoint,7,59,-0.0915160786145686
external_lung,seed42_main,source_disjoint,11,0,0.009258005172977377
external_lung,seed42_main,source_disjoint,11,1,0.09413827316130846
external_lung,seed42_main,source_disjoint,11,2,0.16796860181924123
external_lung,seed42_main,source_disjoint,11,3,-0.19018709800765046
external_lung,seed42_main,source_disjoint,11,4,-0.06441399655440756
external_lung,seed42_main,source_disjoint,11,5,0.1542300146125525
external_lung,seed42_main,source_disjoint,11,6,0.01689128773402025
external_lung,seed42_main,source_disjoint,11,7,0.2614704772238928
external_lung,seed42_main,source_disjoint,11,8,0.024787612118950402
external_lung,seed42_main,source_disjoint,11,9,-0.2654582685189802
external_lung,seed42_main,source_disjoint,11,10,-0.19583793831664753
external_lung,seed42_main,source_disjoint,11,11,-0.05222844656359338
external_lung,seed42_main,source_disjoint,11,12,0.14337216429725247
external_lung,seed42_main,source_disjoint,11,13,-0.14347749553466266
external_lung,seed42_main,source_disjoint,11,14,0.21460182313444412
external_lung,seed42_main,source_disjoint,11,15,0.12466181277938877
external_lung,seed42_main,source_disjoint,11,16,-0.054622281567380665
external_lung,seed42_main,source_disjoint,11,17,-0.20276886249597412
external_lung,seed42_main,source_disjoint,11,18,-0.3832361210480959
external_lung,seed42_main,source_disjoint,11,19,-0.28251719560906846
external_lung,seed42_main,source_disjoint,11,20,-0.20761370143007155
external_lung,seed42_main,source_disjoint,11,21,-0.00049520909993854
external_lung,seed42_main,source_disjoint,11,22,-0.2846993040924694
external_lung,seed42_main,source_disjoint,11,23,0.13508418519445675
external_lung,seed42_main,source_disjoint,11,24,0.03227844471581625
external_lung,seed42_main,source_disjoint,11,25,0.12584720895907858
external_lung,seed42_main,source_disjoint,11,26,-0.18527036791443333
external_lung,seed42_main,source_disjoint,11,27,0.12431148016912989
external_lung,seed42_main,source_disjoint,11,28,0.27140029819823513
external_lung,seed42_main,source_disjoint,11,29,0.09102605628557146
external_lung,seed42_main,source_disjoint,11,30,0.06393721552539626
external_lung,seed42_main,source_disjoint,11,31,0.15340023850906137
external_lung,seed42_main,source_disjoint,11,32,-0.026867374046120773
external_lung,seed42_main,source_disjoint,11,33,-0.0799919039460365
external_lung,seed42_main,source_disjoint,11,34,-0.31027643589023834
external_lung,seed42_main,source_disjoint,11,35,0.22722022659343918
external_lung,seed42_main,source_disjoint,11,36,0.05369149455592032
external_lung,seed42_main,source_disjoint,11,37,-0.17934532399357794
external_lung,seed42_main,source_disjoint,11,38,0.08567271188479819
external_lung,seed42_main,source_disjoint,11,39,0.09200873208639311
external_lung,seed42_main,source_disjoint,11,40,0.08134882072218391
external_lung,seed42_main,source_disjoint,11,41,0.012243530849999537
external_lung,seed42_main,source_disjoint,11,42,0.07349832084518
external_lung,seed42_main,source_disjoint,11,43,0.06691862300017566
external_lung,seed42_main,source_disjoint,11,44,-0.08594382662365412
external_lung,seed42_main,source_disjoint,11,45,-0.02230753913378447
external_lung,seed42_main,source_disjoint,11,46,0.08821979780084249
external_lung,seed42_main,source_disjoint,11,47,-0.17300473295817934
external_lung,seed42_main,source_disjoint,11,48,-0.19279210041703787
external_lung,seed42_main,source_disjoint,11,49,0.043304744222365445
external_lung,seed42_main,source_disjoint,11,50,-0.1588875008805779
external_lung,seed42_main,source_disjoint,11,51,-0.08404055586904542
external_lung,seed42_main,source_disjoint,11,52,0.11262600334848054
external_lung,seed42_main,source_disjoint,11,53,0.1957795354420445
external_lung,seed42_main,source_disjoint,11,54,-0.10104040960705153
external_lung,seed42_main,source_disjoint,11,55,0.06795551952652817
external_lung,seed42_main,source_disjoint,11,56,-0.058997426241488266
external_lung,seed42_main,source_disjoint,11,57,-0.035018898107464246
external_lung,seed42_main,source_disjoint,11,58,-0.08707324491322675
external_lung,seed42_main,source_disjoint,11,59,-0.05477126463984395
external_lung,seed42_main,target_disjoint,0,0,-0.030751301393009856
external_lung,seed42_main,target_disjoint,0,1,0.025325815076031582
external_lung,seed42_main,target_disjoint,0,2,-0.03637564947589894
external_lung,seed42_main,target_disjoint,0,3,-0.06563374302542067
external_lung,seed42_main,target_disjoint,0,4,-0.101860183370655
external_lung,seed42_main,target_disjoint,0,5,-0.10007679244288377
external_lung,seed42_main,target_disjoint,0,6,-0.17402528165897735
external_lung,seed42_main,target_disjoint,0,7,0.1472595384019373
external_lung,seed42_main,target_disjoint,0,8,-0.17411653783472347
external_lung,seed42_main,target_disjoint,0,9,0.055034788831663496
external_lung,seed42_main,target_disjoint,0,10,-0.052090104163978544
external_lung,seed42_main,target_disjoint,0,11,-0.2848498178617868
external_lung,seed42_main,target_disjoint,0,12,-0.2929814875450226
external_lung,seed42_main,target_disjoint,0,13,-0.002857318115434595
external_lung,seed42_main,target_disjoint,0,14,0.1320110491700254
external_lung,seed42_main,target_disjoint,0,15,0.044511775881439286
external_lung,seed42_main,target_disjoint,0,16,0.16128853575565363
external_lung,seed42_main,target_disjoint,0,17,0.038682169828210565
external_lung,seed42_main,target_disjoint,0,18,0.21939498136939073
external_lung,seed42_main,target_disjoint,0,19,-0.30950521637241585
external_lung,seed42_main,target_disjoint,0,20,-0.15028917996767474
external_lung,seed42_main,target_disjoint,0,21,0.09486985546811556
external_lung,seed42_main,target_disjoint,0,22,-0.20172968877334838
external_lung,seed42_main,target_disjoint,0,23,-0.5202935751261676
external_lung,seed42_main,target_disjoint,0,24,-0.1282358795521885
external_lung,seed42_main,target_disjoint,0,25,-0.10495146195668766
external_lung,seed42_main,target_disjoint,0,26,-0.20903365754169942
external_lung,seed42_main,target_disjoint,0,27,0.17489103726554414
external_lung,seed42_main,target_disjoint,0,28,-0.12329724471309865
external_lung,seed42_main,target_disjoint,0,29,-0.07837392314594883
external_lung,seed42_main,target_disjoint,0,30,-0.1463874160544887
external_lung,seed42_main,target_disjoint,0,31,-0.21963998951877053
external_lung,seed42_main,target_disjoint,0,32,0.15857629397999748
external_lung,seed42_main,target_disjoint,0,33,0.2615335401280647
external_lung,seed42_main,target_disjoint,0,34,-0.020315237479481402
external_lung,seed42_main,target_disjoint,0,35,0.008159260819421069
external_lung,seed42_main,target_disjoint,0,36,-0.09645911361954933
external_lung,seed42_main,target_disjoint,0,37,-0.052997473183512354
external_lung,seed42_main,target_disjoint,0,38,0.0015709749128606416
external_lung,seed42_main,target_disjoint,0,39,-0.1315326364950412
external_lung,seed42_main,target_disjoint,0,40,-0.09750758161689431
external_lung,seed42_main,target_disjoint,0,41,-0.24530484490946022
external_lung,seed42_main,target_disjoint,0,42,-0.05787960593208535
external_lung,seed42_main,target_disjoint,0,43,-0.12356387992474838
external_lung,seed42_main,target_disjoint,0,44,0.08672389272930736
external_lung,seed42_main,target_disjoint,0,45,0.1040836735653738
external_lung,seed42_main,target_disjoint,0,46,-0.03384683216742734
external_lung,seed42_main,target_disjoint,0,47,-0.0854927336870569
external_lung,seed42_main,target_disjoint,0,48,-0.1721157435913041
external_lung,seed42_main,target_disjoint,0,49,0.2579168212155086
external_lung,seed42_main,target_disjoint,0,50,0.009262091884116733
external_lung,seed42_main,target_disjoint,0,51,0.05017191015592951
external_lung,seed42_main,target_disjoint,0,52,0.17330322188275268
external_lung,seed42_main,target_disjoint,0,53,-0.13116105470857445
external_lung,seed42_main,target_disjoint,0,54,0.05908162594669895
external_lung,seed42_main,target_disjoint,0,55,-0.13207491767042076
external_lung,seed42_main,target_disjoint,0,56,0.05454564331322598
external_lung,seed42_main,target_disjoint,0,57,-0.06559113382489856
external_lung,seed42_main,target_disjoint,0,58,-0.08527973240891899
external_lung,seed42_main,target_disjoint,0,59,0.06883571212986707
external_lung,seed42_main,target_disjoint,3,0,-0.11874096231310512
external_lung,seed42_main,target_disjoint,3,1,-0.11662057618562328
external_lung,seed42_main,target_disjoint,3,2,-0.01453477966559763
external_lung,seed42_main,target_disjoint,3,3,-0.00511034393211246
external_lung,seed42_main,target_disjoint,3,4,-0.1847988871261853
external_lung,seed42_main,target_disjoint,3,5,0.21993675017616535
external_lung,seed42_main,target_disjoint,3,6,-0.19807426705514156
external_lung,seed42_main,target_disjoint,3,7,-0.39796790491473555
external_lung,seed42_main,target_disjoint,3,8,-0.5340199894778066
external_lung,seed42_main,target_disjoint,3,9,-0.22402211801420133
external_lung,seed42_main,target_disjoint,3,10,-0.331970467943658
external_lung,seed42_main,target_disjoint,3,11,-0.13121116440359812
external_lung,seed42_main,target_disjoint,3,12,0.11811221123629556
external_lung,seed42_main,target_disjoint,3,13,0.02046879606491662
external_lung,seed42_main,target_disjoint,3,14,-0.10702991344271974
external_lung,seed42_main,target_disjoint,3,15,0.3095340495571614
external_lung,seed42_main,target_disjoint,3,16,-0.19719087286150672
external_lung,seed42_main,target_disjoint,3,17,0.011556946374058833
external_lung,seed42_main,target_disjoint,3,18,-0.24143388815783207
external_lung,seed42_main,target_disjoint,3,19,-0.5170075746050075
external_lung,seed42_main,target_disjoint,3,20,-0.270241214409999
external_lung,seed42_main,target_disjoint,3,21,-0.23662149369800567
external_lung,seed42_main,target_disjoint,3,22,-0.1734545214074961
external_lung,seed42_main,target_disjoint,3,23,-0.20503119884633234
external_lung,seed42_main,target_disjoint,3,24,-0.4478342829816065
external_lung,seed42_main,target_disjoint,3,25,-0.30576136386152303
external_lung,seed42_main,target_disjoint,3,26,-0.3854259648991512
external_lung,seed42_main,target_disjoint,3,27,0.191811087414555
external_lung,seed42_main,target_disjoint,3,28,-0.20725122288107758
external_lung,seed42_main,target_disjoint,3,29,0.034409884800100786
external_lung,seed42_main,target_disjoint,3,30,-0.07062341734508996
external_lung,seed42_main,target_disjoint,3,31,-0.23633288016886408
external_lung,seed42_main,target_disjoint,3,32,-0.18499715681339626
external_lung,seed42_main,target_disjoint,3,33,0.10178661983837127
external_lung,seed42_main,target_disjoint,3,34,-0.10731374862535263
external_lung,seed42_main,target_disjoint,3,35,-0.018813035239396352
external_lung,seed42_main,target_disjoint,3,36,-0.14958842044918344
external_lung,seed42_main,target_disjoint,3,37,-0.5289076768058828
external_lung,seed42_main,target_disjoint,3,38,-0.1309095712363044
external_lung,seed42_main,target_disjoint,3,39,-0.15689272128134524
external_lung,seed42_main,target_disjoint,3,40,0.19925926189818002
external_lung,seed42_main,target_disjoint,3,41,-0.08244119267269318
external_lung,seed42_main,target_disjoint,3,42,-0.1806379997379264
external_lung,seed42_main,target_disjoint,3,43,-0.3078100485138529
external_lung,seed42_main,target_disjoint,3,44,-0.04023475506412588
external_lung,seed42_main,target_disjoint,3,45,-0.18476322588931524
external_lung,seed42_main,target_disjoint,3,46,-0.017393464165375756
external_lung,seed42_main,target_disjoint,3,47,0.14854360322469443
external_lung,seed42_main,target_disjoint,3,48,-0.035670733553667705
external_lung,seed42_main,target_disjoint,3,49,-0.24009209214293614
external_lung,seed42_main,target_disjoint,3,50,0.16487126624165868
external_lung,seed42_main,target_disjoint,3,51,0.09045914738219497
external_lung,seed42_main,target_disjoint,3,52,0.3574430274340769
external_lung,seed42_main,target_disjoint,3,53,-0.07160035893231372
external_lung,seed42_main,target_disjoint,3,54,-0.15087101873742406
external_lung,seed42_main,target_disjoint,3,55,-0.10942053078673104
external_lung,seed42_main,target_disjoint,3,56,-0.22749545427238896
external_lung,seed42_main,target_disjoint,3,57,0.19907404479312765
external_lung,seed42_main,target_disjoint,3,58,0.09950937965737516
external_lung,seed42_main,target_disjoint,3,59,-0.051531849853845846
external_lung,seed42_main,target_disjoint,7,0,0.1453198871600509
external_lung,seed42_main,target_disjoint,7,1,0.03938167851753407
external_lung,seed42_main,target_disjoint,7,2,-0.11960992888448618
external_lung,seed42_main,target_disjoint,7,3,0.01833903922597428
external_lung,seed42_main,target_disjoint,7,4,0.1273785130409457
external_lung,seed42_main,target_disjoint,7,5,0.17762181828719048
external_lung,seed42_main,target_disjoint,7,6,0.027043401785871748
external_lung,seed42_main,target_disjoint,7,7,-0.15246770836426518
external_lung,seed42_main,target_disjoint,7,8,-0.10534038567797148
external_lung,seed42_main,target_disjoint,7,9,-0.14050492915569154
external_lung,seed42_main,target_disjoint,7,10,0.060540280815164216
external_lung,seed42_main,target_disjoint,7,11,-0.2784031650778611
external_lung,seed42_main,target_disjoint,7,12,-0.07001121261259081
external_lung,seed42_main,target_disjoint,7,13,-0.045910929514707544
external_lung,seed42_main,target_disjoint,7,14,0.0018273393296311575
external_lung,seed42_main,target_disjoint,7,15,0.05662221790675853
external_lung,seed42_main,target_disjoint,7,16,0.06725452118956472
external_lung,seed42_main,target_disjoint,7,17,0.016812398863338972
external_lung,seed42_main,target_disjoint,7,18,-0.04083917722195089
external_lung,seed42_main,target_disjoint,7,19,-0.03790259099077155
external_lung,seed42_main,target_disjoint,7,20,0.07770271040712255
external_lung,seed42_main,target_disjoint,7,21,0.13826583401921425
external_lung,seed42_main,target_disjoint,7,22,-0.037715476155313905
external_lung,seed42_main,target_disjoint,7,23,0.03721717128140517
external_lung,seed42_main,target_disjoint,7,24,-0.21688852647909174
external_lung,seed42_main,target_disjoint,7,25,0.1537801653746632
external_lung,seed42_main,target_disjoint,7,26,-0.11455255787100853
external_lung,seed42_main,target_disjoint,7,27,0.03544780318948206
external_lung,seed42_main,target_disjoint,7,28,-0.04352038615273409
external_lung,seed42_main,target_disjoint,7,29,0.17602198705568514
external_lung,seed42_main,target_disjoint,7,30,0.03177363155322747
external_lung,seed42_main,target_disjoint,7,31,-0.04753680202830705
external_lung,seed42_main,target_disjoint,7,32,-0.020911683998632895
external_lung,seed42_main,target_disjoint,7,33,0.0622246440433909
external_lung,seed42_main,target_disjoint,7,34,0.03679762015742375
external_lung,seed42_main,target_disjoint,7,35,0.09350008904207881
external_lung,seed42_main,target_disjoint,7,36,0.06053865585447014
external_lung,seed42_main,target_disjoint,7,37,0.1549049826731644
external_lung,seed42_main,target_disjoint,7,38,0.09488645989901874
external_lung,seed42_main,target_disjoint,7,39,0.17092606563987925
external_lung,seed42_main,target_disjoint,7,40,-0.015949725510657636
external_lung,seed42_main,target_disjoint,7,41,-0.029142955820631627
external_lung,seed42_main,target_disjoint,7,42,0.05647938895667314
external_lung,seed42_main,target_disjoint,7,43,0.0636907571429245
external_lung,seed42_main,target_disjoint,7,44,0.09021367558930549
external_lung,seed42_main,target_disjoint,7,45,-0.07812531307779882
external_lung,seed42_main,target_disjoint,7,46,0.16414870662726913
external_lung,seed42_main,target_disjoint,7,47,-0.06966740222388197
external_lung,seed42_main,target_disjoint,7,48,0.15278476848010383
external_lung,seed42_main,target_disjoint,7,49,-0.08229126171251097
external_lung,seed42_main,target_disjoint,7,50,0.17160031271911821
external_lung,seed42_main,target_disjoint,7,51,-0.010897434371264872
external_lung,seed42_main,target_disjoint,7,52,0.007417548791290816
external_lung,seed42_main,target_disjoint,7,53,-0.0973641577077539
external_lung,seed42_main,target_disjoint,7,54,-0.1975339464570743
external_lung,seed42_main,target_disjoint,7,55,0.09567169263823176
external_lung,seed42_main,target_disjoint,7,56,-0.08318041916753649
external_lung,seed42_main,target_disjoint,7,57,0.006980623615359931
external_lung,seed42_main,target_disjoint,7,58,-0.00017408134650619597
external_lung,seed42_main,target_disjoint,7,59,0.1089008382681705
external_lung,seed42_main,target_disjoint,11,0,0.1554642866448775
external_lung,seed42_main,target_disjoint,11,1,-0.2021837062798355
external_lung,seed42_main,target_disjoint,11,2,0.0216882719976636
external_lung,seed42_main,target_disjoint,11,3,-0.23860464733049502
external_lung,seed42_main,target_disjoint,11,4,0.4160919616610994
external_lung,seed42_main,target_disjoint,11,5,0.12976944580168392
external_lung,seed42_main,target_disjoint,11,6,-0.37966229421973924
external_lung,seed42_main,target_disjoint,11,7,-0.27381981189089594
external_lung,seed42_main,target_disjoint,11,8,-0.18596217318375893
external_lung,seed42_main,target_disjoint,11,9,0.32688652410285485
external_lung,seed42_main,target_disjoint,11,10,0.025033675231327213
external_lung,seed42_main,target_disjoint,11,11,-0.10177487973830453
external_lung,seed42_main,target_disjoint,11,12,-0.0872855609107911
external_lung,seed42_main,target_disjoint,11,13,-0.449476045838281
external_lung,seed42_main,target_disjoint,11,14,0.05168883562783447
external_lung,seed42_main,target_disjoint,11,15,0.010189909236152187
external_lung,seed42_main,target_disjoint,11,16,-0.13929410706492948
external_lung,seed42_main,target_disjoint,11,17,-0.18102303393245286
external_lung,seed42_main,target_disjoint,11,18,0.12113967484507858
external_lung,seed42_main,target_disjoint,11,19,-0.2594345584279864
