hypothesis_id,null_kind,domain,split_regime,layer,perm_idx,null_value
H87,endpoint_swap_within_geodesic_bins,immune,target_disjoint,0,7,-0.020242124446758547
H87,endpoint_swap_within_geodesic_bins,immune,target_disjoint,3,0,-0.006612861234053469
H87,endpoint_swap_within_geodesic_bins,immune,target_disjoint,3,1,-0.014514449362145188
H87,endpoint_swap_within_geodesic_bins,immune,target_disjoint,3,2,-0.01803783736874065
H87,endpoint_swap_within_geodesic_bins,immune,target_disjoint,3,3,-0.014965720732447951
H87,endpoint_swap_within_geodesic_bins,immune,target_disjoint,3,4,-0.012297144840753282
H87,endpoint_swap_within_geodesic_bins,immune,target_disjoint,3,5,-0.008543782001214861
H87,endpoint_swap_within_geodesic_bins,immune,target_disjoint,3,6,-0.01447973617981424
H87,endpoint_swap_within_geodesic_bins,immune,target_disjoint,3,7,-0.010422632994879777
H87,endpoint_swap_within_geodesic_bins,immune,target_disjoint,7,0,-0.0027466805519394955
H87,endpoint_swap_within_geodesic_bins,immune,target_disjoint,7,1,0.0013624924064914445
H87,endpoint_swap_within_geodesic_bins,immune,target_disjoint,7,2,-0.004616853250021813
H87,endpoint_swap_within_geodesic_bins,immune,target_disjoint,7,3,-0.01288726894038017
H87,endpoint_swap_within_geodesic_bins,immune,target_disjoint,7,4,-0.002468975093291581
H87,endpoint_swap_within_geodesic_bins,immune,target_disjoint,7,5,-0.007463334201162963
H87,endpoint_swap_within_geodesic_bins,immune,target_disjoint,7,6,-0.00502907229020233
H87,endpoint_swap_within_geodesic_bins,immune,target_disjoint,7,7,-0.0030981515230408263
H87,endpoint_swap_within_geodesic_bins,immune,target_disjoint,11,0,-0.004256703983337551
H87,endpoint_swap_within_geodesic_bins,immune,target_disjoint,11,1,0.005046428881367748
H87,endpoint_swap_within_geodesic_bins,immune,target_disjoint,11,2,0.0001909225028203787
H87,endpoint_swap_within_geodesic_bins,immune,target_disjoint,11,3,0.0037620411351211303
H87,endpoint_swap_within_geodesic_bins,immune,target_disjoint,11,4,-0.002568775492493236
H87,endpoint_swap_within_geodesic_bins,immune,target_disjoint,11,5,0.004200295062049775
H87,endpoint_swap_within_geodesic_bins,immune,target_disjoint,11,6,0.0005033411437993518
H87,endpoint_swap_within_geodesic_bins,immune,target_disjoint,11,7,0.001440597066736271
H87,endpoint_swap_within_geodesic_bins,lung,source_disjoint,0,0,-0.02349263964508963
H87,endpoint_swap_within_geodesic_bins,lung,source_disjoint,0,1,-0.02629898501041883
H87,endpoint_swap_within_geodesic_bins,lung,source_disjoint,0,2,-0.028769241110438992
H87,endpoint_swap_within_geodesic_bins,lung,source_disjoint,0,3,-0.02509746588693973
H87,endpoint_swap_within_geodesic_bins,lung,source_disjoint,0,4,-0.018039591315453518
H87,endpoint_swap_within_geodesic_bins,lung,source_disjoint,0,5,-0.026021711366538858
H87,endpoint_swap_within_geodesic_bins,lung,source_disjoint,0,6,-0.027189621563487365
H87,endpoint_swap_within_geodesic_bins,lung,source_disjoint,0,7,-0.02226591382671239
H87,endpoint_swap_within_geodesic_bins,lung,source_disjoint,3,0,-0.0017140552530751085
H87,endpoint_swap_within_geodesic_bins,lung,source_disjoint,3,1,0.007839282113329293
H87,endpoint_swap_within_geodesic_bins,lung,source_disjoint,3,2,-0.008973583383746653
H87,endpoint_swap_within_geodesic_bins,lung,source_disjoint,3,3,0.003478523895946828
H87,endpoint_swap_within_geodesic_bins,lung,source_disjoint,3,4,0.004226322511258984
H87,endpoint_swap_within_geodesic_bins,lung,source_disjoint,3,5,-0.002260200309202154
H87,endpoint_swap_within_geodesic_bins,lung,source_disjoint,3,6,0.0019493177387914784
H87,endpoint_swap_within_geodesic_bins,lung,source_disjoint,3,7,0.0016720440949116178
H87,endpoint_swap_within_geodesic_bins,lung,source_disjoint,7,0,-0.0209299589971097
H87,endpoint_swap_within_geodesic_bins,lung,source_disjoint,7,1,-0.005268199233716353
H87,endpoint_swap_within_geodesic_bins,lung,source_disjoint,7,2,-0.014913961148080856
H87,endpoint_swap_within_geodesic_bins,lung,source_disjoint,7,3,-0.01787154668279889
H87,endpoint_swap_within_geodesic_bins,lung,source_disjoint,7,4,-0.006604154063319045
H87,endpoint_swap_within_geodesic_bins,lung,source_disjoint,7,5,-0.016728843180748854
H87,endpoint_swap_within_geodesic_bins,lung,source_disjoint,7,6,-0.013586408550110951
H87,endpoint_swap_within_geodesic_bins,lung,source_disjoint,7,7,-0.001445183840828257
H87,endpoint_swap_within_geodesic_bins,lung,source_disjoint,11,0,0.0029155743765543196
H87,endpoint_swap_within_geodesic_bins,lung,source_disjoint,11,1,0.0013947704510317571
H87,endpoint_swap_within_geodesic_bins,lung,source_disjoint,11,2,0.003209652483699643
H87,endpoint_swap_within_geodesic_bins,lung,source_disjoint,11,3,-0.007192310277609915
H87,endpoint_swap_within_geodesic_bins,lung,source_disjoint,11,4,0.0035541439806412445
H87,endpoint_swap_within_geodesic_bins,lung,source_disjoint,11,5,0.003007998924514199
H87,endpoint_swap_within_geodesic_bins,lung,source_disjoint,11,6,0.008091349062310904
H87,endpoint_swap_within_geodesic_bins,lung,source_disjoint,11,7,0.0016972507898096456
H87,endpoint_swap_within_geodesic_bins,lung,target_disjoint,0,0,0.0004035919685196898
H87,endpoint_swap_within_geodesic_bins,lung,target_disjoint,0,1,-0.002926041771768806
H87,endpoint_swap_within_geodesic_bins,lung,target_disjoint,0,2,-0.0018441910783754123
H87,endpoint_swap_within_geodesic_bins,lung,target_disjoint,0,3,-0.0011435105774728616
H87,endpoint_swap_within_geodesic_bins,lung,target_disjoint,0,4,-0.0035034025045125317
H87,endpoint_swap_within_geodesic_bins,lung,target_disjoint,0,5,-0.0039854706891334635
H87,endpoint_swap_within_geodesic_bins,lung,target_disjoint,0,6,-0.0036547494927072766
H87,endpoint_swap_within_geodesic_bins,lung,target_disjoint,0,7,-0.002791511115595613
H87,endpoint_swap_within_geodesic_bins,lung,target_disjoint,3,0,0.0009080819291696907
H87,endpoint_swap_within_geodesic_bins,lung,target_disjoint,3,1,0.0014349936658483164
H87,endpoint_swap_within_geodesic_bins,lung,target_disjoint,3,2,0.007320709873429254
H87,endpoint_swap_within_geodesic_bins,lung,target_disjoint,3,3,0.0017376876422381393
H87,endpoint_swap_within_geodesic_bins,lung,target_disjoint,3,4,0.0064686823843317365
H87,endpoint_swap_within_geodesic_bins,lung,target_disjoint,3,5,0.0006502315048375618
H87,endpoint_swap_within_geodesic_bins,lung,target_disjoint,3,6,-0.002701824011479892
H87,endpoint_swap_within_geodesic_bins,lung,target_disjoint,3,7,0.0015078644379421524
H87,endpoint_swap_within_geodesic_bins,lung,target_disjoint,7,0,0.007012410453032025
H87,endpoint_swap_within_geodesic_bins,lung,target_disjoint,7,1,0.002780300227581245
H87,endpoint_swap_within_geodesic_bins,lung,target_disjoint,7,2,0.002169306830793971
H87,endpoint_swap_within_geodesic_bins,lung,target_disjoint,7,3,-0.0005437280687001778
H87,endpoint_swap_within_geodesic_bins,lung,target_disjoint,7,4,0.0034585589524547267
H87,endpoint_swap_within_geodesic_bins,lung,target_disjoint,7,5,0.0019282727384837273
H87,endpoint_swap_within_geodesic_bins,lung,target_disjoint,7,6,0.0007959730490252337
H87,endpoint_swap_within_geodesic_bins,lung,target_disjoint,7,7,-0.0002466395363176499
H87,endpoint_swap_within_geodesic_bins,lung,target_disjoint,11,0,0.0039630489131043944
H87,endpoint_swap_within_geodesic_bins,lung,target_disjoint,11,1,0.0035874841646208466
H87,endpoint_swap_within_geodesic_bins,lung,target_disjoint,11,2,0.002662585903429493
H87,endpoint_swap_within_geodesic_bins,lung,target_disjoint,11,3,0.004114395901299472
H87,endpoint_swap_within_geodesic_bins,lung,target_disjoint,11,4,0.004400273545667521
H87,endpoint_swap_within_geodesic_bins,lung,target_disjoint,11,5,-0.0013116738976892695
H87,endpoint_swap_within_geodesic_bins,lung,target_disjoint,11,6,0.004405878989674816
H87,endpoint_swap_within_geodesic_bins,lung,target_disjoint,11,7,0.006014641419746947
H87,label_permutation,external_lung,source_disjoint,0,0,0.03036085349978568
H87,label_permutation,external_lung,source_disjoint,0,1,0.055914908755730575
H87,label_permutation,external_lung,source_disjoint,0,2,0.10354223433242504
H87,label_permutation,external_lung,source_disjoint,0,3,0.0033352468891243436
H87,label_permutation,external_lung,source_disjoint,0,4,0.006427930368130497
H87,label_permutation,external_lung,source_disjoint,0,5,0.05672345345612423
H87,label_permutation,external_lung,source_disjoint,0,6,0.014331454814479505
H87,label_permutation,external_lung,source_disjoint,0,7,0.010021911561380659
H87,label_permutation,external_lung,source_disjoint,3,0,0.05031169398200175
H87,label_permutation,external_lung,source_disjoint,3,1,0.037645841250333545
H87,label_permutation,external_lung,source_disjoint,3,2,0.061946652220667975
H87,label_permutation,external_lung,source_disjoint,3,3,0.06906588830763505
H87,label_permutation,external_lung,source_disjoint,3,4,0.04578384365979671
H87,label_permutation,external_lung,source_disjoint,3,5,-0.015220853984912575
H87,label_permutation,external_lung,source_disjoint,3,6,0.11697216180596542
H87,label_permutation,external_lung,source_disjoint,3,7,0.019518269067505423
H87,label_permutation,external_lung,source_disjoint,7,0,0.023500351716944645
H87,label_permutation,external_lung,source_disjoint,7,1,0.02357312073998019
H87,label_permutation,external_lung,source_disjoint,7,2,0.11034209526273664
H87,label_permutation,external_lung,source_disjoint,7,3,0.11226643164967359
H87,label_permutation,external_lung,source_disjoint,7,4,0.016542824570056403
H87,label_permutation,external_lung,source_disjoint,7,5,0.032685419513417746
H87,label_permutation,external_lung,source_disjoint,7,6,0.054960826009265995
H87,label_permutation,external_lung,source_disjoint,7,7,0.017084549519320258
H87,label_permutation,external_lung,source_disjoint,11,0,0.0724536906022849
H87,label_permutation,external_lung,source_disjoint,11,1,0.02508914205321844
H87,label_permutation,external_lung,source_disjoint,11,2,0.0897403762967035
H87,label_permutation,external_lung,source_disjoint,11,3,0.045080409770454244
H87,label_permutation,external_lung,source_disjoint,11,4,0.03185261847201226
H87,label_permutation,external_lung,source_disjoint,11,5,0.05022679678846048
H87,label_permutation,external_lung,source_disjoint,11,6,0.06894460660257606
H87,label_permutation,external_lung,source_disjoint,11,7,0.044639752908739505
H87,label_permutation,external_lung,target_disjoint,0,0,-0.02040164586166593
H87,label_permutation,external_lung,target_disjoint,0,1,-0.028311601412973064
H87,label_permutation,external_lung,target_disjoint,0,2,0.026325965770596038
H87,label_permutation,external_lung,target_disjoint,0,3,0.03596086081867278
H87,label_permutation,external_lung,target_disjoint,0,4,0.05321025578636823
H87,label_permutation,external_lung,target_disjoint,0,5,-0.021392291214974324
H87,label_permutation,external_lung,target_disjoint,0,6,0.035539402049940605
H87,label_permutation,external_lung,target_disjoint,0,7,-0.011470630406729465
H87,label_permutation,external_lung,target_disjoint,3,0,9.558858672276127e-05
H87,label_permutation,external_lung,target_disjoint,3,1,0.01448818829213594
H87,label_permutation,external_lung,target_disjoint,3,2,0.028898167740589842
H87,label_permutation,external_lung,target_disjoint,3,3,0.09358339886944772
H87,label_permutation,external_lung,target_disjoint,3,4,0.03944767176617292
H87,label_permutation,external_lung,target_disjoint,3,5,0.020766620465516583
H87,label_permutation,external_lung,target_disjoint,3,6,0.09393316619813791
H87,label_permutation,external_lung,target_disjoint,3,7,-0.016525963163634638
H87,label_permutation,external_lung,target_disjoint,7,0,0.038509165641985976
H87,label_permutation,external_lung,target_disjoint,7,1,0.043423287986687154
H87,label_permutation,external_lung,target_disjoint,7,2,0.011922503725782407
H87,label_permutation,external_lung,target_disjoint,7,3,-0.000703879593140222
H87,label_permutation,external_lung,target_disjoint,7,4,0.060674855422262586
H87,label_permutation,external_lung,target_disjoint,7,5,0.039343393307929964
H87,label_permutation,external_lung,target_disjoint,7,6,-0.027522995572510478
H87,label_permutation,external_lung,target_disjoint,7,7,0.029693290984692755
H87,label_permutation,external_lung,target_disjoint,11,0,-0.027396992435466727
H87,label_permutation,external_lung,target_disjoint,11,1,-0.019176373977310757
H87,label_permutation,external_lung,target_disjoint,11,2,-0.0060720477247743765
H87,label_permutation,external_lung,target_disjoint,11,3,-0.01739712278353961
H87,label_permutation,external_lung,target_disjoint,11,4,-0.003532432772981542
H87,label_permutation,external_lung,target_disjoint,11,5,0.01392551911119988
H87,label_permutation,external_lung,target_disjoint,11,6,-0.03527218850069308
H87,label_permutation,external_lung,target_disjoint,11,7,0.00991514340460481
H87,label_permutation,immune,source_disjoint,0,0,0.03287751285647489
H87,label_permutation,immune,source_disjoint,0,1,0.035226741467975775
H87,label_permutation,immune,source_disjoint,0,2,0.022934198223468982
H87,label_permutation,immune,source_disjoint,0,3,0.03142239364188881
H87,label_permutation,immune,source_disjoint,0,4,0.01978728377746619
H87,label_permutation,immune,source_disjoint,0,5,0.11171400187003278
H87,label_permutation,immune,source_disjoint,0,6,0.0015719962599345383
H87,label_permutation,immune,source_disjoint,0,7,0.09008882655446476
H87,label_permutation,immune,source_disjoint,3,0,0.04315100514259007
H87,label_permutation,immune,source_disjoint,3,1,0.09184490416082286
H87,label_permutation,immune,source_disjoint,3,2,0.022969261337073332
H87,label_permutation,immune,source_disjoint,3,3,0.009543010752688152
H87,label_permutation,immune,source_disjoint,3,4,0.07142064048620844
H87,label_permutation,immune,source_disjoint,3,5,0.09115532959326783
H87,label_permutation,immune,source_disjoint,3,6,0.07459385226741477
H87,label_permutation,immune,source_disjoint,3,7,0.11534595605423098
H87,label_permutation,immune,source_disjoint,7,0,0.0797978027115474
H87,label_permutation,immune,source_disjoint,7,1,0.11489597942964003
H87,label_permutation,immune,source_disjoint,7,2,0.06375935016362794
H87,label_permutation,immune,source_disjoint,7,3,0.03157725572697523
H87,label_permutation,immune,source_disjoint,7,4,0.028523842917250963
H87,label_permutation,immune,source_disjoint,7,5,0.06754908835904627
H87,label_permutation,immune,source_disjoint,7,6,0.06592449742870499
H87,label_permutation,immune,source_disjoint,7,7,0.00800899953249179
H87,label_permutation,immune,source_disjoint,11,0,0.12361208508648891
H87,label_permutation,immune,source_disjoint,11,1,0.004362435717625068
H87,label_permutation,immune,source_disjoint,11,2,0.07583567087424037
H87,label_permutation,immune,source_disjoint,11,3,0.06568782141187474
H87,label_permutation,immune,source_disjoint,11,4,0.041286816269284765
H87,label_permutation,immune,source_disjoint,11,5,0.0018525011687704485
H87,label_permutation,immune,source_disjoint,11,6,0.05539971949509126
H87,label_permutation,immune,source_disjoint,11,7,0.07875467508181389
H87,label_permutation,immune,target_disjoint,0,0,0.0642150481645406
H87,label_permutation,immune,target_disjoint,0,1,0.029812114900633513
H87,label_permutation,immune,target_disjoint,0,2,0.03885489889785643
H87,label_permutation,immune,target_disjoint,0,3,0.04504035407445983
H87,label_permutation,immune,target_disjoint,0,4,0.04018484769591235
H87,label_permutation,immune,target_disjoint,0,5,0.052100147531024876
H87,label_permutation,immune,target_disjoint,0,6,0.04111776447105786
H87,label_permutation,immune,target_disjoint,0,7,0.05598151523040873
H87,label_permutation,immune,target_disjoint,3,0,0.05689924498828425
H87,label_permutation,immune,target_disjoint,3,1,0.0019027163065173935
H87,label_permutation,immune,target_disjoint,3,2,0.04863316844571719
H87,label_permutation,immune,target_disjoint,3,3,0.041592901154213324
H87,label_permutation,immune,target_disjoint,3,4,0.034433307298446514
H87,label_permutation,immune,target_disjoint,3,5,0.05843096415863924
H87,label_permutation,immune,target_disjoint,3,6,0.03788943851427573
H87,label_permutation,immune,target_disjoint,3,7,0.026156382886401208
H87,label_permutation,immune,target_disjoint,7,0,0.02452269374294902
H87,label_permutation,immune,target_disjoint,7,1,0.10018875292892482
H87,label_permutation,immune,target_disjoint,7,2,0.047090601405883836
H87,label_permutation,immune,target_disjoint,7,3,0.0216371604616854
H87,label_permutation,immune,target_disjoint,7,4,0.004801267031155132
H87,label_permutation,immune,target_disjoint,7,5,0.010162284127397392
H87,label_permutation,immune,target_disjoint,7,6,-0.0032955827475484867
H87,label_permutation,immune,target_disjoint,7,7,0.045908183632734634
H87,label_permutation,immune,target_disjoint,11,0,0.019443721253145863
H87,label_permutation,immune,target_disjoint,11,1,0.07315803176256186
H87,label_permutation,immune,target_disjoint,11,2,0.03538791981254874
H87,label_permutation,immune,target_disjoint,11,3,0.08112253753362825
H87,label_permutation,immune,target_disjoint,11,4,0.03306213659637258
H87,label_permutation,immune,target_disjoint,11,5,0.036910960687321026
H87,label_permutation,immune,target_disjoint,11,6,0.034066649310075525
H87,label_permutation,immune,target_disjoint,11,7,0.031545604443287245
H87,label_permutation,lung,source_disjoint,0,0,-0.004906903273509622
H87,label_permutation,lung,source_disjoint,0,1,0.019194898164952567
H87,label_permutation,lung,source_disjoint,0,2,-0.03888132688041945
H87,label_permutation,lung,source_disjoint,0,3,0.02166515426497273
H87,label_permutation,lung,source_disjoint,0,4,-0.007473785037305891
H87,label_permutation,lung,source_disjoint,0,5,0.03887712576460306
H87,label_permutation,lung,source_disjoint,0,6,0.03108825704107021
H87,label_permutation,lung,source_disjoint,0,7,0.01325031928480197
H87,label_permutation,lung,source_disjoint,3,0,0.03136553068494985
H87,label_permutation,lung,source_disjoint,3,1,-0.01956459635679242
H87,label_permutation,lung,source_disjoint,3,2,-0.00994404113732611
H87,label_permutation,lung,source_disjoint,3,3,0.04786331249579878
H87,label_permutation,lung,source_disjoint,3,4,0.03700762922632239
H87,label_permutation,lung,source_disjoint,3,5,0.03033625730994144
H87,label_permutation,lung,source_disjoint,3,6,0.024034583585400227
H87,label_permutation,lung,source_disjoint,3,7,-0.007528399542918507
H87,label_permutation,lung,source_disjoint,7,0,-0.017354809437386598
H87,label_permutation,lung,source_disjoint,7,1,-0.01978725549505944
H87,label_permutation,lung,source_disjoint,7,2,0.004264132553606359
H87,label_permutation,lung,source_disjoint,7,3,0.04624588290649995
H87,label_permutation,lung,source_disjoint,7,4,-0.04264132553606226
H87,label_permutation,lung,source_disjoint,7,5,0.002050144518384034
H87,label_permutation,lung,source_disjoint,7,6,0.07611161524500909
H87,label_permutation,lung,source_disjoint,7,7,0.013502386233783636
H87,label_permutation,lung,source_disjoint,11,0,-0.007297338173018697
H87,label_permutation,lung,source_disjoint,11,1,0.05574880688310818
H87,label_permutation,lung,source_disjoint,11,2,0.03806210929622911
H87,label_permutation,lung,source_disjoint,11,3,0.0385116286885796
H87,label_permutation,lung,source_disjoint,11,4,-0.007973717819452775
H87,label_permutation,lung,source_disjoint,11,5,-0.021001377965987778
H87,label_permutation,lung,source_disjoint,11,6,-0.043943671439134246
H87,label_permutation,lung,source_disjoint,11,7,0.04305723600188199
H87,label_permutation,lung,target_disjoint,0,0,-0.033699929371405424
H87,label_permutation,lung,target_disjoint,0,1,-0.0014097691678158775
H87,label_permutation,lung,target_disjoint,0,2,-0.03691465150954598
H87,label_permutation,lung,target_disjoint,0,3,0.03584401170416718
H87,label_permutation,lung,target_disjoint,0,4,0.004932790726353442
H87,label_permutation,lung,target_disjoint,0,5,0.06519131380396637
H87,label_permutation,lung,target_disjoint,0,6,0.04397470823663946
H87,label_permutation,lung,target_disjoint,0,7,0.007329118039439919
H87,label_permutation,lung,target_disjoint,3,0,0.023890402358770824
H87,label_permutation,lung,target_disjoint,3,1,0.028786757699077237
H87,label_permutation,lung,target_disjoint,3,2,-0.008029798540342359
H87,label_permutation,lung,target_disjoint,3,3,-0.00618841018397065
H87,label_permutation,lung,target_disjoint,3,4,0.011429500330721098
H87,label_permutation,lung,target_disjoint,3,5,0.039097971950358135
H87,label_permutation,lung,target_disjoint,3,6,0.002214150382851887
H87,label_permutation,lung,target_disjoint,3,7,-0.015871814706442944
H87,label_permutation,lung,target_disjoint,7,0,0.002446776309151577
H87,label_permutation,lung,target_disjoint,7,1,0.02265159923317528
H87,label_permutation,lung,target_disjoint,7,2,0.02223959909864459
H87,label_permutation,lung,target_disjoint,7,3,-0.009537662978284511
H87,label_permutation,lung,target_disjoint,7,4,-0.007054451283086127
H87,label_permutation,lung,target_disjoint,7,5,0.0709396966333703
H87,label_permutation,lung,target_disjoint,7,6,0.035154542091278995
H87,label_permutation,lung,target_disjoint,7,7,-0.009560084754313358
H87,label_permutation,lung,target_disjoint,11,0,-0.018374645455666527
H87,label_permutation,lung,target_disjoint,11,1,0.02683886590656842
H87,label_permutation,lung,target_disjoint,11,2,0.06670198096391211
H87,label_permutation,lung,target_disjoint,11,3,0.0930391596318344
H87,label_permutation,lung,target_disjoint,11,4,-0.02820939696633351
H87,label_permutation,lung,target_disjoint,11,5,0.005047702328501269
H87,label_permutation,lung,target_disjoint,11,6,0.03483503178286751
H87,label_permutation,lung,target_disjoint,11,7,-0.004142423121335503
