domain,null_idx,procrustes_top1_null,random_top1_null,jaccard_null,transfer_auc_null
external_lung,227,0.0,0.0016666666666666668,0.008820662768031189,0.5070679094348878
external_lung,228,0.0016666666666666668,0.0,0.008986354775828459,0.4980212570870117
external_lung,229,0.0016666666666666668,0.0016666666666666668,0.00871345029239766,0.49814806385115395
external_lung,230,0.0,0.0,0.007807017543859649,0.49884561717734643
external_lung,231,0.0016666666666666668,0.0016666666666666668,0.008284600389863547,0.510316810210685
external_lung,232,0.0,0.0033333333333333335,0.011044604976493521,0.5298678120770205
external_lung,233,0.0,0.0,0.010360623781676412,0.5094657417359614
external_lung,234,0.0016666666666666668,0.0,0.008723196881091617,0.5177972480609713
external_lung,235,0.0016666666666666668,0.0016666666666666668,0.008128654970760233,0.5047499700401601
external_lung,236,0.0,0.0033333333333333335,0.009173259947253754,0.4916758675115497
external_lung,237,0.0016666666666666668,0.0016666666666666668,0.006773879142300195,0.5028874085992636
external_lung,238,0.0,0.0,0.0094541910331384,0.4857182140033685
external_lung,239,0.0016666666666666668,0.0016666666666666668,0.008830409356725145,0.4937618503940299
external_lung,240,0.0016666666666666668,0.0016666666666666668,0.010243664717348928,0.4828693583763532
