null_kind,domain,seed_tag,split_regime,layer,perm_idx,null_delta_auc
degree_orientation_null,external_lung,seed42_main,source_disjoint,0,0,-0.004152801541217999
degree_orientation_null,external_lung,seed42_main,source_disjoint,0,1,-0.04806539399409915
degree_orientation_null,external_lung,seed42_main,source_disjoint,0,2,-0.046906785940425966
degree_orientation_null,external_lung,seed42_main,source_disjoint,0,3,-0.038439516617942204
degree_orientation_null,external_lung,seed42_main,source_disjoint,0,4,-0.039911353011707396
degree_orientation_null,external_lung,seed42_main,source_disjoint,0,5,-0.038281218424562447
degree_orientation_null,external_lung,seed42_main,source_disjoint,0,6,-0.02734517089468802
degree_orientation_null,external_lung,seed42_main,source_disjoint,0,7,-0.04085103803198298
degree_orientation_null,external_lung,seed42_main,source_disjoint,0,8,-0.039446562571570976
degree_orientation_null,external_lung,seed42_main,source_disjoint,0,9,-0.021279318846242012
degree_orientation_null,external_lung,seed42_main,source_disjoint,0,10,-0.02368410416694744
degree_orientation_null,external_lung,seed42_main,source_disjoint,0,11,-0.008847858595928737
degree_orientation_null,external_lung,seed42_main,source_disjoint,0,12,-0.00042437388012461774
degree_orientation_null,external_lung,seed42_main,source_disjoint,0,13,-0.014970967437724858
degree_orientation_null,external_lung,seed42_main,source_disjoint,0,14,-0.008231506055747961
degree_orientation_null,external_lung,seed42_main,source_disjoint,0,15,-0.030463982108936083
degree_orientation_null,external_lung,seed42_main,source_disjoint,3,0,-0.024829240033949984
degree_orientation_null,external_lung,seed42_main,source_disjoint,3,1,-0.020444043272663692
degree_orientation_null,external_lung,seed42_main,source_disjoint,3,2,-0.03489969957023731
degree_orientation_null,external_lung,seed42_main,source_disjoint,3,3,-0.03545205922373268
degree_orientation_null,external_lung,seed42_main,source_disjoint,3,4,-0.019989356972530237
degree_orientation_null,external_lung,seed42_main,source_disjoint,3,5,0.00046142239346846914
degree_orientation_null,external_lung,seed42_main,source_disjoint,3,6,-0.0017985369205277824
degree_orientation_null,external_lung,seed42_main,source_disjoint,3,7,0.005924394088404394
degree_orientation_null,external_lung,seed42_main,source_disjoint,3,8,-0.013489026903956813
degree_orientation_null,external_lung,seed42_main,source_disjoint,3,9,-0.006921335902030368
degree_orientation_null,external_lung,seed42_main,source_disjoint,3,10,-0.02981058105541129
degree_orientation_null,external_lung,seed42_main,source_disjoint,3,11,-0.017446481738451092
degree_orientation_null,external_lung,seed42_main,source_disjoint,3,12,-0.00044795020679821995
degree_orientation_null,external_lung,seed42_main,source_disjoint,3,13,-0.0032939496409664093
degree_orientation_null,external_lung,seed42_main,source_disjoint,3,14,-0.031952658736039585
degree_orientation_null,external_lung,seed42_main,source_disjoint,3,15,-0.036044835437239964
degree_orientation_null,external_lung,seed42_main,source_disjoint,7,0,-0.020834736686111688
degree_orientation_null,external_lung,seed42_main,source_disjoint,7,1,-0.027348538941355693
degree_orientation_null,external_lung,seed42_main,source_disjoint,7,2,-0.050588060948172586
degree_orientation_null,external_lung,seed42_main,source_disjoint,7,3,-0.006456545461894114
degree_orientation_null,external_lung,seed42_main,source_disjoint,7,4,-0.039739582631657056
degree_orientation_null,external_lung,seed42_main,source_disjoint,7,5,-0.049355355867811035
