domain,seed_tag,split_regime,layer,perm_idx,null_h1_total_lifetime
immune,seed42_main,paired_source_target,0,39,3779.0
immune,seed42_main,paired_source_target,3,0,3759.0
immune,seed42_main,paired_source_target,3,1,3808.0
immune,seed42_main,paired_source_target,3,2,3747.0
immune,seed42_main,paired_source_target,3,3,3865.0
immune,seed42_main,paired_source_target,3,4,3839.0
immune,seed42_main,paired_source_target,3,5,3829.0
immune,seed42_main,paired_source_target,3,6,3817.0
immune,seed42_main,paired_source_target,3,7,3830.0
immune,seed42_main,paired_source_target,3,8,3835.0
immune,seed42_main,paired_source_target,3,9,3819.0
immune,seed42_main,paired_source_target,3,10,3837.0
immune,seed42_main,paired_source_target,3,11,3724.0
immune,seed42_main,paired_source_target,3,12,3747.0
immune,seed42_main,paired_source_target,3,13,3810.0
immune,seed42_main,paired_source_target,3,14,3862.0
immune,seed42_main,paired_source_target,3,15,3822.0
immune,seed42_main,paired_source_target,3,16,3804.0
immune,seed42_main,paired_source_target,3,17,3795.0
immune,seed42_main,paired_source_target,3,18,3808.0
immune,seed42_main,paired_source_target,3,19,3754.0
immune,seed42_main,paired_source_target,3,20,3789.0
immune,seed42_main,paired_source_target,3,21,3803.0
immune,seed42_main,paired_source_target,3,22,3787.0
immune,seed42_main,paired_source_target,3,23,3782.0
immune,seed42_main,paired_source_target,3,24,3765.0
immune,seed42_main,paired_source_target,3,25,3803.0
immune,seed42_main,paired_source_target,3,26,3866.0
immune,seed42_main,paired_source_target,3,27,3819.0
immune,seed42_main,paired_source_target,3,28,3813.0
immune,seed42_main,paired_source_target,3,29,3811.0
immune,seed42_main,paired_source_target,3,30,3868.0
immune,seed42_main,paired_source_target,3,31,3786.0
immune,seed42_main,paired_source_target,3,32,3777.0
immune,seed42_main,paired_source_target,3,33,3839.0
immune,seed42_main,paired_source_target,3,34,3701.0
immune,seed42_main,paired_source_target,3,35,3773.0
immune,seed42_main,paired_source_target,3,36,3792.0
immune,seed42_main,paired_source_target,3,37,3823.0
immune,seed42_main,paired_source_target,3,38,3793.0
immune,seed42_main,paired_source_target,3,39,3752.0
immune,seed42_main,paired_source_target,7,0,3813.0
immune,seed42_main,paired_source_target,7,1,3789.0
immune,seed42_main,paired_source_target,7,2,3785.0
immune,seed42_main,paired_source_target,7,3,3754.0
immune,seed42_main,paired_source_target,7,4,3683.0
immune,seed42_main,paired_source_target,7,5,3743.0
immune,seed42_main,paired_source_target,7,6,3754.0
immune,seed42_main,paired_source_target,7,7,3695.0
immune,seed42_main,paired_source_target,7,8,3660.0
immune,seed42_main,paired_source_target,7,9,3732.0
immune,seed42_main,paired_source_target,7,10,3734.0
immune,seed42_main,paired_source_target,7,11,3716.0
immune,seed42_main,paired_source_target,7,12,3723.0
immune,seed42_main,paired_source_target,7,13,3735.0
immune,seed42_main,paired_source_target,7,14,3754.0
immune,seed42_main,paired_source_target,7,15,3704.0
immune,seed42_main,paired_source_target,7,16,3717.0
immune,seed42_main,paired_source_target,7,17,3738.0
immune,seed42_main,paired_source_target,7,18,3759.0
immune,seed42_main,paired_source_target,7,19,3758.0
immune,seed42_main,paired_source_target,7,20,3746.0
immune,seed42_main,paired_source_target,7,21,3777.0
immune,seed42_main,paired_source_target,7,22,3763.0
immune,seed42_main,paired_source_target,7,23,3731.0
immune,seed42_main,paired_source_target,7,24,3634.0
immune,seed42_main,paired_source_target,7,25,3760.0
immune,seed42_main,paired_source_target,7,26,3779.0
immune,seed42_main,paired_source_target,7,27,3662.0
immune,seed42_main,paired_source_target,7,28,3847.0
immune,seed42_main,paired_source_target,7,29,3709.0
immune,seed42_main,paired_source_target,7,30,3800.0
immune,seed42_main,paired_source_target,7,31,3809.0
immune,seed42_main,paired_source_target,7,32,3670.0
immune,seed42_main,paired_source_target,7,33,3739.0
immune,seed42_main,paired_source_target,7,34,3693.0
immune,seed42_main,paired_source_target,7,35,3698.0
immune,seed42_main,paired_source_target,7,36,3718.0
immune,seed42_main,paired_source_target,7,37,3830.0
immune,seed42_main,paired_source_target,7,38,3791.0
immune,seed42_main,paired_source_target,7,39,3756.0
immune,seed42_main,paired_source_target,11,0,3821.0
immune,seed42_main,paired_source_target,11,1,3805.0
immune,seed42_main,paired_source_target,11,2,3825.0
immune,seed42_main,paired_source_target,11,3,3774.0
immune,seed42_main,paired_source_target,11,4,3855.0
immune,seed42_main,paired_source_target,11,5,3773.0
immune,seed42_main,paired_source_target,11,6,3783.0
immune,seed42_main,paired_source_target,11,7,3901.0
immune,seed42_main,paired_source_target,11,8,3849.0
immune,seed42_main,paired_source_target,11,9,3801.0
immune,seed42_main,paired_source_target,11,10,3786.0
immune,seed42_main,paired_source_target,11,11,3749.0
immune,seed42_main,paired_source_target,11,12,3879.0
immune,seed42_main,paired_source_target,11,13,3787.0
immune,seed42_main,paired_source_target,11,14,3814.0
immune,seed42_main,paired_source_target,11,15,3934.0
immune,seed42_main,paired_source_target,11,16,3812.0
immune,seed42_main,paired_source_target,11,17,3856.0
immune,seed42_main,paired_source_target,11,18,3744.0
immune,seed42_main,paired_source_target,11,19,3894.0
immune,seed42_main,paired_source_target,11,20,3865.0
immune,seed42_main,paired_source_target,11,21,3929.0
immune,seed42_main,paired_source_target,11,22,3740.0
immune,seed42_main,paired_source_target,11,23,3903.0
immune,seed42_main,paired_source_target,11,24,3794.0
immune,seed42_main,paired_source_target,11,25,3826.0
immune,seed42_main,paired_source_target,11,26,3856.0
immune,seed42_main,paired_source_target,11,27,3788.0
immune,seed42_main,paired_source_target,11,28,3825.0
immune,seed42_main,paired_source_target,11,29,3842.0
immune,seed42_main,paired_source_target,11,30,3817.0
immune,seed42_main,paired_source_target,11,31,3834.0
immune,seed42_main,paired_source_target,11,32,3869.0
immune,seed42_main,paired_source_target,11,33,3820.0
immune,seed42_main,paired_source_target,11,34,3826.0
immune,seed42_main,paired_source_target,11,35,3856.0
immune,seed42_main,paired_source_target,11,36,3742.0
immune,seed42_main,paired_source_target,11,37,3862.0
immune,seed42_main,paired_source_target,11,38,3801.0
immune,seed42_main,paired_source_target,11,39,3828.0
lung,seed42_main,paired_source_target,0,0,4283.0
lung,seed42_main,paired_source_target,0,1,4244.0
lung,seed42_main,paired_source_target,0,2,4216.0
lung,seed42_main,paired_source_target,0,3,4318.0
lung,seed42_main,paired_source_target,0,4,4302.0
lung,seed42_main,paired_source_target,0,5,4300.0
lung,seed42_main,paired_source_target,0,6,4269.0
lung,seed42_main,paired_source_target,0,7,4255.0
lung,seed42_main,paired_source_target,0,8,4271.0
lung,seed42_main,paired_source_target,0,9,4203.0
lung,seed42_main,paired_source_target,0,10,4178.0
lung,seed42_main,paired_source_target,0,11,4242.0
lung,seed42_main,paired_source_target,0,12,4324.0
lung,seed42_main,paired_source_target,0,13,4285.0
lung,seed42_main,paired_source_target,0,14,4209.0
lung,seed42_main,paired_source_target,0,15,4294.0
lung,seed42_main,paired_source_target,0,16,4254.0
lung,seed42_main,paired_source_target,0,17,4211.0
lung,seed42_main,paired_source_target,0,18,4197.0
lung,seed42_main,paired_source_target,0,19,4258.0
lung,seed42_main,paired_source_target,0,20,4250.0
lung,seed42_main,paired_source_target,0,21,4248.0
lung,seed42_main,paired_source_target,0,22,4245.0
lung,seed42_main,paired_source_target,0,23,4262.0
lung,seed42_main,paired_source_target,0,24,4179.0
lung,seed42_main,paired_source_target,0,25,4273.0
lung,seed42_main,paired_source_target,0,26,4170.0
lung,seed42_main,paired_source_target,0,27,4292.0
lung,seed42_main,paired_source_target,0,28,4248.0
lung,seed42_main,paired_source_target,0,29,4253.0
lung,seed42_main,paired_source_target,0,30,4302.0
lung,seed42_main,paired_source_target,0,31,4193.0
lung,seed42_main,paired_source_target,0,32,4295.0
lung,seed42_main,paired_source_target,0,33,4231.0
lung,seed42_main,paired_source_target,0,34,4201.0
lung,seed42_main,paired_source_target,0,35,4197.0
lung,seed42_main,paired_source_target,0,36,4310.0
lung,seed42_main,paired_source_target,0,37,4300.0
lung,seed42_main,paired_source_target,0,38,4235.0
lung,seed42_main,paired_source_target,0,39,4236.0
lung,seed42_main,paired_source_target,3,0,4202.0
lung,seed42_main,paired_source_target,3,1,4308.0
lung,seed42_main,paired_source_target,3,2,4265.0
lung,seed42_main,paired_source_target,3,3,4308.0
lung,seed42_main,paired_source_target,3,4,4215.0
lung,seed42_main,paired_source_target,3,5,4210.0
lung,seed42_main,paired_source_target,3,6,4294.0
lung,seed42_main,paired_source_target,3,7,4231.0
lung,seed42_main,paired_source_target,3,8,4235.0
lung,seed42_main,paired_source_target,3,9,4222.0
lung,seed42_main,paired_source_target,3,10,4240.0
lung,seed42_main,paired_source_target,3,11,4261.0
lung,seed42_main,paired_source_target,3,12,4296.0
lung,seed42_main,paired_source_target,3,13,4206.0
lung,seed42_main,paired_source_target,3,14,4291.0
lung,seed42_main,paired_source_target,3,15,4244.0
lung,seed42_main,paired_source_target,3,16,4312.0
lung,seed42_main,paired_source_target,3,17,4284.0
lung,seed42_main,paired_source_target,3,18,4194.0
lung,seed42_main,paired_source_target,3,19,4267.0
lung,seed42_main,paired_source_target,3,20,4266.0
lung,seed42_main,paired_source_target,3,21,4107.0
lung,seed42_main,paired_source_target,3,22,4216.0
lung,seed42_main,paired_source_target,3,23,4269.0
lung,seed42_main,paired_source_target,3,24,4251.0
lung,seed42_main,paired_source_target,3,25,4236.0
lung,seed42_main,paired_source_target,3,26,4250.0
lung,seed42_main,paired_source_target,3,27,4180.0
lung,seed42_main,paired_source_target,3,28,4198.0
lung,seed42_main,paired_source_target,3,29,4242.0
lung,seed42_main,paired_source_target,3,30,4283.0
lung,seed42_main,paired_source_target,3,31,4224.0
lung,seed42_main,paired_source_target,3,32,4270.0
lung,seed42_main,paired_source_target,3,33,4210.0
lung,seed42_main,paired_source_target,3,34,4170.0
lung,seed42_main,paired_source_target,3,35,4227.0
lung,seed42_main,paired_source_target,3,36,4115.0
lung,seed42_main,paired_source_target,3,37,4168.0
lung,seed42_main,paired_source_target,3,38,4195.0
lung,seed42_main,paired_source_target,3,39,4274.0
lung,seed42_main,paired_source_target,7,0,4164.0
lung,seed42_main,paired_source_target,7,1,4169.0
lung,seed42_main,paired_source_target,7,2,4155.0
lung,seed42_main,paired_source_target,7,3,4169.0
lung,seed42_main,paired_source_target,7,4,4174.0
lung,seed42_main,paired_source_target,7,5,4130.0
lung,seed42_main,paired_source_target,7,6,4184.0
lung,seed42_main,paired_source_target,7,7,4151.0
lung,seed42_main,paired_source_target,7,8,4101.0
lung,seed42_main,paired_source_target,7,9,4157.0
lung,seed42_main,paired_source_target,7,10,4162.0
lung,seed42_main,paired_source_target,7,11,4128.0
lung,seed42_main,paired_source_target,7,12,4108.0
lung,seed42_main,paired_source_target,7,13,4128.0
lung,seed42_main,paired_source_target,7,14,4185.0
lung,seed42_main,paired_source_target,7,15,4185.0
lung,seed42_main,paired_source_target,7,16,4118.0
lung,seed42_main,paired_source_target,7,17,4177.0
lung,seed42_main,paired_source_target,7,18,4159.0
lung,seed42_main,paired_source_target,7,19,4152.0
lung,seed42_main,paired_source_target,7,20,4235.0
lung,seed42_main,paired_source_target,7,21,4115.0
lung,seed42_main,paired_source_target,7,22,4132.0
lung,seed42_main,paired_source_target,7,23,4107.0
lung,seed42_main,paired_source_target,7,24,4120.0
lung,seed42_main,paired_source_target,7,25,4046.0
lung,seed42_main,paired_source_target,7,26,4177.0
lung,seed42_main,paired_source_target,7,27,4205.0
lung,seed42_main,paired_source_target,7,28,4153.0
lung,seed42_main,paired_source_target,7,29,4170.0
lung,seed42_main,paired_source_target,7,30,4192.0
lung,seed42_main,paired_source_target,7,31,4131.0
lung,seed42_main,paired_source_target,7,32,4173.0
lung,seed42_main,paired_source_target,7,33,4149.0
lung,seed42_main,paired_source_target,7,34,4175.0
lung,seed42_main,paired_source_target,7,35,4165.0
lung,seed42_main,paired_source_target,7,36,4161.0
lung,seed42_main,paired_source_target,7,37,4119.0
lung,seed42_main,paired_source_target,7,38,4180.0
lung,seed42_main,paired_source_target,7,39,4110.0
lung,seed42_main,paired_source_target,11,0,4169.0
lung,seed42_main,paired_source_target,11,1,4156.0
lung,seed42_main,paired_source_target,11,2,4166.0
lung,seed42_main,paired_source_target,11,3,4135.0
lung,seed42_main,paired_source_target,11,4,4165.0
lung,seed42_main,paired_source_target,11,5,4133.0
lung,seed42_main,paired_source_target,11,6,4053.0
lung,seed42_main,paired_source_target,11,7,4130.0
lung,seed42_main,paired_source_target,11,8,4087.0
lung,seed42_main,paired_source_target,11,9,4087.0
lung,seed42_main,paired_source_target,11,10,4146.0
lung,seed42_main,paired_source_target,11,11,4098.0
lung,seed42_main,paired_source_target,11,12,4096.0
lung,seed42_main,paired_source_target,11,13,4212.0
lung,seed42_main,paired_source_target,11,14,4113.0
lung,seed42_main,paired_source_target,11,15,4162.0
lung,seed42_main,paired_source_target,11,16,4166.0
lung,seed42_main,paired_source_target,11,17,4174.0
lung,seed42_main,paired_source_target,11,18,4180.0
lung,seed42_main,paired_source_target,11,19,4104.0
lung,seed42_main,paired_source_target,11,20,4190.0
lung,seed42_main,paired_source_target,11,21,4141.0
lung,seed42_main,paired_source_target,11,22,4122.0
lung,seed42_main,paired_source_target,11,23,4093.0
lung,seed42_main,paired_source_target,11,24,4185.0
lung,seed42_main,paired_source_target,11,25,4243.0
lung,seed42_main,paired_source_target,11,26,4111.0
lung,seed42_main,paired_source_target,11,27,4145.0
lung,seed42_main,paired_source_target,11,28,4110.0
lung,seed42_main,paired_source_target,11,29,4075.0
lung,seed42_main,paired_source_target,11,30,4148.0
lung,seed42_main,paired_source_target,11,31,4113.0
lung,seed42_main,paired_source_target,11,32,4118.0
lung,seed42_main,paired_source_target,11,33,4194.0
lung,seed42_main,paired_source_target,11,34,4187.0
lung,seed42_main,paired_source_target,11,35,4127.0
lung,seed42_main,paired_source_target,11,36,4100.0
lung,seed42_main,paired_source_target,11,37,4069.0
lung,seed42_main,paired_source_target,11,38,4148.0
lung,seed42_main,paired_source_target,11,39,4140.0
