null_kind,domain,seed_tag,split_regime,layer,perm_idx,null_delta_auc,null_spearman
layer_placebo,lung,all,all,-1,54,,-0.44812707770720517
layer_placebo,lung,all,all,-1,55,,-0.3888417833801819
layer_placebo,lung,all,all,-1,56,,-0.3818670428711204
layer_placebo,lung,all,all,-1,57,,-0.44638339257993975
layer_placebo,lung,all,all,-1,58,,-0.4219718007982244
layer_placebo,lung,all,all,-1,59,,-0.30514489727144317
layer_placebo,lung,all,all,-1,60,,-0.4551018182162667
layer_placebo,lung,all,all,-1,61,,-0.47079498436165523
layer_placebo,lung,all,all,-1,62,,-0.41674074541642814
layer_placebo,lung,all,all,-1,63,,-0.4272028561800205
layer_placebo,lung,all,all,-1,64,,-0.43592128181634743
layer_placebo,lung,all,all,-1,65,,-0.402791264398305
layer_placebo,lung,all,all,-1,66,,-0.35571176596213955
layer_placebo,lung,all,all,-1,67,,-0.442896022325409
layer_placebo,lung,all,all,-1,68,,-0.37663598748932414
layer_placebo,lung,all,all,-1,69,,-0.3888417833801819
layer_placebo,lung,all,all,-1,70,,-0.41674074541642814
layer_placebo,lung,all,all,-1,71,,-0.34350597007128175
layer_placebo,lung,all,all,-1,72,,-0.37489230236205884
layer_placebo,lung,all,all,-1,73,,-0.4219718007982244
layer_placebo,lung,all,all,-1,74,,-0.3696612469802626
layer_placebo,lung,all,all,-1,75,,-0.3783796726165896
layer_placebo,lung,all,all,-1,76,,-0.3888417833801819
layer_placebo,lung,all,all,-1,77,,-0.47079498436165523
layer_placebo,lung,all,all,-1,78,,-0.43243391156181665
layer_placebo,lung,all,all,-1,79,,-0.5265929084341477
layer_placebo,lung,all,all,-1,80,,-0.33478754443495484
layer_placebo,lung,all,all,-1,81,,-0.4725386694889206
layer_placebo,lung,all,all,-1,82,,-0.43069022643455124
layer_placebo,lung,all,all,-1,83,,-0.40453494952557045
layer_placebo,lung,all,all,-1,84,,-0.43592128181634743
layer_placebo,lung,all,all,-1,85,,-0.42545917105275505
layer_placebo,lung,all,all,-1,86,,-0.5196181679250861
layer_placebo,lung,all,all,-1,87,,-0.4411523371981436
layer_placebo,lung,all,all,-1,88,,-0.4812570951252476
layer_placebo,lung,all,all,-1,89,,-0.43766496694361284
layer_placebo,lung,all,all,-1,90,,-0.3260691187986278
layer_placebo,lung,all,all,-1,91,,-0.41325337516189736
layer_placebo,lung,all,all,-1,92,,-0.37663598748932414
layer_placebo,lung,all,all,-1,93,,-0.32955648905315865
layer_placebo,lung,all,all,-1,94,,-0.4289465413072858
layer_placebo,lung,all,all,-1,95,,-0.402791264398305
layer_placebo,lung,all,all,-1,96,,-0.3993038941437742
layer_placebo,lung,all,all,-1,97,,-0.3696612469802626
layer_placebo,lung,all,all,-1,98,,-0.4289465413072858
layer_placebo,lung,all,all,-1,99,,-0.5108997422887592
layer_placebo,lung,all,all,-1,100,,-0.34524965519854717
layer_placebo,lung,all,all,-1,101,,-0.29468278650785085
layer_placebo,lung,all,all,-1,102,,-0.3993038941437742
layer_placebo,lung,all,all,-1,103,,-0.48648815050704375
layer_placebo,lung,all,all,-1,104,,-0.4760260397434514
layer_placebo,lung,all,all,-1,105,,-0.3696612469802626
layer_placebo,lung,all,all,-1,106,,-0.44638339257993975
layer_placebo,lung,all,all,-1,107,,-0.474282354616186
layer_placebo,lung,all,all,-1,108,,-0.4411523371981436
layer_placebo,lung,all,all,-1,109,,-0.33478754443495484
layer_placebo,lung,all,all,-1,110,,-0.4202281156709589
layer_placebo,lung,all,all,-1,111,,-0.46207655872532827
layer_placebo,lung,all,all,-1,112,,-0.3522243957076088
layer_placebo,lung,all,all,-1,113,,-0.4568455033435321
layer_placebo,lung,all,all,-1,114,,-0.37489230236205884
layer_placebo,lung,all,all,-1,115,,-0.33130017418042407
layer_placebo,lung,all,all,-1,116,,-0.4272028561800205
layer_placebo,lung,all,all,-1,117,,-0.42545917105275505
layer_placebo,lung,all,all,-1,118,,-0.45161444796173594
layer_placebo,lung,all,all,-1,119,,-0.4899755207615745
layer_placebo,lung,all,all,-1,120,,-0.37663598748932414
layer_placebo,lung,all,all,-1,121,,-0.4149970602891628
layer_placebo,lung,all,all,-1,122,,-0.4097660049073666
layer_placebo,lung,all,all,-1,123,,-0.4830007802525129
layer_placebo,lung,all,all,-1,124,,-0.34524965519854717
layer_placebo,lung,all,all,-1,125,,-0.474282354616186
layer_placebo,lung,all,all,-1,126,,-0.4777697248707168
layer_placebo,lung,all,all,-1,127,,-0.34350597007128175
layer_placebo,lung,all,all,-1,128,,-0.5178744827978208
layer_placebo,lung,all,all,-1,129,,-0.46207655872532827
layer_placebo,lung,all,all,-1,130,,-0.37663598748932414
layer_placebo,lung,all,all,-1,131,,-0.49520657614337066
layer_placebo,lung,all,all,-1,132,,-0.4062786346528358
layer_placebo,lung,all,all,-1,133,,-0.4498707628344706
layer_placebo,lung,all,all,-1,134,,-0.30514489727144317
layer_placebo,lung,all,all,-1,135,,-0.46207655872532827
layer_placebo,lung,all,all,-1,136,,-0.35571176596213955
layer_placebo,lung,all,all,-1,137,,-0.4202281156709589
layer_placebo,lung,all,all,-1,138,,-0.3870980982529165
layer_placebo,lung,all,all,-1,139,,-0.4237154859254897
layer_placebo,lung,all,all,-1,140,,-0.48648815050704375
layer_placebo,lung,all,all,-1,141,,-0.34176228494401645
layer_placebo,lung,all,all,-1,142,,-0.4725386694889206
layer_placebo,lung,all,all,-1,143,,-0.3661738767257318
layer_placebo,lung,all,all,-1,144,,-0.4202281156709589
layer_placebo,lung,all,all,-1,145,,-0.4080223197801012
layer_placebo,lung,all,all,-1,146,,-0.4149970602891628
layer_placebo,lung,all,all,-1,147,,-0.53705501919774
layer_placebo,lung,all,all,-1,148,,-0.4010475792710397
layer_placebo,lung,all,all,-1,149,,-0.4219718007982244
layer_placebo,lung,all,all,-1,150,,-0.44638339257993975
layer_placebo,lung,all,all,-1,151,,-0.371404932107528
layer_placebo,lung,all,all,-1,152,,-0.3173506931623009
layer_placebo,lung,all,all,-1,153,,-0.44812707770720517
layer_placebo,lung,all,all,-1,154,,-0.43766496694361284
layer_placebo,lung,all,all,-1,155,,-0.37663598748932414
layer_placebo,lung,all,all,-1,156,,-0.3574554510894049
layer_placebo,lung,all,all,-1,157,,-0.4149970602891628
layer_placebo,lung,all,all,-1,158,,-0.4219718007982244
layer_placebo,lung,all,all,-1,159,,-0.3190943782895663
layer_placebo,lung,all,all,-1,160,,-0.36791756185299723
layer_placebo,lung,all,all,-1,161,,-0.43592128181634743
layer_placebo,lung,all,all,-1,162,,-0.4202281156709589
layer_placebo,lung,all,all,-1,163,,-0.5492608150885978
layer_placebo,lung,all,all,-1,164,,-0.3818670428711204
layer_placebo,lung,all,all,-1,165,,-0.37489230236205884
layer_placebo,lung,all,all,-1,166,,-0.46730761410712446
layer_placebo,lung,all,all,-1,167,,-0.44638339257993975
layer_placebo,lung,all,all,-1,168,,-0.434177596689082
layer_placebo,lung,all,all,-1,169,,-0.3522243957076088
layer_placebo,lung,all,all,-1,170,,-0.34873702545307794
layer_placebo,lung,all,all,-1,171,,-0.37489230236205884
layer_placebo,lung,all,all,-1,172,,-0.46207655872532827
layer_placebo,lung,all,all,-1,173,,-0.442896022325409
layer_placebo,lung,all,all,-1,174,,-0.37663598748932414
layer_placebo,lung,all,all,-1,175,,-0.3382749146894856
layer_placebo,lung,all,all,-1,176,,-0.4411523371981436
layer_placebo,lung,all,all,-1,177,,-0.33130017418042407
layer_placebo,lung,all,all,-1,178,,-0.402791264398305
layer_placebo,lung,all,all,-1,179,,-0.3940728387619781
layer_placebo,lung,all,all,-1,180,,-0.3330438593076894
layer_placebo,lung,all,all,-1,181,,-0.4272028561800205
layer_placebo,lung,all,all,-1,182,,-0.4411523371981436
layer_placebo,lung,all,all,-1,183,,-0.41674074541642814
layer_placebo,lung,all,all,-1,184,,-0.5039250017796977
layer_placebo,lung,all,all,-1,185,,-0.28770804599878935
layer_placebo,lung,all,all,-1,186,,-0.3260691187986278
layer_placebo,lung,all,all,-1,187,,-0.43940865207087815
layer_placebo,lung,all,all,-1,188,,-0.5091560571614938
layer_placebo,lung,all,all,-1,189,,-0.505668686906963
layer_placebo,lung,all,all,-1,190,,-0.39058546850744735
layer_placebo,lung,all,all,-1,191,,-0.47079498436165523
layer_placebo,lung,all,all,-1,192,,-0.4812570951252476
layer_placebo,lung,all,all,-1,193,,-0.38535441312565116
layer_placebo,lung,all,all,-1,194,,-0.44463970745267445
layer_placebo,lung,all,all,-1,195,,-0.39756020901650885
layer_placebo,lung,all,all,-1,196,,-0.340018599816751
layer_placebo,lung,all,all,-1,197,,-0.37663598748932414
layer_placebo,lung,all,all,-1,198,,-0.4219718007982244
layer_placebo,lung,all,all,-1,199,,-0.299913841889647
support_shuffle,external_lung,seed42_main,source_disjoint,0,0,-0.007679146402252535,
support_shuffle,external_lung,seed42_main,source_disjoint,0,1,-0.0049847090681289785,
support_shuffle,external_lung,seed42_main,source_disjoint,0,2,0.000673609333530778,
support_shuffle,external_lung,seed42_main,source_disjoint,0,3,-0.011144866423269284,
support_shuffle,external_lung,seed42_main,source_disjoint,0,4,-0.009457475042774277,
support_shuffle,external_lung,seed42_main,source_disjoint,0,5,-0.005045333908146765,
support_shuffle,external_lung,seed42_main,source_disjoint,0,6,-0.004742209708057721,
support_shuffle,external_lung,seed42_main,source_disjoint,0,7,0.0013606908537324713,
support_shuffle,external_lung,seed42_main,source_disjoint,0,8,-0.013101701537176602,
support_shuffle,external_lung,seed42_main,source_disjoint,0,9,0.0029133603675212116,
support_shuffle,external_lung,seed42_main,source_disjoint,0,10,0.00023239522006812674,
support_shuffle,external_lung,seed42_main,source_disjoint,0,11,-0.009117302329341048,
support_shuffle,external_lung,seed42_main,source_disjoint,0,12,0.0009598933002814558,
support_shuffle,external_lung,seed42_main,source_disjoint,0,13,-0.0032838455009632783,
support_shuffle,external_lung,seed42_main,source_disjoint,0,14,-0.004274051221253794,
support_shuffle,external_lung,seed42_main,source_disjoint,0,15,-0.0034050951809988517,
support_shuffle,external_lung,seed42_main,source_disjoint,0,16,-0.010538618023091417,
support_shuffle,external_lung,seed42_main,source_disjoint,0,17,-0.0018726339472160403,
support_shuffle,external_lung,seed42_main,source_disjoint,0,18,-0.002563083514085296,
support_shuffle,external_lung,seed42_main,source_disjoint,0,19,-0.0038429412477939406,
support_shuffle,external_lung,seed42_main,source_disjoint,3,0,-0.005742519568351145,
support_shuffle,external_lung,seed42_main,source_disjoint,3,1,-0.0074635914155225525,
support_shuffle,external_lung,seed42_main,source_disjoint,3,2,-0.0007443383135516957,
support_shuffle,external_lung,seed42_main,source_disjoint,3,3,0.0005995123068425201,
support_shuffle,external_lung,seed42_main,source_disjoint,3,4,-0.002020828000592667,
support_shuffle,external_lung,seed42_main,source_disjoint,3,5,-0.0044289813679657675,
support_shuffle,external_lung,seed42_main,source_disjoint,3,6,0.0046209600280222585,
support_shuffle,external_lung,seed42_main,source_disjoint,3,7,-0.00647675374189971,
support_shuffle,external_lung,seed42_main,source_disjoint,3,8,-0.006230886335161112,
support_shuffle,external_lung,seed42_main,source_disjoint,3,9,-0.0008588519002519224,
support_shuffle,external_lung,seed42_main,source_disjoint,3,10,-0.005809880501704168,
support_shuffle,external_lung,seed42_main,source_disjoint,3,11,-0.015247147264472516,
support_shuffle,external_lung,seed42_main,source_disjoint,3,12,-0.011754482870114602,
support_shuffle,external_lung,seed42_main,source_disjoint,3,13,-0.005496652161612325,
support_shuffle,external_lung,seed42_main,source_disjoint,3,14,-0.003970927021164861,
support_shuffle,external_lung,seed42_main,source_disjoint,3,15,-0.011138130329933826,
support_shuffle,external_lung,seed42_main,source_disjoint,3,16,-0.00577956808169533,
support_shuffle,external_lung,seed42_main,source_disjoint,3,17,-0.007547792582214052,
support_shuffle,external_lung,seed42_main,source_disjoint,3,18,0.0028695757608419026,
support_shuffle,external_lung,seed42_main,source_disjoint,3,19,-0.010454416856400028,
support_shuffle,external_lung,seed42_main,source_disjoint,7,0,-0.003034610047556785,
support_shuffle,external_lung,seed42_main,source_disjoint,7,1,0.00023576326673580006,
support_shuffle,external_lung,seed42_main,source_disjoint,7,2,-0.006432969135220401,
support_shuffle,external_lung,seed42_main,source_disjoint,7,3,-0.0013910032737414202,
support_shuffle,external_lung,seed42_main,source_disjoint,7,4,-0.00832581136244226,
support_shuffle,external_lung,seed42_main,source_disjoint,7,5,0.00023239522006823776,
support_shuffle,external_lung,seed42_main,source_disjoint,7,6,-0.013970657577431433,
support_shuffle,external_lung,seed42_main,source_disjoint,7,7,-0.016917698411629156,
support_shuffle,external_lung,seed42_main,source_disjoint,7,8,-0.004287523407924376,
support_shuffle,external_lung,seed42_main,source_disjoint,7,9,-0.012684063750387331,
support_shuffle,external_lung,seed42_main,source_disjoint,7,10,-0.0017042316138333735,
support_shuffle,external_lung,seed42_main,source_disjoint,7,11,-0.0025462432807468183,
support_shuffle,external_lung,seed42_main,source_disjoint,7,12,-0.007315397362145926,
support_shuffle,external_lung,seed42_main,source_disjoint,7,13,-0.0075174801622051035,
support_shuffle,external_lung,seed42_main,source_disjoint,7,14,-0.018062834278631756,
support_shuffle,external_lung,seed42_main,source_disjoint,7,15,-0.007194147682110241,
support_shuffle,external_lung,seed42_main,source_disjoint,7,16,-0.013404825737265424,
support_shuffle,external_lung,seed42_main,source_disjoint,7,17,-0.0010238861869671378,
support_shuffle,external_lung,seed42_main,source_disjoint,7,18,-0.0050924865614937476,
support_shuffle,external_lung,seed42_main,source_disjoint,7,19,-0.0049746049281259586,
support_shuffle,external_lung,seed42_main,source_disjoint,11,0,0.0004984709068128756,
support_shuffle,external_lung,seed42_main,source_disjoint,11,1,0.003536449001037334,
support_shuffle,external_lung,seed42_main,source_disjoint,11,2,-0.002778638500815056,
support_shuffle,external_lung,seed42_main,source_disjoint,11,3,-0.00019534670672394228,
support_shuffle,external_lung,seed42_main,source_disjoint,11,4,0.005095854608161421,
support_shuffle,external_lung,seed42_main,source_disjoint,11,5,0.002105029167284278,
support_shuffle,external_lung,seed42_main,source_disjoint,11,6,-0.0038092607811173185,
support_shuffle,external_lung,seed42_main,source_disjoint,11,7,-0.00032670052676242456,
support_shuffle,external_lung,seed42_main,source_disjoint,11,8,-0.003994503347838352,
support_shuffle,external_lung,seed42_main,source_disjoint,11,9,0.0010407264203053934,
support_shuffle,external_lung,seed42_main,source_disjoint,11,10,0.006065852048446008,
support_shuffle,external_lung,seed42_main,source_disjoint,11,11,0.002340792434019967,
support_shuffle,external_lung,seed42_main,source_disjoint,11,12,-0.0021757581473048626,
support_shuffle,external_lung,seed42_main,source_disjoint,11,13,-0.0005658318401658979,
support_shuffle,external_lung,seed42_main,source_disjoint,11,14,-0.005681894728333248,
support_shuffle,external_lung,seed42_main,source_disjoint,11,15,-0.007423174855510806,
support_shuffle,external_lung,seed42_main,source_disjoint,11,16,0.0019298907405661536,
support_shuffle,external_lung,seed42_main,source_disjoint,11,17,-0.0016065582604711803,
support_shuffle,external_lung,seed42_main,source_disjoint,11,18,-0.00451655058132483,
support_shuffle,external_lung,seed42_main,source_disjoint,11,19,0.0010306222803023735,
support_shuffle,external_lung,seed42_main,target_disjoint,0,0,-0.003989010989010944,
support_shuffle,external_lung,seed42_main,target_disjoint,0,1,-0.0021923076923076046,
support_shuffle,external_lung,seed42_main,target_disjoint,0,2,0.0026996336996336634,
support_shuffle,external_lung,seed42_main,target_disjoint,0,3,-0.007179487179487132,
support_shuffle,external_lung,seed42_main,target_disjoint,0,4,0.006080586080586037,
support_shuffle,external_lung,seed42_main,target_disjoint,0,5,-0.0010567765567763843,
support_shuffle,external_lung,seed42_main,target_disjoint,0,6,-0.004521978021978068,
support_shuffle,external_lung,seed42_main,target_disjoint,0,7,-0.004276556776556695,
support_shuffle,external_lung,seed42_main,target_disjoint,0,8,-0.0035677655677653908,
support_shuffle,external_lung,seed42_main,target_disjoint,0,9,-2.3809523809537048e-05,
support_shuffle,external_lung,seed42_main,target_disjoint,0,10,-0.003040293040293074,
support_shuffle,external_lung,seed42_main,target_disjoint,0,11,-0.003426739926739808,
support_shuffle,external_lung,seed42_main,target_disjoint,0,12,-0.0022912087912086987,
support_shuffle,external_lung,seed42_main,target_disjoint,0,13,-0.0020787545787545048,
support_shuffle,external_lung,seed42_main,target_disjoint,0,14,-0.012919413919413869,
support_shuffle,external_lung,seed42_main,target_disjoint,0,15,-0.0003974358974359049,
support_shuffle,external_lung,seed42_main,target_disjoint,0,16,-0.005710622710622726,
support_shuffle,external_lung,seed42_main,target_disjoint,0,17,-0.004245421245421266,
support_shuffle,external_lung,seed42_main,target_disjoint,0,18,-0.0025897435897435095,
support_shuffle,external_lung,seed42_main,target_disjoint,0,19,-0.00034798534798541336,
support_shuffle,external_lung,seed42_main,target_disjoint,3,0,0.0006923076923076588,
support_shuffle,external_lung,seed42_main,target_disjoint,3,1,-0.0017637362637363263,
support_shuffle,external_lung,seed42_main,target_disjoint,3,2,0.002554945054944968,
support_shuffle,external_lung,seed42_main,target_disjoint,3,3,-0.0028644688644688943,
support_shuffle,external_lung,seed42_main,target_disjoint,3,4,-0.0071428571428571175,
support_shuffle,external_lung,seed42_main,target_disjoint,3,5,-0.001549450549450604,
support_shuffle,external_lung,seed42_main,target_disjoint,3,6,0.0016556776556775898,
support_shuffle,external_lung,seed42_main,target_disjoint,3,7,-0.0014029304029304357,
support_shuffle,external_lung,seed42_main,target_disjoint,3,8,-0.008117216117216053,
support_shuffle,external_lung,seed42_main,target_disjoint,3,9,0.0020531135531134947,
support_shuffle,external_lung,seed42_main,target_disjoint,3,10,-0.0023736263736263696,
support_shuffle,external_lung,seed42_main,target_disjoint,3,11,-0.004309523809523874,
support_shuffle,external_lung,seed42_main,target_disjoint,3,12,-0.0022619047619047428,
support_shuffle,external_lung,seed42_main,target_disjoint,3,13,0.010032967032966966,
support_shuffle,external_lung,seed42_main,target_disjoint,3,14,-0.001622710622710688,
support_shuffle,external_lung,seed42_main,target_disjoint,3,15,0.004064102564102556,
support_shuffle,external_lung,seed42_main,target_disjoint,3,16,-0.0013021978021978131,
support_shuffle,external_lung,seed42_main,target_disjoint,3,17,-0.0028589743589743644,
support_shuffle,external_lung,seed42_main,target_disjoint,3,18,0.0004652014652014036,
support_shuffle,external_lung,seed42_main,target_disjoint,3,19,0.0002875457875456955,
support_shuffle,external_lung,seed42_main,target_disjoint,7,0,-0.0034853479853479974,
support_shuffle,external_lung,seed42_main,target_disjoint,7,1,-0.003201465201465248,
support_shuffle,external_lung,seed42_main,target_disjoint,7,2,-0.005800366300366289,
support_shuffle,external_lung,seed42_main,target_disjoint,7,3,0.0006849816849817669,
support_shuffle,external_lung,seed42_main,target_disjoint,7,4,-0.0024725274725274637,
support_shuffle,external_lung,seed42_main,target_disjoint,7,5,0.004353479853479891,
support_shuffle,external_lung,seed42_main,target_disjoint,7,6,0.00019230769230771383,
support_shuffle,external_lung,seed42_main,target_disjoint,7,7,0.00033882783882788203,
support_shuffle,external_lung,seed42_main,target_disjoint,7,8,-0.0014725274725275739,
support_shuffle,external_lung,seed42_main,target_disjoint,7,9,-0.0012820512820513885,
support_shuffle,external_lung,seed42_main,target_disjoint,7,10,-0.00511355311355316,
support_shuffle,external_lung,seed42_main,target_disjoint,7,11,-0.004018315018315066,
support_shuffle,external_lung,seed42_main,target_disjoint,7,12,0.0007875457875456959,
support_shuffle,external_lung,seed42_main,target_disjoint,7,13,0.004086080586080509,
support_shuffle,external_lung,seed42_main,target_disjoint,7,14,-0.0014157509157508574,
support_shuffle,external_lung,seed42_main,target_disjoint,7,15,-0.003608058608058573,
support_shuffle,external_lung,seed42_main,target_disjoint,7,16,-0.00708424908424915,
support_shuffle,external_lung,seed42_main,target_disjoint,7,17,-0.0003772893772894248,
support_shuffle,external_lung,seed42_main,target_disjoint,7,18,-0.001886446886446902,
support_shuffle,external_lung,seed42_main,target_disjoint,7,19,-0.005487179487179528,
support_shuffle,external_lung,seed42_main,target_disjoint,11,0,0.001954212454212345,
support_shuffle,external_lung,seed42_main,target_disjoint,11,1,-0.0006318681318681074,
support_shuffle,external_lung,seed42_main,target_disjoint,11,2,-0.009007326007326066,
support_shuffle,external_lung,seed42_main,target_disjoint,11,3,-0.0044175824175825,
support_shuffle,external_lung,seed42_main,target_disjoint,11,4,0.0027472527472527375,
support_shuffle,external_lung,seed42_main,target_disjoint,11,5,-0.002386446886446958,
support_shuffle,external_lung,seed42_main,target_disjoint,11,6,0.005630036630036583,
support_shuffle,external_lung,seed42_main,target_disjoint,11,7,-0.006626373626373694,
support_shuffle,external_lung,seed42_main,target_disjoint,11,8,-0.006349816849816892,
support_shuffle,external_lung,seed42_main,target_disjoint,11,9,-0.006073260073260089,
support_shuffle,external_lung,seed42_main,target_disjoint,11,10,0.002108058608058627,
support_shuffle,external_lung,seed42_main,target_disjoint,11,11,-0.0019597069597070416,
support_shuffle,external_lung,seed42_main,target_disjoint,11,12,0.0004065934065933252,
support_shuffle,external_lung,seed42_main,target_disjoint,11,13,-0.00254029304029324,
support_shuffle,external_lung,seed42_main,target_disjoint,11,14,-0.0010549450549450778,
support_shuffle,external_lung,seed42_main,target_disjoint,11,15,-0.0027509157509156834,
support_shuffle,external_lung,seed42_main,target_disjoint,11,16,-0.004749084249084268,
support_shuffle,external_lung,seed42_main,target_disjoint,11,17,-0.0033901098901099047,
support_shuffle,external_lung,seed42_main,target_disjoint,11,18,-0.0070384615384616045,
support_shuffle,external_lung,seed42_main,target_disjoint,11,19,-0.0016410256410257507,
support_shuffle,external_lung,seed43,source_disjoint,0,0,-0.0025434631227353455,
support_shuffle,external_lung,seed43,source_disjoint,0,1,-0.017937021256506203,
support_shuffle,external_lung,seed43,source_disjoint,0,2,-0.010595795909214223,
support_shuffle,external_lung,seed43,source_disjoint,0,3,-0.0025877229218549402,
support_shuffle,external_lung,seed43,source_disjoint,0,4,-0.00034227577985768143,
support_shuffle,external_lung,seed43,source_disjoint,0,5,0.003924368855264482,
support_shuffle,external_lung,seed43,source_disjoint,0,6,-0.0054114981056806455,
support_shuffle,external_lung,seed43,source_disjoint,0,7,-0.0014458201045711716,
support_shuffle,external_lung,seed43,source_disjoint,0,8,-0.001416313571824812,
support_shuffle,external_lung,seed43,source_disjoint,0,9,0.0043315590071640875,
support_shuffle,external_lung,seed43,source_disjoint,0,10,-0.008571647762814716,
support_shuffle,external_lung,seed43,source_disjoint,0,11,-0.0012304224155227361,
support_shuffle,external_lung,seed43,source_disjoint,0,12,-0.014605733709443292,
support_shuffle,external_lung,seed43,source_disjoint,0,13,-0.0011684586967555255,
support_shuffle,external_lung,seed43,source_disjoint,0,14,-0.010380398220165787,
support_shuffle,external_lung,seed43,source_disjoint,0,15,-0.007592030875635869,
support_shuffle,external_lung,seed43,source_disjoint,0,16,0.004346312273537323,
support_shuffle,external_lung,seed43,source_disjoint,0,17,-0.0035732411155829924,
support_shuffle,external_lung,seed43,source_disjoint,0,18,-0.0010976430181641739,
support_shuffle,external_lung,seed43,source_disjoint,0,19,-0.009604376408936854,
support_shuffle,external_lung,seed43,source_disjoint,3,0,0.0011330508574598497,
support_shuffle,external_lung,seed43,source_disjoint,3,1,0.0026880451331925403,
support_shuffle,external_lung,seed43,source_disjoint,3,2,-0.0020890625184416534,
support_shuffle,external_lung,seed43,source_disjoint,3,3,-0.0020182468398501907,
support_shuffle,external_lung,seed43,source_disjoint,3,4,-0.006205223836557416,
support_shuffle,external_lung,seed43,source_disjoint,3,5,-0.00137500442597982,
support_shuffle,external_lung,seed43,source_disjoint,3,6,-0.00668027901377366,
support_shuffle,external_lung,seed43,source_disjoint,3,7,0.00038358492570256253,
support_shuffle,external_lung,seed43,source_disjoint,3,8,-0.008350348767216964,
support_shuffle,external_lung,seed43,source_disjoint,3,9,-0.004071901518996168,
support_shuffle,external_lung,seed43,source_disjoint,3,10,-0.00544690594497621,
support_shuffle,external_lung,seed43,source_disjoint,3,11,-0.00971059992682366,
support_shuffle,external_lung,seed43,source_disjoint,3,12,0.0007347126653841629,
support_shuffle,external_lung,seed43,source_disjoint,3,13,-0.007922504042394807,
support_shuffle,external_lung,seed43,source_disjoint,3,14,-0.008645414094680559,
support_shuffle,external_lung,seed43,source_disjoint,3,15,0.0012451756818959714,
support_shuffle,external_lung,seed43,source_disjoint,3,16,-0.004948245541562812,
support_shuffle,external_lung,seed43,source_disjoint,3,17,-0.014186740944445053,
support_shuffle,external_lung,seed43,source_disjoint,3,18,-0.0058481947903265,
support_shuffle,external_lung,seed43,source_disjoint,3,19,-0.00945979439847966,
support_shuffle,external_lung,seed43,source_disjoint,7,0,-0.004169273077059166,
support_shuffle,external_lung,seed43,source_disjoint,7,1,-0.008775242838764408,
support_shuffle,external_lung,seed43,source_disjoint,7,2,-0.004284348554770001,
support_shuffle,external_lung,seed43,source_disjoint,7,3,-0.002717551665938789,
support_shuffle,external_lung,seed43,source_disjoint,7,4,-0.003611599608153271,
support_shuffle,external_lung,seed43,source_disjoint,7,5,-0.0038181453373775653,
support_shuffle,external_lung,seed43,source_disjoint,7,6,-0.0028237751838257052,
support_shuffle,external_lung,seed43,source_disjoint,7,7,-0.0019326778948858259,
support_shuffle,external_lung,seed43,source_disjoint,7,8,0.004057148252623266,
support_shuffle,external_lung,seed43,source_disjoint,7,9,-0.0030391728728740297,
support_shuffle,external_lung,seed43,source_disjoint,7,10,0.0023251147804124184,
support_shuffle,external_lung,seed43,source_disjoint,7,11,-0.012693710387479684,
support_shuffle,external_lung,seed43,source_disjoint,7,12,-0.007314669467820112,
support_shuffle,external_lung,seed43,source_disjoint,7,13,-0.0036883165932936057,
support_shuffle,external_lung,seed43,source_disjoint,7,14,-0.009955504148618455,
support_shuffle,external_lung,seed43,source_disjoint,7,15,-0.007170087457363028,
support_shuffle,external_lung,seed43,source_disjoint,7,16,6.196371876743267e-05,
support_shuffle,external_lung,seed43,source_disjoint,7,17,0.0006963541728138845,
support_shuffle,external_lung,seed43,source_disjoint,7,18,7.966763841515956e-05,
support_shuffle,external_lung,seed43,source_disjoint,7,19,-0.008840157210806332,
support_shuffle,external_lung,seed43,source_disjoint,11,0,-0.007235001829405063,
support_shuffle,external_lung,seed43,source_disjoint,11,1,-0.006037036599903067,
support_shuffle,external_lung,seed43,source_disjoint,11,2,-0.008627710175032721,
support_shuffle,external_lung,seed43,source_disjoint,11,3,-0.013643820741912172,
support_shuffle,external_lung,seed43,source_disjoint,11,4,-0.005806885644481619,
support_shuffle,external_lung,seed43,source_disjoint,11,5,-0.009064406859678686,
support_shuffle,external_lung,seed43,source_disjoint,11,6,0.0007317620121095603,
support_shuffle,external_lung,seed43,source_disjoint,11,7,-0.005980974187685062,
support_shuffle,external_lung,seed43,source_disjoint,11,8,-0.004588265842057293,
support_shuffle,external_lung,seed43,source_disjoint,11,9,-0.00447319036434668,
support_shuffle,external_lung,seed43,source_disjoint,11,10,-0.0023988811122781506,
support_shuffle,external_lung,seed43,source_disjoint,11,11,0.0010592845255941175,
support_shuffle,external_lung,seed43,source_disjoint,11,12,-0.0008055283439751815,
support_shuffle,external_lung,seed43,source_disjoint,11,13,-0.006072444439198743,
support_shuffle,external_lung,seed43,source_disjoint,11,14,-0.0006845515597151408,
support_shuffle,external_lung,seed43,source_disjoint,11,15,-0.005514770970292737,
support_shuffle,external_lung,seed43,source_disjoint,11,16,-0.004638426947726204,
support_shuffle,external_lung,seed43,source_disjoint,11,17,-0.00019769376940037553,
support_shuffle,external_lung,seed43,source_disjoint,11,18,-0.001206817189325582,
support_shuffle,external_lung,seed43,source_disjoint,11,19,-0.0036971685531175247,
support_shuffle,external_lung,seed43,target_disjoint,0,0,-0.004306645735216996,
support_shuffle,external_lung,seed43,target_disjoint,0,1,-0.0060108145822429515,
