null_kind,domain,layer,top_k,variant,perm_idx,null_overlap_total
degree_rewire,immune,11,200,gene,1,0.0
degree_rewire,immune,11,200,gene,2,1.0
degree_rewire,immune,11,200,gene,3,0.0
degree_rewire,immune,11,200,gene,4,0.0
degree_rewire,immune,11,200,gene,5,0.0
degree_rewire,immune,11,200,gene,6,0.0
degree_rewire,immune,11,200,gene,7,0.0
degree_rewire,immune,11,200,gene,8,1.0
degree_rewire,immune,11,200,gene,9,0.0
degree_rewire,immune,11,200,gene,10,0.0
degree_rewire,immune,11,200,gene,11,1.0
degree_rewire,immune,11,200,gene,12,0.0
degree_rewire,immune,11,200,gene,13,0.0
degree_rewire,immune,11,200,gene,14,0.0
degree_rewire,immune,11,200,gene,15,0.0
degree_rewire,immune,11,200,gene,16,0.0
degree_rewire,immune,11,200,gene,17,0.0
degree_rewire,immune,11,200,gene,18,0.0
degree_rewire,immune,11,200,gene,19,0.0
degree_rewire,immune,11,200,gene,20,0.0
degree_rewire,immune,11,200,gene,21,0.0
degree_rewire,immune,11,200,gene,22,0.0
degree_rewire,immune,11,200,gene,23,0.0
degree_rewire,immune,11,200,gene,24,0.0
degree_rewire,immune,11,200,gene,25,0.0
degree_rewire,immune,11,200,gene,26,0.0
degree_rewire,immune,11,200,gene,27,0.0
degree_rewire,immune,11,200,gene,28,0.0
degree_rewire,immune,11,200,gene,29,0.0
degree_rewire,immune,11,200,gene,30,0.0
degree_rewire,immune,11,200,gene,31,0.0
degree_rewire,immune,11,200,gene,32,0.0
degree_rewire,immune,11,200,gene,33,0.0
degree_rewire,immune,11,200,gene,34,0.0
degree_rewire,immune,11,200,gene,35,1.0
degree_rewire,immune,11,400,gene,0,1.0
degree_rewire,immune,11,400,gene,1,2.0
degree_rewire,immune,11,400,gene,2,1.0
degree_rewire,immune,11,400,gene,3,2.0
degree_rewire,immune,11,400,gene,4,10.0
degree_rewire,immune,11,400,gene,5,8.0
degree_rewire,immune,11,400,gene,6,0.0
degree_rewire,immune,11,400,gene,7,1.0
degree_rewire,immune,11,400,gene,8,2.0
degree_rewire,immune,11,400,gene,9,9.0
degree_rewire,immune,11,400,gene,10,3.0
degree_rewire,immune,11,400,gene,11,0.0
degree_rewire,immune,11,400,gene,12,2.0
degree_rewire,immune,11,400,gene,13,0.0
degree_rewire,immune,11,400,gene,14,0.0
degree_rewire,immune,11,400,gene,15,1.0
degree_rewire,immune,11,400,gene,16,4.0
degree_rewire,immune,11,400,gene,17,0.0
degree_rewire,immune,11,400,gene,18,2.0
degree_rewire,immune,11,400,gene,19,0.0
degree_rewire,immune,11,400,gene,20,3.0
degree_rewire,immune,11,400,gene,21,2.0
degree_rewire,immune,11,400,gene,22,1.0
degree_rewire,immune,11,400,gene,23,5.0
degree_rewire,immune,11,400,gene,24,1.0
degree_rewire,immune,11,400,gene,25,1.0
degree_rewire,immune,11,400,gene,26,0.0
degree_rewire,immune,11,400,gene,27,1.0
degree_rewire,immune,11,400,gene,28,3.0
degree_rewire,immune,11,400,gene,29,1.0
degree_rewire,immune,11,400,gene,30,1.0
degree_rewire,immune,11,400,gene,31,1.0
degree_rewire,immune,11,400,gene,32,1.0
degree_rewire,immune,11,400,gene,33,2.0
degree_rewire,immune,11,400,gene,34,1.0
degree_rewire,immune,11,400,gene,35,1.0
degree_rewire,immune,7,100,module,0,9.0
degree_rewire,immune,7,100,module,1,5.0
degree_rewire,immune,7,100,module,2,7.0
degree_rewire,immune,7,100,module,3,4.0
degree_rewire,immune,7,100,module,4,5.0
degree_rewire,immune,7,100,module,5,6.0
degree_rewire,immune,7,100,module,6,2.0
degree_rewire,immune,7,100,module,7,6.0
degree_rewire,immune,7,100,module,8,2.0
degree_rewire,immune,7,100,module,9,2.0
degree_rewire,immune,7,100,module,10,4.0
degree_rewire,immune,7,100,module,11,9.0
degree_rewire,immune,7,100,module,12,1.0
degree_rewire,immune,7,100,module,13,3.0
degree_rewire,immune,7,100,module,14,10.0
degree_rewire,immune,7,100,module,15,3.0
degree_rewire,immune,7,100,module,16,4.0
degree_rewire,immune,7,100,module,17,4.0
degree_rewire,immune,7,100,module,18,2.0
degree_rewire,immune,7,100,module,19,6.0
degree_rewire,immune,7,100,module,20,6.0
degree_rewire,immune,7,100,module,21,2.0
degree_rewire,immune,7,100,module,22,2.0
degree_rewire,immune,7,100,module,23,2.0
degree_rewire,immune,7,100,module,24,4.0
degree_rewire,immune,7,100,module,25,3.0
degree_rewire,immune,7,100,module,26,6.0
degree_rewire,immune,7,100,module,27,5.0
degree_rewire,immune,7,100,module,28,3.0
degree_rewire,immune,7,100,module,29,3.0
degree_rewire,immune,7,100,module,30,2.0
degree_rewire,immune,7,100,module,31,2.0
degree_rewire,immune,7,100,module,32,4.0
degree_rewire,immune,7,100,module,33,4.0
degree_rewire,immune,7,100,module,34,5.0
degree_rewire,immune,7,100,module,35,2.0
degree_rewire,immune,7,200,module,0,23.0
degree_rewire,immune,7,200,module,1,17.0
degree_rewire,immune,7,200,module,2,23.0
degree_rewire,immune,7,200,module,3,24.0
degree_rewire,immune,7,200,module,4,31.0
degree_rewire,immune,7,200,module,5,14.0
degree_rewire,immune,7,200,module,6,18.0
degree_rewire,immune,7,200,module,7,25.0
degree_rewire,immune,7,200,module,8,30.0
degree_rewire,immune,7,200,module,9,18.0
degree_rewire,immune,7,200,module,10,17.0
degree_rewire,immune,7,200,module,11,8.0
degree_rewire,immune,7,200,module,12,13.0
degree_rewire,immune,7,200,module,13,15.0
degree_rewire,immune,7,200,module,14,25.0
degree_rewire,immune,7,200,module,15,20.0
degree_rewire,immune,7,200,module,16,14.0
degree_rewire,immune,7,200,module,17,32.0
degree_rewire,immune,7,200,module,18,11.0
degree_rewire,immune,7,200,module,19,23.0
degree_rewire,immune,7,200,module,20,36.0
degree_rewire,immune,7,200,module,21,17.0
degree_rewire,immune,7,200,module,22,26.0
degree_rewire,immune,7,200,module,23,10.0
degree_rewire,immune,7,200,module,24,23.0
degree_rewire,immune,7,200,module,25,29.0
degree_rewire,immune,7,200,module,26,13.0
degree_rewire,immune,7,200,module,27,8.0
degree_rewire,immune,7,200,module,28,23.0
degree_rewire,immune,7,200,module,29,12.0
degree_rewire,immune,7,200,module,30,20.0
degree_rewire,immune,7,200,module,31,19.0
degree_rewire,immune,7,200,module,32,13.0
degree_rewire,immune,7,200,module,33,14.0
degree_rewire,immune,7,200,module,34,21.0
degree_rewire,immune,7,200,module,35,15.0
degree_rewire,immune,7,400,module,0,54.0
degree_rewire,immune,7,400,module,1,49.0
degree_rewire,immune,7,400,module,2,42.0
degree_rewire,immune,7,400,module,3,85.0
degree_rewire,immune,7,400,module,4,45.0
degree_rewire,immune,7,400,module,5,65.0
degree_rewire,immune,7,400,module,6,58.0
degree_rewire,immune,7,400,module,7,51.0
degree_rewire,immune,7,400,module,8,38.0
degree_rewire,immune,7,400,module,9,69.0
degree_rewire,immune,7,400,module,10,41.0
degree_rewire,immune,7,400,module,11,21.0
degree_rewire,immune,7,400,module,12,86.0
degree_rewire,immune,7,400,module,13,44.0
degree_rewire,immune,7,400,module,14,47.0
degree_rewire,immune,7,400,module,15,20.0
degree_rewire,immune,7,400,module,16,49.0
degree_rewire,immune,7,400,module,17,93.0
degree_rewire,immune,7,400,module,18,31.0
degree_rewire,immune,7,400,module,19,36.0
degree_rewire,immune,7,400,module,20,65.0
degree_rewire,immune,7,400,module,21,59.0
degree_rewire,immune,7,400,module,22,59.0
degree_rewire,immune,7,400,module,23,43.0
degree_rewire,immune,7,400,module,24,67.0
degree_rewire,immune,7,400,module,25,75.0
degree_rewire,immune,7,400,module,26,61.0
degree_rewire,immune,7,400,module,27,65.0
degree_rewire,immune,7,400,module,28,66.0
degree_rewire,immune,7,400,module,29,73.0
degree_rewire,immune,7,400,module,30,68.0
degree_rewire,immune,7,400,module,31,42.0
degree_rewire,immune,7,400,module,32,44.0
degree_rewire,immune,7,400,module,33,51.0
degree_rewire,immune,7,400,module,34,60.0
degree_rewire,immune,7,400,module,35,39.0
degree_rewire,immune,11,100,module,0,4.0
degree_rewire,immune,11,100,module,1,2.0
degree_rewire,immune,11,100,module,2,6.0
degree_rewire,immune,11,100,module,3,3.0
degree_rewire,immune,11,100,module,4,5.0
degree_rewire,immune,11,100,module,5,2.0
degree_rewire,immune,11,100,module,6,5.0
degree_rewire,immune,11,100,module,7,3.0
degree_rewire,immune,11,100,module,8,4.0
degree_rewire,immune,11,100,module,9,3.0
degree_rewire,immune,11,100,module,10,2.0
degree_rewire,immune,11,100,module,11,2.0
degree_rewire,immune,11,100,module,12,5.0
degree_rewire,immune,11,100,module,13,5.0
degree_rewire,immune,11,100,module,14,3.0
degree_rewire,immune,11,100,module,15,3.0
degree_rewire,immune,11,100,module,16,5.0
degree_rewire,immune,11,100,module,17,5.0
degree_rewire,immune,11,100,module,18,4.0
degree_rewire,immune,11,100,module,19,3.0
degree_rewire,immune,11,100,module,20,6.0
degree_rewire,immune,11,100,module,21,5.0
degree_rewire,immune,11,100,module,22,3.0
degree_rewire,immune,11,100,module,23,1.0
degree_rewire,immune,11,100,module,24,5.0
degree_rewire,immune,11,100,module,25,2.0
degree_rewire,immune,11,100,module,26,6.0
degree_rewire,immune,11,100,module,27,6.0
degree_rewire,immune,11,100,module,28,2.0
degree_rewire,immune,11,100,module,29,2.0
degree_rewire,immune,11,100,module,30,2.0
degree_rewire,immune,11,100,module,31,6.0
degree_rewire,immune,11,100,module,32,1.0
degree_rewire,immune,11,100,module,33,3.0
degree_rewire,immune,11,100,module,34,2.0
degree_rewire,immune,11,100,module,35,3.0
degree_rewire,immune,11,200,module,0,21.0
degree_rewire,immune,11,200,module,1,9.0
degree_rewire,immune,11,200,module,2,27.0
degree_rewire,immune,11,200,module,3,12.0
degree_rewire,immune,11,200,module,4,17.0
degree_rewire,immune,11,200,module,5,19.0
degree_rewire,immune,11,200,module,6,18.0
degree_rewire,immune,11,200,module,7,11.0
degree_rewire,immune,11,200,module,8,19.0
degree_rewire,immune,11,200,module,9,16.0
degree_rewire,immune,11,200,module,10,18.0
degree_rewire,immune,11,200,module,11,13.0
degree_rewire,immune,11,200,module,12,28.0
degree_rewire,immune,11,200,module,13,28.0
degree_rewire,immune,11,200,module,14,13.0
degree_rewire,immune,11,200,module,15,21.0
degree_rewire,immune,11,200,module,16,15.0
degree_rewire,immune,11,200,module,17,21.0
degree_rewire,immune,11,200,module,18,26.0
degree_rewire,immune,11,200,module,19,22.0
degree_rewire,immune,11,200,module,20,19.0
degree_rewire,immune,11,200,module,21,29.0
degree_rewire,immune,11,200,module,22,12.0
degree_rewire,immune,11,200,module,23,24.0
degree_rewire,immune,11,200,module,24,20.0
degree_rewire,immune,11,200,module,25,19.0
degree_rewire,immune,11,200,module,26,24.0
degree_rewire,immune,11,200,module,27,11.0
degree_rewire,immune,11,200,module,28,27.0
degree_rewire,immune,11,200,module,29,14.0
degree_rewire,immune,11,200,module,30,30.0
degree_rewire,immune,11,200,module,31,17.0
degree_rewire,immune,11,200,module,32,21.0
degree_rewire,immune,11,200,module,33,25.0
degree_rewire,immune,11,200,module,34,19.0
degree_rewire,immune,11,200,module,35,29.0
degree_rewire,immune,11,400,module,0,62.0
degree_rewire,immune,11,400,module,1,52.0
degree_rewire,immune,11,400,module,2,64.0
degree_rewire,immune,11,400,module,3,57.0
degree_rewire,immune,11,400,module,4,48.0
degree_rewire,immune,11,400,module,5,24.0
degree_rewire,immune,11,400,module,6,52.0
degree_rewire,immune,11,400,module,7,56.0
degree_rewire,immune,11,400,module,8,52.0
degree_rewire,immune,11,400,module,9,36.0
degree_rewire,immune,11,400,module,10,31.0
degree_rewire,immune,11,400,module,11,49.0
degree_rewire,immune,11,400,module,12,47.0
degree_rewire,immune,11,400,module,13,54.0
degree_rewire,immune,11,400,module,14,58.0
degree_rewire,immune,11,400,module,15,52.0
degree_rewire,immune,11,400,module,16,49.0
degree_rewire,immune,11,400,module,17,61.0
degree_rewire,immune,11,400,module,18,44.0
degree_rewire,immune,11,400,module,19,49.0
degree_rewire,immune,11,400,module,20,55.0
degree_rewire,immune,11,400,module,21,53.0
degree_rewire,immune,11,400,module,22,87.0
degree_rewire,immune,11,400,module,23,52.0
degree_rewire,immune,11,400,module,24,40.0
degree_rewire,immune,11,400,module,25,67.0
degree_rewire,immune,11,400,module,26,51.0
degree_rewire,immune,11,400,module,27,76.0
degree_rewire,immune,11,400,module,28,35.0
degree_rewire,immune,11,400,module,29,48.0
degree_rewire,immune,11,400,module,30,32.0
degree_rewire,immune,11,400,module,31,44.0
degree_rewire,immune,11,400,module,32,34.0
degree_rewire,immune,11,400,module,33,31.0
degree_rewire,immune,11,400,module,34,30.0
degree_rewire,immune,11,400,module,35,87.0
degree_rewire,lung,7,100,gene,0,0.0
degree_rewire,lung,7,100,gene,1,0.0
degree_rewire,lung,7,100,gene,2,0.0
degree_rewire,lung,7,100,gene,3,0.0
degree_rewire,lung,7,100,gene,4,0.0
degree_rewire,lung,7,100,gene,5,0.0
degree_rewire,lung,7,100,gene,6,0.0
degree_rewire,lung,7,100,gene,7,0.0
degree_rewire,lung,7,100,gene,8,0.0
degree_rewire,lung,7,100,gene,9,0.0
degree_rewire,lung,7,100,gene,10,0.0
degree_rewire,lung,7,100,gene,11,0.0
degree_rewire,lung,7,100,gene,12,0.0
degree_rewire,lung,7,100,gene,13,0.0
degree_rewire,lung,7,100,gene,14,0.0
degree_rewire,lung,7,100,gene,15,0.0
degree_rewire,lung,7,100,gene,16,0.0
degree_rewire,lung,7,100,gene,17,0.0
degree_rewire,lung,7,100,gene,18,0.0
degree_rewire,lung,7,100,gene,19,0.0
degree_rewire,lung,7,100,gene,20,0.0
degree_rewire,lung,7,100,gene,21,0.0
degree_rewire,lung,7,100,gene,22,0.0
degree_rewire,lung,7,100,gene,23,0.0
degree_rewire,lung,7,100,gene,24,0.0
degree_rewire,lung,7,100,gene,25,0.0
degree_rewire,lung,7,100,gene,26,0.0
degree_rewire,lung,7,100,gene,27,0.0
degree_rewire,lung,7,100,gene,28,0.0
degree_rewire,lung,7,100,gene,29,0.0
degree_rewire,lung,7,100,gene,30,0.0
degree_rewire,lung,7,100,gene,31,0.0
degree_rewire,lung,7,100,gene,32,0.0
degree_rewire,lung,7,100,gene,33,0.0
degree_rewire,lung,7,100,gene,34,0.0
degree_rewire,lung,7,100,gene,35,0.0
degree_rewire,lung,7,200,gene,0,0.0
degree_rewire,lung,7,200,gene,1,0.0
degree_rewire,lung,7,200,gene,2,0.0
degree_rewire,lung,7,200,gene,3,0.0
degree_rewire,lung,7,200,gene,4,0.0
degree_rewire,lung,7,200,gene,5,0.0
degree_rewire,lung,7,200,gene,6,0.0
degree_rewire,lung,7,200,gene,7,0.0
degree_rewire,lung,7,200,gene,8,0.0
degree_rewire,lung,7,200,gene,9,0.0
degree_rewire,lung,7,200,gene,10,0.0
degree_rewire,lung,7,200,gene,11,0.0
degree_rewire,lung,7,200,gene,12,0.0
degree_rewire,lung,7,200,gene,13,0.0
degree_rewire,lung,7,200,gene,14,0.0
degree_rewire,lung,7,200,gene,15,0.0
degree_rewire,lung,7,200,gene,16,0.0
degree_rewire,lung,7,200,gene,17,0.0
degree_rewire,lung,7,200,gene,18,0.0
degree_rewire,lung,7,200,gene,19,0.0
degree_rewire,lung,7,200,gene,20,0.0
degree_rewire,lung,7,200,gene,21,0.0
degree_rewire,lung,7,200,gene,22,0.0
degree_rewire,lung,7,200,gene,23,0.0
degree_rewire,lung,7,200,gene,24,0.0
degree_rewire,lung,7,200,gene,25,0.0
degree_rewire,lung,7,200,gene,26,0.0
degree_rewire,lung,7,200,gene,27,0.0
degree_rewire,lung,7,200,gene,28,0.0
degree_rewire,lung,7,200,gene,29,0.0
degree_rewire,lung,7,200,gene,30,0.0
degree_rewire,lung,7,200,gene,31,0.0
degree_rewire,lung,7,200,gene,32,0.0
degree_rewire,lung,7,200,gene,33,0.0
degree_rewire,lung,7,200,gene,34,0.0
degree_rewire,lung,7,200,gene,35,0.0
degree_rewire,lung,7,400,gene,0,0.0
degree_rewire,lung,7,400,gene,1,0.0
degree_rewire,lung,7,400,gene,2,0.0
degree_rewire,lung,7,400,gene,3,0.0
degree_rewire,lung,7,400,gene,4,0.0
degree_rewire,lung,7,400,gene,5,0.0
degree_rewire,lung,7,400,gene,6,0.0
degree_rewire,lung,7,400,gene,7,0.0
degree_rewire,lung,7,400,gene,8,0.0
degree_rewire,lung,7,400,gene,9,0.0
degree_rewire,lung,7,400,gene,10,0.0
degree_rewire,lung,7,400,gene,11,0.0
degree_rewire,lung,7,400,gene,12,0.0
degree_rewire,lung,7,400,gene,13,0.0
degree_rewire,lung,7,400,gene,14,0.0
degree_rewire,lung,7,400,gene,15,0.0
degree_rewire,lung,7,400,gene,16,0.0
degree_rewire,lung,7,400,gene,17,0.0
degree_rewire,lung,7,400,gene,18,0.0
degree_rewire,lung,7,400,gene,19,0.0
degree_rewire,lung,7,400,gene,20,0.0
degree_rewire,lung,7,400,gene,21,0.0
degree_rewire,lung,7,400,gene,22,0.0
degree_rewire,lung,7,400,gene,23,0.0
degree_rewire,lung,7,400,gene,24,0.0
degree_rewire,lung,7,400,gene,25,1.0
degree_rewire,lung,7,400,gene,26,0.0
degree_rewire,lung,7,400,gene,27,0.0
degree_rewire,lung,7,400,gene,28,0.0
degree_rewire,lung,7,400,gene,29,0.0
degree_rewire,lung,7,400,gene,30,0.0
degree_rewire,lung,7,400,gene,31,0.0
degree_rewire,lung,7,400,gene,32,0.0
degree_rewire,lung,7,400,gene,33,0.0
degree_rewire,lung,7,400,gene,34,0.0
degree_rewire,lung,7,400,gene,35,0.0
degree_rewire,lung,11,100,gene,0,0.0
degree_rewire,lung,11,100,gene,1,0.0
degree_rewire,lung,11,100,gene,2,0.0
degree_rewire,lung,11,100,gene,3,0.0
degree_rewire,lung,11,100,gene,4,0.0
degree_rewire,lung,11,100,gene,5,0.0
degree_rewire,lung,11,100,gene,6,0.0
degree_rewire,lung,11,100,gene,7,0.0
degree_rewire,lung,11,100,gene,8,0.0
degree_rewire,lung,11,100,gene,9,0.0
degree_rewire,lung,11,100,gene,10,0.0
degree_rewire,lung,11,100,gene,11,0.0
degree_rewire,lung,11,100,gene,12,0.0
degree_rewire,lung,11,100,gene,13,0.0
degree_rewire,lung,11,100,gene,14,0.0
degree_rewire,lung,11,100,gene,15,0.0
degree_rewire,lung,11,100,gene,16,0.0
degree_rewire,lung,11,100,gene,17,0.0
degree_rewire,lung,11,100,gene,18,0.0
degree_rewire,lung,11,100,gene,19,0.0
degree_rewire,lung,11,100,gene,20,0.0
degree_rewire,lung,11,100,gene,21,0.0
degree_rewire,lung,11,100,gene,22,0.0
degree_rewire,lung,11,100,gene,23,0.0
degree_rewire,lung,11,100,gene,24,0.0
degree_rewire,lung,11,100,gene,25,0.0
degree_rewire,lung,11,100,gene,26,0.0
degree_rewire,lung,11,100,gene,27,0.0
degree_rewire,lung,11,100,gene,28,0.0
degree_rewire,lung,11,100,gene,29,0.0
degree_rewire,lung,11,100,gene,30,0.0
degree_rewire,lung,11,100,gene,31,0.0
degree_rewire,lung,11,100,gene,32,0.0
degree_rewire,lung,11,100,gene,33,0.0
degree_rewire,lung,11,100,gene,34,0.0
degree_rewire,lung,11,100,gene,35,0.0
degree_rewire,lung,11,200,gene,0,0.0
degree_rewire,lung,11,200,gene,1,0.0
degree_rewire,lung,11,200,gene,2,0.0
degree_rewire,lung,11,200,gene,3,0.0
degree_rewire,lung,11,200,gene,4,0.0
degree_rewire,lung,11,200,gene,5,0.0
degree_rewire,lung,11,200,gene,6,0.0
degree_rewire,lung,11,200,gene,7,0.0
degree_rewire,lung,11,200,gene,8,0.0
degree_rewire,lung,11,200,gene,9,0.0
degree_rewire,lung,11,200,gene,10,0.0
degree_rewire,lung,11,200,gene,11,0.0
degree_rewire,lung,11,200,gene,12,0.0
degree_rewire,lung,11,200,gene,13,0.0
degree_rewire,lung,11,200,gene,14,0.0
degree_rewire,lung,11,200,gene,15,0.0
degree_rewire,lung,11,200,gene,16,0.0
degree_rewire,lung,11,200,gene,17,0.0
degree_rewire,lung,11,200,gene,18,0.0
degree_rewire,lung,11,200,gene,19,0.0
degree_rewire,lung,11,200,gene,20,0.0
degree_rewire,lung,11,200,gene,21,0.0
degree_rewire,lung,11,200,gene,22,0.0
degree_rewire,lung,11,200,gene,23,0.0
degree_rewire,lung,11,200,gene,24,0.0
degree_rewire,lung,11,200,gene,25,0.0
degree_rewire,lung,11,200,gene,26,0.0
degree_rewire,lung,11,200,gene,27,0.0
degree_rewire,lung,11,200,gene,28,0.0
degree_rewire,lung,11,200,gene,29,0.0
degree_rewire,lung,11,200,gene,30,0.0
degree_rewire,lung,11,200,gene,31,0.0
degree_rewire,lung,11,200,gene,32,0.0
degree_rewire,lung,11,200,gene,33,0.0
degree_rewire,lung,11,200,gene,34,0.0
degree_rewire,lung,11,200,gene,35,0.0
degree_rewire,lung,11,400,gene,0,0.0
degree_rewire,lung,11,400,gene,1,0.0
degree_rewire,lung,11,400,gene,2,0.0
degree_rewire,lung,11,400,gene,3,0.0
degree_rewire,lung,11,400,gene,4,0.0
degree_rewire,lung,11,400,gene,5,0.0
degree_rewire,lung,11,400,gene,6,0.0
degree_rewire,lung,11,400,gene,7,0.0
degree_rewire,lung,11,400,gene,8,0.0
degree_rewire,lung,11,400,gene,9,0.0
degree_rewire,lung,11,400,gene,10,0.0
degree_rewire,lung,11,400,gene,11,0.0
degree_rewire,lung,11,400,gene,12,0.0
degree_rewire,lung,11,400,gene,13,0.0
degree_rewire,lung,11,400,gene,14,0.0
degree_rewire,lung,11,400,gene,15,0.0
degree_rewire,lung,11,400,gene,16,0.0
degree_rewire,lung,11,400,gene,17,0.0
degree_rewire,lung,11,400,gene,18,0.0
degree_rewire,lung,11,400,gene,19,0.0
degree_rewire,lung,11,400,gene,20,0.0
degree_rewire,lung,11,400,gene,21,0.0
degree_rewire,lung,11,400,gene,22,0.0
degree_rewire,lung,11,400,gene,23,0.0
degree_rewire,lung,11,400,gene,24,0.0
degree_rewire,lung,11,400,gene,25,0.0
degree_rewire,lung,11,400,gene,26,0.0
degree_rewire,lung,11,400,gene,27,0.0
degree_rewire,lung,11,400,gene,28,0.0
degree_rewire,lung,11,400,gene,29,0.0
degree_rewire,lung,11,400,gene,30,0.0
degree_rewire,lung,11,400,gene,31,0.0
degree_rewire,lung,11,400,gene,32,0.0
degree_rewire,lung,11,400,gene,33,0.0
degree_rewire,lung,11,400,gene,34,0.0
degree_rewire,lung,11,400,gene,35,0.0
degree_rewire,lung,7,100,module,0,10.0
degree_rewire,lung,7,100,module,1,10.0
degree_rewire,lung,7,100,module,2,19.0
degree_rewire,lung,7,100,module,3,14.0
degree_rewire,lung,7,100,module,4,5.0
degree_rewire,lung,7,100,module,5,8.0
degree_rewire,lung,7,100,module,6,8.0
degree_rewire,lung,7,100,module,7,7.0
degree_rewire,lung,7,100,module,8,5.0
degree_rewire,lung,7,100,module,9,14.0
degree_rewire,lung,7,100,module,10,8.0
degree_rewire,lung,7,100,module,11,11.0
degree_rewire,lung,7,100,module,12,12.0
degree_rewire,lung,7,100,module,13,12.0
degree_rewire,lung,7,100,module,14,8.0
degree_rewire,lung,7,100,module,15,6.0
degree_rewire,lung,7,100,module,16,10.0
degree_rewire,lung,7,100,module,17,6.0
degree_rewire,lung,7,100,module,18,9.0
degree_rewire,lung,7,100,module,19,15.0
degree_rewire,lung,7,100,module,20,11.0
degree_rewire,lung,7,100,module,21,5.0
degree_rewire,lung,7,100,module,22,13.0
degree_rewire,lung,7,100,module,23,10.0
degree_rewire,lung,7,100,module,24,10.0
degree_rewire,lung,7,100,module,25,11.0
degree_rewire,lung,7,100,module,26,7.0
degree_rewire,lung,7,100,module,27,15.0
degree_rewire,lung,7,100,module,28,15.0
degree_rewire,lung,7,100,module,29,12.0
degree_rewire,lung,7,100,module,30,9.0
degree_rewire,lung,7,100,module,31,10.0
degree_rewire,lung,7,100,module,32,6.0
degree_rewire,lung,7,100,module,33,12.0
degree_rewire,lung,7,100,module,34,13.0
degree_rewire,lung,7,100,module,35,19.0
degree_rewire,lung,7,200,module,0,27.0
degree_rewire,lung,7,200,module,1,29.0
degree_rewire,lung,7,200,module,2,36.0
degree_rewire,lung,7,200,module,3,50.0
degree_rewire,lung,7,200,module,4,12.0
degree_rewire,lung,7,200,module,5,53.0
degree_rewire,lung,7,200,module,6,31.0
degree_rewire,lung,7,200,module,7,32.0
degree_rewire,lung,7,200,module,8,28.0
degree_rewire,lung,7,200,module,9,21.0
degree_rewire,lung,7,200,module,10,24.0
degree_rewire,lung,7,200,module,11,35.0
degree_rewire,lung,7,200,module,12,21.0
degree_rewire,lung,7,200,module,13,39.0
degree_rewire,lung,7,200,module,14,39.0
degree_rewire,lung,7,200,module,15,45.0
degree_rewire,lung,7,200,module,16,36.0
degree_rewire,lung,7,200,module,17,16.0
degree_rewire,lung,7,200,module,18,69.0
degree_rewire,lung,7,200,module,19,19.0
degree_rewire,lung,7,200,module,20,53.0
degree_rewire,lung,7,200,module,21,53.0
degree_rewire,lung,7,200,module,22,21.0
degree_rewire,lung,7,200,module,23,35.0
degree_rewire,lung,7,200,module,24,30.0
degree_rewire,lung,7,200,module,25,48.0
degree_rewire,lung,7,200,module,26,25.0
degree_rewire,lung,7,200,module,27,37.0
degree_rewire,lung,7,200,module,28,14.0
degree_rewire,lung,7,200,module,29,44.0
degree_rewire,lung,7,200,module,30,62.0
degree_rewire,lung,7,200,module,31,55.0
degree_rewire,lung,7,200,module,32,31.0
degree_rewire,lung,7,200,module,33,57.0
degree_rewire,lung,7,200,module,34,35.0
degree_rewire,lung,7,200,module,35,20.0
degree_rewire,lung,7,400,module,0,79.0
degree_rewire,lung,7,400,module,1,127.0
degree_rewire,lung,7,400,module,2,105.0
degree_rewire,lung,7,400,module,3,113.0
degree_rewire,lung,7,400,module,4,115.0
degree_rewire,lung,7,400,module,5,120.0
degree_rewire,lung,7,400,module,6,78.0
degree_rewire,lung,7,400,module,7,115.0
degree_rewire,lung,7,400,module,8,101.0
degree_rewire,lung,7,400,module,9,108.0
degree_rewire,lung,7,400,module,10,81.0
degree_rewire,lung,7,400,module,11,99.0
degree_rewire,lung,7,400,module,12,96.0
degree_rewire,lung,7,400,module,13,158.0
degree_rewire,lung,7,400,module,14,95.0
degree_rewire,lung,7,400,module,15,78.0
degree_rewire,lung,7,400,module,16,51.0
degree_rewire,lung,7,400,module,17,139.0
degree_rewire,lung,7,400,module,18,126.0
degree_rewire,lung,7,400,module,19,87.0
degree_rewire,lung,7,400,module,20,80.0
degree_rewire,lung,7,400,module,21,66.0
degree_rewire,lung,7,400,module,22,146.0
degree_rewire,lung,7,400,module,23,77.0
degree_rewire,lung,7,400,module,24,130.0
degree_rewire,lung,7,400,module,25,83.0
degree_rewire,lung,7,400,module,26,98.0
degree_rewire,lung,7,400,module,27,115.0
degree_rewire,lung,7,400,module,28,65.0
degree_rewire,lung,7,400,module,29,85.0
degree_rewire,lung,7,400,module,30,73.0
degree_rewire,lung,7,400,module,31,96.0
degree_rewire,lung,7,400,module,32,107.0
degree_rewire,lung,7,400,module,33,123.0
degree_rewire,lung,7,400,module,34,100.0
degree_rewire,lung,7,400,module,35,73.0
degree_rewire,lung,11,100,module,0,4.0
degree_rewire,lung,11,100,module,1,2.0
degree_rewire,lung,11,100,module,2,2.0
degree_rewire,lung,11,100,module,3,12.0
degree_rewire,lung,11,100,module,4,2.0
degree_rewire,lung,11,100,module,5,3.0
degree_rewire,lung,11,100,module,6,7.0
degree_rewire,lung,11,100,module,7,3.0
degree_rewire,lung,11,100,module,8,13.0
degree_rewire,lung,11,100,module,9,5.0
