domain,split_regime,n_rows,mean_delta_vs_h70,mean_null_gap_q95,fraction_delta_positive,fraction_null_gap_positive,combined_fisher_p_best
immune,dual_axis_disjoint,3,0.11687899690773253,-0.0062203997843365,1.0,0.0,0.0018505875770839142
immune,source_disjoint,3,0.11346255891625305,-0.014734525704653898,1.0,0.0,0.0018505875770839142
lung,dual_axis_disjoint,3,0.16635120119360283,-0.0050178201975042,1.0,0.3333333333333333,0.0018505875770839142
lung,source_disjoint,3,0.15809580763534958,-0.001985455127875967,1.0,0.3333333333333333,0.0018505875770839142
