null_kind,domain,seed_tag,split_regime,layer,perm_idx,null_delta_auc
curvature_shuffle_within_degree_bins,external_lung,seed42_main,source_disjoint,7,0,-0.027921332184898118
curvature_shuffle_within_degree_bins,external_lung,seed42_main,source_disjoint,7,1,-0.029379306632213664
curvature_shuffle_within_degree_bins,external_lung,seed42_main,source_disjoint,7,2,-0.02131782945736438
curvature_shuffle_within_degree_bins,external_lung,seed42_main,source_disjoint,7,3,-0.007877548090726383
curvature_shuffle_within_degree_bins,external_lung,seed42_main,source_disjoint,7,4,-0.008496626471432678
curvature_shuffle_within_degree_bins,external_lung,seed42_main,source_disjoint,7,5,0.011349770312948593
curvature_shuffle_within_degree_bins,external_lung,seed42_main,source_disjoint,7,6,-0.007496231696813127
curvature_shuffle_within_degree_bins,external_lung,seed42_main,source_disjoint,7,7,-0.022775803904679925
curvature_shuffle_within_degree_bins,external_lung,seed42_main,source_disjoint,7,8,-0.01695287826586278
curvature_shuffle_within_degree_bins,external_lung,seed42_main,source_disjoint,7,9,-0.04240686907838065
curvature_shuffle_within_degree_bins,external_lung,seed42_main,source_disjoint,7,10,-0.00760838357737581
curvature_shuffle_within_degree_bins,external_lung,seed42_main,source_disjoint,7,11,-0.03124102784955496
curvature_shuffle_within_degree_bins,external_lung,seed42_main,source_disjoint,7,12,-0.02263673557278212
curvature_shuffle_within_degree_bins,external_lung,seed42_main,source_disjoint,7,13,-0.02819498277347121
curvature_shuffle_within_degree_bins,external_lung,seed42_main,source_disjoint,7,14,-0.013319157335630272
curvature_shuffle_within_degree_bins,external_lung,seed42_main,source_disjoint,7,15,-0.012031653746770066
curvature_shuffle_within_degree_bins,external_lung,seed42_main,source_disjoint,7,16,-0.012229041056560419
curvature_shuffle_within_degree_bins,external_lung,seed42_main,source_disjoint,7,17,-0.001502835199540642
curvature_shuffle_within_degree_bins,external_lung,seed42_main,source_disjoint,7,18,-0.026719064025265582
curvature_shuffle_within_degree_bins,external_lung,seed42_main,source_disjoint,7,19,-0.014045901521676729
curvature_shuffle_within_degree_bins,external_lung,seed42_main,source_disjoint,7,20,-0.0073392190640252375
curvature_shuffle_within_degree_bins,external_lung,seed42_main,source_disjoint,7,21,-0.016836240310077577
curvature_shuffle_within_degree_bins,external_lung,seed42_main,source_disjoint,7,22,-0.027661139821992586
curvature_shuffle_within_degree_bins,external_lung,seed42_main,source_disjoint,7,23,-0.009775157909847842
