null_kind,domain,seed_tag,split_regime,transition_from,transition_to,perm_idx,null_delta_auc
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,source_disjoint,7,11,8,-0.00127750062662213
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,source_disjoint,7,11,9,-0.020399582790934567
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,source_disjoint,7,11,10,-0.03826437794613469
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,source_disjoint,7,11,11,-0.029548266075889895
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,source_disjoint,7,11,12,-0.032293275333726834
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,source_disjoint,7,11,13,-0.02921676274872853
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,source_disjoint,7,11,14,-0.028642696011448976
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,source_disjoint,7,11,15,-0.05041680479305288
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,source_disjoint,7,11,16,-0.011234728611971168
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,source_disjoint,7,11,17,-0.037209227112120935
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,source_disjoint,7,11,18,-0.04236369957713115
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,source_disjoint,7,11,19,-0.020815983311637476
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,source_disjoint,7,11,20,0.004115492525004316
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,source_disjoint,7,11,21,-0.057806903354651995
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,source_disjoint,7,11,22,-0.02768052781798036
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,source_disjoint,7,11,23,-0.02006403674027113
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,target_disjoint,0,3,0,0.0038300608725500007
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,target_disjoint,0,3,1,0.002098603972140345
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,target_disjoint,0,3,2,0.009041811316819692
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,target_disjoint,0,3,3,0.001757526514970409
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,target_disjoint,0,3,4,-0.012183199871389938
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,target_disjoint,0,3,5,0.013575751782509915
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,target_disjoint,0,3,6,0.01636520054050994
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,target_disjoint,0,3,7,0.015830773442014667
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,target_disjoint,0,3,8,0.012417826402436716
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,target_disjoint,0,3,9,0.012802353217207574
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,target_disjoint,0,3,10,-0.010708094180827521
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,target_disjoint,0,3,11,0.010477812585540813
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,target_disjoint,0,3,12,0.013221639518059769
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,target_disjoint,0,3,13,0.015378900122961725
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,target_disjoint,0,3,14,0.012454758356397755
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,target_disjoint,0,3,15,0.011803017992379039
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,target_disjoint,0,3,16,0.00950889191103299
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,target_disjoint,0,3,17,0.016065399973061334
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,target_disjoint,0,3,18,0.020734033447315503
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,target_disjoint,0,3,19,-0.008157616889634345
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,target_disjoint,0,3,20,0.014746711969863435
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,target_disjoint,0,3,21,0.0029458664453646533
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,target_disjoint,0,3,22,0.007838264111265092
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,target_disjoint,0,3,23,0.002832898115601279
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,target_disjoint,3,7,0,0.017323258875617475
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,target_disjoint,3,7,1,-0.0008255377944237363
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,target_disjoint,3,7,2,-0.00012383066916366037
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,target_disjoint,3,7,3,0.015100824234313581
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,target_disjoint,3,7,4,0.003565019791182289
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,target_disjoint,3,7,5,-0.007462427168014485
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,target_disjoint,3,7,6,-0.007182178811486417
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,target_disjoint,3,7,7,0.004075549742996953
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,target_disjoint,3,7,8,-0.0048337410331388275
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,target_disjoint,3,7,9,-0.00140993165416059
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,target_disjoint,3,7,10,-0.0058982502943694115
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,target_disjoint,3,7,11,-0.009919488340364935
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,target_disjoint,3,7,12,0.01117082983928075
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,target_disjoint,3,7,13,-0.0034324992504985996
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,target_disjoint,3,7,14,0.015756909534092478
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,target_disjoint,3,7,15,0.014894439785707703
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,target_disjoint,3,7,16,-0.005713590524564105
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,target_disjoint,3,7,17,0.00011948573340336832
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,target_disjoint,3,7,18,0.0008668146841448454
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,target_disjoint,3,7,19,-0.006702063409992576
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,target_disjoint,3,7,20,0.017981516643276407
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,target_disjoint,3,7,21,-0.015557042489126927
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,target_disjoint,3,7,22,-1.9552210920648072e-05
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,target_disjoint,3,7,23,2.389714668060705e-05
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,target_disjoint,7,11,0,-0.0104886749249411
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,target_disjoint,7,11,1,-0.005500688672317899
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,target_disjoint,7,11,2,0.0041016193575579285
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,target_disjoint,7,11,3,0.00442097213592707
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,target_disjoint,7,11,4,-0.012059369202226278
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,target_disjoint,7,11,5,0.013925519111199991
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,target_disjoint,7,11,6,-0.021368394068293606
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,target_disjoint,7,11,7,-0.014829265749305875
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,target_disjoint,7,11,8,0.006002528752612424
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,target_disjoint,7,11,9,-0.011553184186171794
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,target_disjoint,7,11,10,-0.0009537133993473557
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,target_disjoint,7,11,11,-0.004303658870403515
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,target_disjoint,7,11,12,-0.009200401472064135
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,target_disjoint,7,11,13,-0.014457773741815116
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,target_disjoint,7,11,14,-0.017533988259983535
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,target_disjoint,7,11,15,-0.01615447115614388
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,target_disjoint,7,11,16,-0.017429709801740523
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,target_disjoint,7,11,17,0.003866992826511151
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,target_disjoint,7,11,18,-0.0007429840149812961
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,target_disjoint,7,11,19,-0.022813085208535144
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,target_disjoint,7,11,20,-0.010371361659417877
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,target_disjoint,7,11,21,-0.007030106059881858
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,target_disjoint,7,11,22,-0.01865280921821566
endpoint_swap_within_geodesic_bins,external_lung,seed42_main,target_disjoint,7,11,23,0.0003801818790110101
endpoint_swap_within_geodesic_bins,external_lung,seed43,source_disjoint,0,3,0,-0.008741235957984816
endpoint_swap_within_geodesic_bins,external_lung,seed43,source_disjoint,0,3,1,-0.018020043266348762
endpoint_swap_within_geodesic_bins,external_lung,seed43,source_disjoint,0,3,2,0.00331339432324651
endpoint_swap_within_geodesic_bins,external_lung,seed43,source_disjoint,0,3,3,-0.006493210310944297
endpoint_swap_within_geodesic_bins,external_lung,seed43,source_disjoint,0,3,4,-0.034691271144473235
endpoint_swap_within_geodesic_bins,external_lung,seed43,source_disjoint,0,3,5,-0.03747361013370876
endpoint_swap_within_geodesic_bins,external_lung,seed43,source_disjoint,0,3,6,-0.012774650089921069
endpoint_swap_within_geodesic_bins,external_lung,seed43,source_disjoint,0,3,7,-0.0186227747804103
endpoint_swap_within_geodesic_bins,external_lung,seed43,source_disjoint,0,3,8,-0.024637057888289404
endpoint_swap_within_geodesic_bins,external_lung,seed43,source_disjoint,0,3,9,-0.00908332681731705
endpoint_swap_within_geodesic_bins,external_lung,seed43,source_disjoint,0,3,10,-0.005646128183074084
endpoint_swap_within_geodesic_bins,external_lung,seed43,source_disjoint,0,3,11,-0.021812364792660355
endpoint_swap_within_geodesic_bins,external_lung,seed43,source_disjoint,0,3,12,-0.01627049287147808
endpoint_swap_within_geodesic_bins,external_lung,seed43,source_disjoint,0,3,13,-0.01693838454922203
endpoint_swap_within_geodesic_bins,external_lung,seed43,source_disjoint,0,3,14,-0.024806474313863514
endpoint_swap_within_geodesic_bins,external_lung,seed43,source_disjoint,0,3,15,-0.009620898167696179
endpoint_swap_within_geodesic_bins,external_lung,seed43,source_disjoint,0,3,16,-0.037170615372585925
endpoint_swap_within_geodesic_bins,external_lung,seed43,source_disjoint,0,3,17,-0.005229103135507174
endpoint_swap_within_geodesic_bins,external_lung,seed43,source_disjoint,0,3,18,-0.03300036489691671
endpoint_swap_within_geodesic_bins,external_lung,seed43,source_disjoint,0,3,19,-0.039535929314254425
endpoint_swap_within_geodesic_bins,external_lung,seed43,source_disjoint,0,3,20,-0.01197969609299665
endpoint_swap_within_geodesic_bins,external_lung,seed43,source_disjoint,0,3,21,-0.03024083196496996
endpoint_swap_within_geodesic_bins,external_lung,seed43,source_disjoint,0,3,22,-0.027122918132770457
endpoint_swap_within_geodesic_bins,external_lung,seed43,source_disjoint,0,3,23,0.003971511976437969
endpoint_swap_within_geodesic_bins,external_lung,seed43,source_disjoint,3,7,0,-0.010031407198894948
endpoint_swap_within_geodesic_bins,external_lung,seed43,source_disjoint,3,7,1,-0.0016778742148201298
endpoint_swap_within_geodesic_bins,external_lung,seed43,source_disjoint,3,7,2,-0.004600307555972627
endpoint_swap_within_geodesic_bins,external_lung,seed43,source_disjoint,3,7,3,-0.0051932650454818985
endpoint_swap_within_geodesic_bins,external_lung,seed43,source_disjoint,3,7,4,-0.011201032136992861
endpoint_swap_within_geodesic_bins,external_lung,seed43,source_disjoint,3,7,5,0.0015312638465345696
endpoint_swap_within_geodesic_bins,external_lung,seed43,source_disjoint,3,7,6,-0.0037760314853911847
endpoint_swap_within_geodesic_bins,external_lung,seed43,source_disjoint,3,7,7,0.00014335236010099006
endpoint_swap_within_geodesic_bins,external_lung,seed43,source_disjoint,3,7,8,0.0032221700940912035
endpoint_swap_within_geodesic_bins,external_lung,seed43,source_disjoint,3,7,9,-0.007024265644955396
endpoint_swap_within_geodesic_bins,external_lung,seed43,source_disjoint,3,7,10,-0.0002052545155994956
endpoint_swap_within_geodesic_bins,external_lung,seed43,source_disjoint,3,7,11,-0.004724111866969194
endpoint_swap_within_geodesic_bins,external_lung,seed43,source_disjoint,3,7,12,-0.003710871321708775
endpoint_swap_within_geodesic_bins,external_lung,seed43,source_disjoint,3,7,13,0.00823950269763063
endpoint_swap_within_geodesic_bins,external_lung,seed43,source_disjoint,3,7,14,-0.014035499257174289
endpoint_swap_within_geodesic_bins,external_lung,seed43,source_disjoint,3,7,15,0.0025542784163472554
endpoint_swap_within_geodesic_bins,external_lung,seed43,source_disjoint,3,7,16,-0.006955847473088861
endpoint_swap_within_geodesic_bins,external_lung,seed43,source_disjoint,3,7,17,-0.011253160267938656
endpoint_swap_within_geodesic_bins,external_lung,seed43,source_disjoint,3,7,18,-0.006750592957489587
endpoint_swap_within_geodesic_bins,external_lung,seed43,source_disjoint,3,7,19,-0.022509578544061437
endpoint_swap_within_geodesic_bins,external_lung,seed43,source_disjoint,3,7,20,-0.01928089243360187
endpoint_swap_within_geodesic_bins,external_lung,seed43,source_disjoint,3,7,21,-0.013615216201423141
endpoint_swap_within_geodesic_bins,external_lung,seed43,source_disjoint,3,7,22,-0.017567180128756466
endpoint_swap_within_geodesic_bins,external_lung,seed43,source_disjoint,3,7,23,-0.017603018218781852
endpoint_swap_within_geodesic_bins,external_lung,seed43,source_disjoint,7,11,0,-0.0036033570516328384
endpoint_swap_within_geodesic_bins,external_lung,seed43,source_disjoint,7,11,1,0.0062423436807673705
endpoint_swap_within_geodesic_bins,external_lung,seed43,source_disjoint,7,11,2,0.03333593973988069
endpoint_swap_within_geodesic_bins,external_lung,seed43,source_disjoint,7,11,3,0.007773607527302162
endpoint_swap_within_geodesic_bins,external_lung,seed43,source_disjoint,7,11,4,-0.011839601741079453
endpoint_swap_within_geodesic_bins,external_lung,seed43,source_disjoint,7,11,5,-0.007275132275132212
endpoint_swap_within_geodesic_bins,external_lung,seed43,source_disjoint,7,11,6,-0.00820040659942134
endpoint_swap_within_geodesic_bins,external_lung,seed43,source_disjoint,7,11,7,0.01965882138295938
endpoint_swap_within_geodesic_bins,external_lung,seed43,source_disjoint,7,11,8,0.01541363671905549
endpoint_swap_within_geodesic_bins,external_lung,seed43,source_disjoint,7,11,9,-0.008268824771287764
endpoint_swap_within_geodesic_bins,external_lung,seed43,source_disjoint,7,11,10,0.00251192430995395
endpoint_swap_within_geodesic_bins,external_lung,seed43,source_disjoint,7,11,11,-0.03644082153934358
endpoint_swap_within_geodesic_bins,external_lung,seed43,source_disjoint,7,11,12,0.019046315844345463
endpoint_swap_within_geodesic_bins,external_lung,seed43,source_disjoint,7,11,13,0.002495634269033431
endpoint_swap_within_geodesic_bins,external_lung,seed43,source_disjoint,7,11,14,0.0008568561524227025
endpoint_swap_within_geodesic_bins,external_lung,seed43,source_disjoint,7,11,15,-0.007714963379988005
endpoint_swap_within_geodesic_bins,external_lung,seed43,source_disjoint,7,11,16,0.019952042119529834
endpoint_swap_within_geodesic_bins,external_lung,seed43,source_disjoint,7,11,17,0.022766961190606505
endpoint_swap_within_geodesic_bins,external_lung,seed43,source_disjoint,7,11,18,-0.00235879792530036
endpoint_swap_within_geodesic_bins,external_lung,seed43,source_disjoint,7,11,19,-0.009200615111945143
endpoint_swap_within_geodesic_bins,external_lung,seed43,source_disjoint,7,11,20,0.013582636119581992
endpoint_swap_within_geodesic_bins,external_lung,seed43,source_disjoint,7,11,21,-0.01311022493288494
endpoint_swap_within_geodesic_bins,external_lung,seed43,source_disjoint,7,11,22,-0.008076602288424883
endpoint_swap_within_geodesic_bins,external_lung,seed43,source_disjoint,7,11,23,0.015374540620846089
endpoint_swap_within_geodesic_bins,external_lung,seed43,target_disjoint,0,3,0,0.006027780570356245
endpoint_swap_within_geodesic_bins,external_lung,seed43,target_disjoint,0,3,1,-0.011529858248718217
endpoint_swap_within_geodesic_bins,external_lung,seed43,target_disjoint,0,3,2,0.012648285915351276
endpoint_swap_within_geodesic_bins,external_lung,seed43,target_disjoint,0,3,3,-0.002127944773968715
endpoint_swap_within_geodesic_bins,external_lung,seed43,target_disjoint,0,3,4,0.012346687443450244
endpoint_swap_within_geodesic_bins,external_lung,seed43,target_disjoint,0,3,5,-0.0006911631647733563
endpoint_swap_within_geodesic_bins,external_lung,seed43,target_disjoint,0,3,6,-0.012864012600113939
endpoint_swap_within_geodesic_bins,external_lung,seed43,target_disjoint,0,3,7,-0.006882309574075984
endpoint_swap_within_geodesic_bins,external_lung,seed43,target_disjoint,0,3,8,-0.012966639857913687
endpoint_swap_within_geodesic_bins,external_lung,seed43,target_disjoint,0,3,9,-0.009523390637042994
endpoint_swap_within_geodesic_bins,external_lung,seed43,target_disjoint,0,3,10,-0.017098957809724924
endpoint_swap_within_geodesic_bins,external_lung,seed43,target_disjoint,0,3,11,-0.01570825374484769
endpoint_swap_within_geodesic_bins,external_lung,seed43,target_disjoint,0,3,12,-0.004773214704601014
endpoint_swap_within_geodesic_bins,external_lung,seed43,target_disjoint,0,3,13,-0.00010053282396699226
endpoint_swap_within_geodesic_bins,external_lung,seed43,target_disjoint,0,3,14,0.0044150665192185246
endpoint_swap_within_geodesic_bins,external_lung,seed43,target_disjoint,0,3,15,0.005097851948661192
endpoint_swap_within_geodesic_bins,external_lung,seed43,target_disjoint,0,3,16,0.008273013638953164
endpoint_swap_within_geodesic_bins,external_lung,seed43,target_disjoint,0,3,17,0.009959032874233387
endpoint_swap_within_geodesic_bins,external_lung,seed43,target_disjoint,0,3,18,0.009481501960389993
endpoint_swap_within_geodesic_bins,external_lung,seed43,target_disjoint,0,3,19,-0.01918291947320805
endpoint_swap_within_geodesic_bins,external_lung,seed43,target_disjoint,0,3,20,-0.012112110854193836
endpoint_swap_within_geodesic_bins,external_lung,seed43,target_disjoint,0,3,21,-0.012554036392882273
endpoint_swap_within_geodesic_bins,external_lung,seed43,target_disjoint,0,3,22,0.007634211319995976
endpoint_swap_within_geodesic_bins,external_lung,seed43,target_disjoint,0,3,23,-0.014158372708689415
endpoint_swap_within_geodesic_bins,external_lung,seed43,target_disjoint,3,7,0,-0.02984149324754526
endpoint_swap_within_geodesic_bins,external_lung,seed43,target_disjoint,3,7,1,-0.04363124560168896
endpoint_swap_within_geodesic_bins,external_lung,seed43,target_disjoint,3,7,2,-0.015714537046345622
endpoint_swap_within_geodesic_bins,external_lung,seed43,target_disjoint,3,7,3,-0.025889296605341672
endpoint_swap_within_geodesic_bins,external_lung,seed43,target_disjoint,3,7,4,-0.039666482356489396
endpoint_swap_within_geodesic_bins,external_lung,seed43,target_disjoint,3,7,5,-0.015067356992057968
endpoint_swap_within_geodesic_bins,external_lung,seed43,target_disjoint,3,7,6,-0.019702339063704277
endpoint_swap_within_geodesic_bins,external_lung,seed43,target_disjoint,3,7,7,-0.0260736067826145
endpoint_swap_within_geodesic_bins,external_lung,seed43,target_disjoint,3,7,8,-0.007965131865554087
endpoint_swap_within_geodesic_bins,external_lung,seed43,target_disjoint,3,7,9,-0.016887419992627606
endpoint_swap_within_geodesic_bins,external_lung,seed43,target_disjoint,3,7,10,-0.02562958681009353
endpoint_swap_within_geodesic_bins,external_lung,seed43,target_disjoint,3,7,11,-0.02511226165342989
endpoint_swap_within_geodesic_bins,external_lung,seed43,target_disjoint,3,7,12,-0.026042190275124832
endpoint_swap_within_geodesic_bins,external_lung,seed43,target_disjoint,3,7,13,-0.0022745551422538868
endpoint_swap_within_geodesic_bins,external_lung,seed43,target_disjoint,3,7,14,-0.017492711370262426
endpoint_swap_within_geodesic_bins,external_lung,seed43,target_disjoint,3,7,15,-0.006446667336885481
endpoint_swap_within_geodesic_bins,external_lung,seed43,target_disjoint,3,7,16,-0.01352794812506286
endpoint_swap_within_geodesic_bins,external_lung,seed43,target_disjoint,3,7,17,-0.018108474917060413
endpoint_swap_within_geodesic_bins,external_lung,seed43,target_disjoint,3,7,18,-0.016992141684259887
endpoint_swap_within_geodesic_bins,external_lung,seed43,target_disjoint,3,7,19,-0.04704936161656781
endpoint_swap_within_geodesic_bins,external_lung,seed43,target_disjoint,3,7,20,-0.026829697396199892
endpoint_swap_within_geodesic_bins,external_lung,seed43,target_disjoint,3,7,21,-0.02726324519955764
endpoint_swap_within_geodesic_bins,external_lung,seed43,target_disjoint,3,7,22,-0.053747361013370853
endpoint_swap_within_geodesic_bins,external_lung,seed43,target_disjoint,3,7,23,-0.03113794778995338
endpoint_swap_within_geodesic_bins,external_lung,seed43,target_disjoint,7,11,0,0.029736771555912977
endpoint_swap_within_geodesic_bins,external_lung,seed43,target_disjoint,7,11,1,-0.0025698703126570965
endpoint_swap_within_geodesic_bins,external_lung,seed43,target_disjoint,7,11,2,-0.011900573037096629
endpoint_swap_within_geodesic_bins,external_lung,seed43,target_disjoint,7,11,3,-0.0080405314835294
endpoint_swap_within_geodesic_bins,external_lung,seed43,target_disjoint,7,11,4,0.010865922723769295
endpoint_swap_within_geodesic_bins,external_lung,seed43,target_disjoint,7,11,5,0.012845162695620138
endpoint_swap_within_geodesic_bins,external_lung,seed43,target_disjoint,7,11,6,0.005248651184611763
endpoint_swap_within_geodesic_bins,external_lung,seed43,target_disjoint,7,11,7,-0.006943048155222675
endpoint_swap_within_geodesic_bins,external_lung,seed43,target_disjoint,7,11,8,-0.010455413692570581
