hypothesis_id,null_kind,domain,split_regime,layer,perm_idx,null_value
H84,endpoint_swap_within_geodesic_bins,external_lung,source_disjoint,7,6,-0.028929729380088864
H84,endpoint_swap_within_geodesic_bins,external_lung,source_disjoint,7,7,-0.02766031420047066
H84,endpoint_swap_within_geodesic_bins,external_lung,source_disjoint,7,8,-0.028517371582887918
H84,endpoint_swap_within_geodesic_bins,external_lung,source_disjoint,7,9,-0.021232383832340496
H84,endpoint_swap_within_geodesic_bins,external_lung,source_disjoint,7,10,-0.02858205515891954
H84,endpoint_swap_within_geodesic_bins,external_lung,source_disjoint,7,11,-0.03036085349978579
H84,endpoint_swap_within_geodesic_bins,external_lung,source_disjoint,7,12,-0.02801607386864391
H84,endpoint_swap_within_geodesic_bins,external_lung,source_disjoint,7,13,-0.02415123020076171
H84,endpoint_swap_within_geodesic_bins,external_lung,source_disjoint,7,14,-0.026358557232836644
H84,endpoint_swap_within_geodesic_bins,external_lung,source_disjoint,7,15,-0.022865644127135654
H84,endpoint_swap_within_geodesic_bins,external_lung,source_disjoint,7,16,-0.026035139352679315
H84,endpoint_swap_within_geodesic_bins,external_lung,source_disjoint,7,17,-0.02979487220951027
H84,endpoint_swap_within_geodesic_bins,external_lung,source_disjoint,7,18,-0.023269916477332453
H84,endpoint_swap_within_geodesic_bins,external_lung,source_disjoint,7,19,-0.02858205515891954
H84,endpoint_swap_within_geodesic_bins,external_lung,source_disjoint,7,20,-0.02646366804388789
H84,endpoint_swap_within_geodesic_bins,external_lung,source_disjoint,7,21,-0.02741775079035247
H84,endpoint_swap_within_geodesic_bins,external_lung,source_disjoint,7,22,-0.025129569288238285
H84,endpoint_swap_within_geodesic_bins,external_lung,source_disjoint,7,23,-0.031565585103372484
H84,endpoint_swap_within_geodesic_bins,external_lung,source_disjoint,11,0,-0.036821125655932097
H84,endpoint_swap_within_geodesic_bins,external_lung,source_disjoint,11,1,-0.02565512334349407
H84,endpoint_swap_within_geodesic_bins,external_lung,source_disjoint,11,2,-0.026601120642954834
H84,endpoint_swap_within_geodesic_bins,external_lung,source_disjoint,11,3,-0.02681942771206114
H84,endpoint_swap_within_geodesic_bins,external_lung,source_disjoint,11,4,-0.02395717947266718
H84,endpoint_swap_within_geodesic_bins,external_lung,source_disjoint,11,5,-0.018370135592946313
H84,endpoint_swap_within_geodesic_bins,external_lung,source_disjoint,11,6,-0.029398685306317063
H84,endpoint_swap_within_geodesic_bins,external_lung,source_disjoint,11,7,-0.02615642105773819
H84,endpoint_swap_within_geodesic_bins,external_lung,source_disjoint,11,8,-0.027506690707395753
H84,endpoint_swap_within_geodesic_bins,external_lung,source_disjoint,11,9,-0.030773211296986624
H84,endpoint_swap_within_geodesic_bins,external_lung,source_disjoint,11,10,-0.02921272002522657
H84,endpoint_swap_within_geodesic_bins,external_lung,source_disjoint,11,11,-0.02588151585960441
H84,endpoint_swap_within_geodesic_bins,external_lung,source_disjoint,11,12,-0.025307449122324854
H84,endpoint_swap_within_geodesic_bins,external_lung,source_disjoint,11,13,-0.02607556658769883
H84,endpoint_swap_within_geodesic_bins,external_lung,source_disjoint,11,14,-0.023690359721537213
H84,endpoint_swap_within_geodesic_bins,external_lung,source_disjoint,11,15,-0.030045521066632275
H84,endpoint_swap_within_geodesic_bins,external_lung,source_disjoint,11,16,-0.028687165969970563
H84,endpoint_swap_within_geodesic_bins,external_lung,source_disjoint,11,17,-0.029018669297132038
H84,endpoint_swap_within_geodesic_bins,external_lung,source_disjoint,11,18,-0.028768020440010034
H84,endpoint_swap_within_geodesic_bins,external_lung,source_disjoint,11,19,-0.025000202136175043
H84,endpoint_swap_within_geodesic_bins,external_lung,source_disjoint,11,20,-0.024393793610879788
H84,endpoint_swap_within_geodesic_bins,external_lung,source_disjoint,11,21,-0.02827480817277006
H84,endpoint_swap_within_geodesic_bins,external_lung,source_disjoint,11,22,-0.031484730633333236
H84,endpoint_swap_within_geodesic_bins,external_lung,source_disjoint,11,23,-0.027813937693545454
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,0,0,-0.02689515235517248
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,0,1,-0.027694620535035352
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,0,2,-0.025548222269533793
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,0,3,-0.027612066755593134
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,0,4,-0.02011270763361761
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,0,5,-0.027386130096066497
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,0,6,-0.02551780771921286
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,0,7,-0.021185906766368334
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,0,8,-0.026960326391574307
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,0,9,-0.02336271958219105
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,0,10,-0.025548222269533682
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,0,11,-0.026682250502926275
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,0,12,-0.026239067055393583
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,0,13,-0.02638679487123774
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,0,14,-0.027546892719191085
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,0,15,-0.024722684475109946
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,0,16,-0.025635120984736304
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,0,17,-0.027090674464378073
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,0,18,-0.024809583190312567
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,0,19,-0.026512798008281435
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,0,20,-0.02465751043870812
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,0,21,-0.021881096487988416
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,0,22,-0.02363645053507879
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,0,23,-0.022393798907683116
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,3,0,-0.03126615772985797
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,3,1,-0.025470013425851534
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,3,2,-0.028311601412973286
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,3,3,-0.03210907526732221
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,3,4,-0.032000451873319125
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,3,5,-0.032521844164533964
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,3,6,-0.029193623372278377
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,3,7,-0.029006791134593035
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,3,8,-0.028898167740589842
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,3,9,-0.0298975029654186
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,3,10,-0.028081319817686468
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,3,11,-0.03230894231228787
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,3,12,-0.03292592319022569
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,3,13,-0.02931093663780182
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,3,14,-0.03241322077053099
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,3,15,-0.0332257237576743
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,3,16,-0.027642481305913846
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,3,17,-0.0341816096249018
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,3,18,-0.035346052408615214
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,3,19,-0.03530694798677403
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,3,20,-0.03066655659496076
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,3,21,-0.027994421102483957
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,3,22,-0.026756114410848464
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,3,23,-0.028824303832667986
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,7,0,-0.032434945449331454
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,7,1,-0.031322641894739545
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,7,2,-0.028746094988985615
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,7,3,-0.03521570433581156
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,7,4,-0.03374711604888925
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,7,5,-0.02705591497829707
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,7,6,-0.02964549669133143
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,7,7,-0.03814853597389567
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,7,8,-0.030379790834792475
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,7,9,-0.02818125334016941
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,7,10,-0.03455527410027248
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,7,11,-0.034490100063870544
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,7,12,-0.03560240361846245
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,7,13,-0.028342015963294
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,7,14,-0.03658870403601089
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,7,15,-0.03181361963563367
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,7,16,-0.03264784730157766
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,7,17,-0.033820979956811326
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,7,18,-0.030227718083188138
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,7,19,-0.03297371748358702
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,7,20,-0.03285640421806357
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,7,21,-0.03025378769774889
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,7,22,-0.030636142044639825
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,7,23,-0.03264350236581748
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,11,0,-0.02750344336158994
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,11,1,-0.02364079547083897
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,11,2,-0.03198741706603869
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,11,3,-0.029376110674203648
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,11,4,-0.02698639600613506
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,11,5,-0.025765469057539958
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,11,6,-0.02586974751578297
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,11,7,-0.027990076166723776
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,11,8,-0.03086207870416635
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,11,9,-0.029771499828374903
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,11,10,-0.03015385417526606
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,11,11,-0.024366399742779765
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,11,12,-0.030484069293035487
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,11,13,-0.03412512546002011
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,11,14,-0.029354385995403076
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,11,15,-0.029441284710605697
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,11,16,-0.02808131981768658
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,11,17,-0.02619127276203226
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,11,18,-0.029241417665639924
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,11,19,-0.02740350983910711
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,11,20,-0.025821953222421645
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,11,21,-0.03058400281551832
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,11,22,-0.03237846128444988
H84,endpoint_swap_within_geodesic_bins,external_lung,target_disjoint,11,23,-0.03220466385404497
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,0,0,-0.01562061711079954
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,0,1,-0.015646914446002858
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,0,2,-0.015719962599345383
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,0,3,-0.01930808789153804
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,0,4,-0.016146563814866677
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,0,5,-0.015416082281439869
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,0,6,-0.01119682094436647
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,0,7,-0.016508882655446366
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,0,8,-0.013037634408602172
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,0,9,-0.013353202431042432
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,0,10,-0.015036231884057893
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,0,11,-0.015953716690042086
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,0,12,-0.017332865825152033
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,0,13,-0.01633941093969149
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,0,14,-0.016806919121084563
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,0,15,-0.014381720430107547
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,0,16,-0.013931743805516539
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,0,17,-0.016093969144460152
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,0,18,-0.014013557737260318
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,0,19,-0.016006311360448833
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,0,20,-0.016053062178588262
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,0,21,-0.01392589995324911
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,0,22,-0.017525712949976513
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,0,23,-0.01390544647031311
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,3,0,-0.023559490416082185
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,3,1,-0.023793244506778777
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,3,2,-0.022864071996259838
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,3,3,-0.022285530621785843
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,3,4,-0.019422043010752565
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,3,5,-0.021426484338475937
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,3,6,-0.018224053295932685
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,3,7,-0.022040088826554283
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,3,8,-0.021759583917718595
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,3,9,-0.02101741467975682
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,3,10,-0.023203015427769924
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,3,11,-0.02109338475923317
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,3,12,-0.020544062646096095
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,3,13,-0.020964820009350182
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,3,14,-0.023121201496025923
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,3,15,-0.0250613604488078
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,3,16,-0.02670932678821858
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,3,17,-0.022864071996259727
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,3,18,-0.019947989714819814
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,3,19,-0.021432328190743255
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,3,20,-0.028100163627863384
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,3,21,-0.023711430575034997
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,3,22,-0.020187587657783834
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,3,23,-0.02233812529219248
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,7,0,-0.03001986909770915
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,7,1,-0.03343267882187928
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,7,2,-0.027761220196353298
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,7,3,-0.031013323983169472
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,7,4,-0.030843852267414484
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,7,5,-0.03038803179055627
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,7,6,-0.029032258064515926
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,7,7,-0.036938990182328046
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,7,8,-0.03420114539504426
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,7,9,-0.030154277699859566
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,7,10,-0.02749532491818596
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,7,11,-0.029298153342683375
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,7,12,-0.037196119682094464
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,7,13,-0.030972417017297582
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,7,14,-0.03299438990182324
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,7,15,-0.02906147732585307
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,7,16,-0.029353669939223725
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,7,17,-0.029242636746142914
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,7,18,-0.02784595605423079
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,7,19,-0.03294179523141638
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,7,20,-0.03134642356241213
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,7,21,-0.027971598877980286
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,7,22,-0.028769284712482412
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,7,23,-0.03082632071061242
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,11,0,-0.02911699392239353
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,11,1,-0.03461313697989721
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,11,2,-0.029640018700327286
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,11,3,-0.031854838709677424
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,11,4,-0.03022440392706871
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,11,5,-0.028921224871435114
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,11,6,-0.030475689574567588
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,11,7,-0.03456054230949046
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,11,8,-0.03407550257129499
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,11,9,-0.029692613370733922
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,11,10,-0.025146096306685295
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,11,11,-0.031223702664796682
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,11,12,-0.03418945769050963
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,11,13,-0.0305867227676484
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,11,14,-0.03144284712482459
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,11,15,-0.03411056568489934
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,11,16,-0.03608578775128557
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,11,17,-0.035986442262739615
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,11,18,-0.03211196820944373
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,11,19,-0.03003155680224412
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,11,20,-0.03316386161757834
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,11,21,-0.027553763440860246
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,11,22,-0.033628447872837586
H84,endpoint_swap_within_geodesic_bins,immune,source_disjoint,11,23,-0.030516596540439478
H84,endpoint_swap_within_geodesic_bins,immune,target_disjoint,0,0,-0.014340883450490338
H84,endpoint_swap_within_geodesic_bins,immune,target_disjoint,0,1,-0.014002429922763127
H84,endpoint_swap_within_geodesic_bins,immune,target_disjoint,0,2,-0.010518094246290022
H84,endpoint_swap_within_geodesic_bins,immune,target_disjoint,0,3,-0.009806474008504651
H84,endpoint_swap_within_geodesic_bins,immune,target_disjoint,0,4,-0.016549509676299312
H84,endpoint_swap_within_geodesic_bins,immune,target_disjoint,0,5,-0.012457693309034013
H84,endpoint_swap_within_geodesic_bins,immune,target_disjoint,0,6,-0.01376377679423757
H84,endpoint_swap_within_geodesic_bins,immune,target_disjoint,0,7,-0.01287425149700594
H84,endpoint_swap_within_geodesic_bins,immune,target_disjoint,0,8,-0.011403280395730353
H84,endpoint_swap_within_geodesic_bins,immune,target_disjoint,0,9,-0.0071552547079754
H84,endpoint_swap_within_geodesic_bins,immune,target_disjoint,0,10,-0.009337846047036247
H84,endpoint_swap_within_geodesic_bins,immune,target_disjoint,0,11,-0.009329167751453649
H84,endpoint_swap_within_geodesic_bins,immune,target_disjoint,0,12,-0.010661286123405334
