null_kind,domain,seed_tag,split_regime,layer,perm_idx,null_delta_auc
bio_weight_shuffle_within_edge_degree_bins,external_lung,seed42_main,source_disjoint,7,0,-0.013442767457860216
bio_weight_shuffle_within_edge_degree_bins,external_lung,seed42_main,source_disjoint,7,1,-0.013249269005847886
bio_weight_shuffle_within_edge_degree_bins,external_lung,seed42_main,source_disjoint,7,2,-0.01059941520467833
bio_weight_shuffle_within_edge_degree_bins,external_lung,seed42_main,source_disjoint,7,3,-0.007600189198486373
bio_weight_shuffle_within_edge_degree_bins,external_lung,seed42_main,source_disjoint,7,4,-0.010362917096663038
bio_weight_shuffle_within_edge_degree_bins,external_lung,seed42_main,source_disjoint,7,5,-0.01049729102167185
bio_weight_shuffle_within_edge_degree_bins,external_lung,seed42_main,source_disjoint,7,6,-0.007584064327485263
bio_weight_shuffle_within_edge_degree_bins,external_lung,seed42_main,source_disjoint,7,7,-0.01041666666666663
bio_weight_shuffle_within_edge_degree_bins,external_lung,seed42_main,source_disjoint,7,8,-0.010373667010663778
bio_weight_shuffle_within_edge_degree_bins,external_lung,seed42_main,source_disjoint,7,9,-0.01063703990368059
bio_weight_shuffle_within_edge_degree_bins,external_lung,seed42_main,source_disjoint,7,10,-0.01052954076367385
bio_weight_shuffle_within_edge_degree_bins,external_lung,seed42_main,source_disjoint,7,11,-0.007546439628482893
bio_weight_shuffle_within_edge_degree_bins,external_lung,seed42_main,source_disjoint,7,12,-0.013432017543859587
bio_weight_shuffle_within_edge_degree_bins,external_lung,seed42_main,source_disjoint,7,13,-0.01050804093567237
bio_weight_shuffle_within_edge_degree_bins,external_lung,seed42_main,source_disjoint,7,14,-0.013421267629858846
bio_weight_shuffle_within_edge_degree_bins,external_lung,seed42_main,source_disjoint,7,15,-0.013254643962848145
bio_weight_shuffle_within_edge_degree_bins,external_lung,seed42_main,source_disjoint,7,16,-0.013276143790849626
bio_weight_shuffle_within_edge_degree_bins,external_lung,seed42_main,source_disjoint,7,17,-0.013260018919848626
bio_weight_shuffle_within_edge_degree_bins,external_lung,seed42_main,source_disjoint,7,18,-0.01048654110767111
bio_weight_shuffle_within_edge_degree_bins,external_lung,seed42_main,source_disjoint,7,19,-0.01038979188166489
bio_weight_shuffle_within_edge_degree_bins,external_lung,seed42_main,source_disjoint,7,20,-0.013346018231853995
bio_weight_shuffle_within_edge_degree_bins,external_lung,seed42_main,source_disjoint,7,21,-0.013518016855865067
bio_weight_shuffle_within_edge_degree_bins,external_lung,seed42_main,source_disjoint,7,22,-0.013539516683866326
bio_weight_shuffle_within_edge_degree_bins,external_lung,seed42_main,source_disjoint,7,23,-0.01048654110767111
bio_weight_shuffle_within_edge_degree_bins,external_lung,seed42_main,source_disjoint,7,24,-0.013475017199862327
bio_weight_shuffle_within_edge_degree_bins,external_lung,seed42_main,source_disjoint,7,25,-0.013378267973856106
bio_weight_shuffle_within_edge_degree_bins,external_lung,seed42_main,source_disjoint,7,26,-0.01051341589267285
bio_weight_shuffle_within_edge_degree_bins,external_lung,seed42_main,source_disjoint,7,27,-0.010486541107670999
bio_weight_shuffle_within_edge_degree_bins,external_lung,seed42_main,source_disjoint,7,28,-0.010250042999655928
bio_weight_shuffle_within_edge_degree_bins,external_lung,seed42_main,source_disjoint,7,29,-0.01056179050567585
bio_weight_shuffle_within_edge_degree_bins,external_lung,seed42_main,source_disjoint,7,30,-0.01037366701066389
bio_weight_shuffle_within_edge_degree_bins,external_lung,seed42_main,source_disjoint,7,31,-0.010706914344685181
bio_weight_shuffle_within_edge_degree_bins,external_lung,seed42_main,source_disjoint,11,0,-0.006089826281389654
bio_weight_shuffle_within_edge_degree_bins,external_lung,seed42_main,source_disjoint,11,1,-0.006159700722394135
bio_weight_shuffle_within_edge_degree_bins,external_lung,seed42_main,source_disjoint,11,2,-0.006186575507395764
bio_weight_shuffle_within_edge_degree_bins,external_lung,seed42_main,source_disjoint,11,3,-0.007600189198486262
bio_weight_shuffle_within_edge_degree_bins,external_lung,seed42_main,source_disjoint,11,4,-0.006213450292397615
bio_weight_shuffle_within_edge_degree_bins,external_lung,seed42_main,source_disjoint,11,5,-0.006245700034399615
