null_kind,domain,split_regime,layer,perm_idx,null_delta_auc
random_map_alignment,external_lung,source_disjoint,7,0,-0.007586236338797847
random_map_alignment,external_lung,source_disjoint,7,1,0.2364199112021857
random_map_alignment,external_lung,source_disjoint,7,2,0.07108094262295078
random_map_alignment,external_lung,source_disjoint,7,3,0.04322489754098352
random_map_alignment,external_lung,source_disjoint,7,4,0.2373975409836065
random_map_alignment,external_lung,source_disjoint,7,5,-0.01484801912568312
random_map_alignment,external_lung,source_disjoint,7,6,0.22038080601092885
random_map_alignment,external_lung,source_disjoint,7,7,0.2150358606557377
random_map_alignment,external_lung,source_disjoint,7,8,0.15985741120218572
random_map_alignment,external_lung,source_disjoint,7,9,0.020952868852459006
random_map_alignment,external_lung,source_disjoint,7,10,0.03873804644808737
random_map_alignment,external_lung,source_disjoint,7,11,0.026968066939890678
random_map_alignment,external_lung,source_disjoint,7,12,0.10496926229508191
random_map_alignment,external_lung,source_disjoint,7,13,0.14960297131147532
random_map_alignment,external_lung,source_disjoint,7,14,0.24447148224043708
random_map_alignment,external_lung,source_disjoint,7,15,0.15046106557377043
random_map_alignment,external_lung,source_disjoint,7,16,0.19386099726775946
random_map_alignment,external_lung,source_disjoint,7,17,0.015838456284153035
random_map_alignment,external_lung,source_disjoint,7,18,0.0765496926229508
random_map_alignment,external_lung,source_disjoint,7,19,0.11372096994535524
random_map_alignment,external_lung,source_disjoint,7,20,0.2976349043715845
random_map_alignment,external_lung,source_disjoint,7,21,-0.07955088797814214
random_map_alignment,external_lung,source_disjoint,7,22,0.129905225409836
random_map_alignment,external_lung,source_disjoint,7,23,0.23195440573770493
random_map_alignment,external_lung,source_disjoint,11,0,0.20253586065573775
random_map_alignment,external_lung,source_disjoint,11,1,0.1680455942622951
random_map_alignment,external_lung,source_disjoint,11,2,0.0008580942622950505
random_map_alignment,external_lung,source_disjoint,11,3,0.0715505464480874
random_map_alignment,external_lung,source_disjoint,11,4,-0.00025614754098363113
random_map_alignment,external_lung,source_disjoint,11,5,0.1457863729508196
random_map_alignment,external_lung,source_disjoint,11,6,0.2357112363387978
random_map_alignment,external_lung,source_disjoint,11,7,0.2918843920765027
random_map_alignment,external_lung,source_disjoint,11,8,0.09270833333333334
random_map_alignment,external_lung,source_disjoint,11,9,0.25914019808743166
random_map_alignment,external_lung,source_disjoint,11,10,0.2326844262295082
random_map_alignment,external_lung,source_disjoint,11,11,0.1283768784153006
random_map_alignment,external_lung,source_disjoint,11,12,0.1878287226775957
random_map_alignment,external_lung,source_disjoint,11,13,0.2539660177595628
random_map_alignment,external_lung,source_disjoint,11,14,0.19543203551912564
random_map_alignment,external_lung,source_disjoint,11,15,0.1290172472677596
random_map_alignment,external_lung,source_disjoint,11,16,0.185151980874317
random_map_alignment,external_lung,source_disjoint,11,17,-0.004674692622950838
random_map_alignment,external_lung,source_disjoint,11,18,0.1073300887978142
random_map_alignment,external_lung,source_disjoint,11,19,0.03457991803278687
random_map_alignment,external_lung,source_disjoint,11,20,0.2078978825136612
random_map_alignment,external_lung,source_disjoint,11,21,0.19977800546448093
random_map_alignment,external_lung,source_disjoint,11,22,0.14339993169398907
random_map_alignment,external_lung,source_disjoint,11,23,0.19288763661202185
random_map_alignment,external_lung,target_disjoint,7,0,0.0693985960918232
random_map_alignment,external_lung,target_disjoint,7,1,0.33330171377980145
random_map_alignment,external_lung,target_disjoint,7,2,0.07993423132865374
random_map_alignment,external_lung,target_disjoint,7,3,0.09405552393600203
random_map_alignment,external_lung,target_disjoint,7,4,0.312888130019604
random_map_alignment,external_lung,target_disjoint,7,5,0.1206981597419845
random_map_alignment,external_lung,target_disjoint,7,6,0.2888952127995953
random_map_alignment,external_lung,target_disjoint,7,7,0.32736988553721624
random_map_alignment,external_lung,target_disjoint,7,8,0.24944033390248532
random_map_alignment,external_lung,target_disjoint,7,9,0.12373996079175359
random_map_alignment,external_lung,target_disjoint,7,10,0.11125656105735787
random_map_alignment,external_lung,target_disjoint,7,11,0.04308480364257261
random_map_alignment,external_lung,target_disjoint,7,12,0.14147853032315183
random_map_alignment,external_lung,target_disjoint,7,13,0.14785303231518376
random_map_alignment,external_lung,target_disjoint,7,14,0.3202238664390059
