hypothesis_id,domain,seed_tag,split_regime,layers,layer0_delta_vs_h70,layer3_delta_vs_h70,layer7_delta_vs_h70,layer11_delta_vs_h70,mean_layer_delta_vs_h70,motif_hit,motif_strength,motif_null_mean_hit,motif_excess_vs_permuted_order,q95_label_null_layer11,strict_margin_label_null,p_label_upper,n_edges_eval,n_positive_eval,auc_h70_layer11
H144,external_lung,seed42_main,dual_axis_disjoint,0;3;7;11,0.009858630952380931,-0.015066964285714302,-0.0018601190476190688,0.007440476190476053,9.300595238090348e-05,0,-0.021019345238095122,0.08695652173913043,-0.08695652173913043,0.05087425595238096,-0.043433779761904906,0.35294117647058826,170,128,0.8054315476190477
H144,external_lung,seed42_main,source_disjoint,0;3;7;11,0.004398976982097236,-0.012992327365728973,-0.015242966751918163,-0.005933503836317078,-0.0074424552429667445,0,-0.028951406649616485,0.043478260869565216,-0.043478260869565216,0.06769820971867024,-0.07363171355498732,0.5294117647058824,200,85,0.8022506393861892
H144,external_lung,seed42_main,target_disjoint,0;3;7;11,0.03183361629881154,0.040110356536502634,0.03745755517826832,0.0509337860780984,0.04008382852292022,0,-0.007852292020373297,0.043478260869565216,-0.043478260869565216,0.037285123089983,0.013648662988115401,0.11764705882352941,200,124,0.7974320882852292
H144,immune,seed42_main,dual_axis_disjoint,0;3;7;11,0.042912593444508484,0.10336400230017262,0.06526739505462897,0.10020126509488214,0.07793631397354805,0,-0.012579068430132678,0.043478260869565216,-0.043478260869565216,0.06665109258194366,0.033550172512938486,0.058823529411764705,195,47,0.8585393904542841
H144,immune,seed42_main,source_disjoint,0;3;7;11,0.022148760330578443,0.030082644628099064,0.04694214876033043,0.08628099173553716,0.046363636363636274,1,-0.01454545454545475,0.0,1.0,0.06455922865013772,0.021721763085399443,0.058823529411764705,220,55,0.854435261707989
H144,immune,seed42_main,target_disjoint,0;3;7;11,0.01785123966942148,0.02369146005509637,0.032506887052341615,0.05630853994490359,0.032589531680440764,1,-0.009146005509641841,0.0,1.0,0.06391184573002764,-0.007603305785124054,0.17647058823529413,220,55,0.8838567493112948
H144,lung,seed42_main,source_disjoint,0;3;7;11,0.0066121167038598605,-0.0012397718819736614,0.06331101743945777,0.03198611455492195,0.02516736920406648,0,0.02537399785106209,0.043478260869565216,-0.043478260869565216,0.03233738325481442,-0.00035126869989246523,0.11764705882352941,220,109,0.7708901562112571
H144,lung,seed42_main,target_disjoint,0;3;7;11,-0.008482142857142883,0.00017857142857147235,0.012857142857143011,0.017767857142857224,0.005580357142857206,1,0.01642857142857168,0.0,1.0,-0.0008482142857142716,0.018616071428571496,0.058823529411764705,220,140,0.8542857142857143
