domain,seed_tag,split_regime,layer,perm_idx,null_delta_auc,null_gain_logloss,null_gain_brier
external_lung,seed44,target_disjoint,3,36,0.0006993006993005757,0.0007986850395388934,0.00038300877540356493
external_lung,seed44,target_disjoint,3,37,0.0007810011770407188,0.001411032995892847,0.0003915184963466378
external_lung,seed44,target_disjoint,3,38,4.2927369659828685e-05,0.00012977225622867739,2.6514488335072084e-05
external_lung,seed44,target_disjoint,3,39,9.970227792011066e-05,5.356235554565547e-05,1.1453816978673759e-05
external_lung,seed44,target_disjoint,3,40,8.862424703992566e-05,0.00030336966770083684,-8.113464998127373e-06
external_lung,seed44,target_disjoint,3,41,0.0009485563941009634,0.0018195132157144411,0.0008467294275384674
external_lung,seed44,target_disjoint,3,42,0.0005012808973202665,0.00035715034676681023,0.0002586341360357458
external_lung,seed44,target_disjoint,3,43,0.0005677490826005993,0.00106554859911151,0.00027043333481285847
external_lung,seed44,target_disjoint,3,44,0.0005926746520804604,0.0008245652459618058,0.00037950478709686264
external_lung,seed44,target_disjoint,3,45,0.00029910683376010994,0.0002603214586073821,3.119886236566116e-05
external_lung,seed44,target_disjoint,3,46,0.00037249878834044736,0.0003159276002351885,0.0002247249784244898
external_lung,seed44,target_disjoint,3,47,0.0006605275912205943,0.0007190084566761068,0.00022223788087050167
external_lung,seed44,target_disjoint,3,48,0.0004638925431004193,0.001052742400003026,0.0003681414746849465
external_lung,seed44,target_disjoint,3,49,0.0004694315585405118,0.0005996596578317637,0.0001645722965048224
external_lung,seed44,target_disjoint,3,50,0.001265665028041263,0.001446064174967121,0.0005771390229235285
external_lung,seed44,target_disjoint,3,51,0.00044866025064038695,0.0006803749721058239,0.0003338583025336017
external_lung,seed44,target_disjoint,3,52,0.0006826836529806313,0.0009142762224182976,0.0003808952848958769
external_lung,seed44,target_disjoint,3,53,0.0001509381707400781,3.6292466974119364e-05,8.255334705201123e-05
external_lung,seed44,target_disjoint,3,54,0.004400747767084323,0.0057879305005226755,0.002619939179966474
external_lung,seed44,target_disjoint,3,55,5.815966211997203e-05,6.772342460709124e-05,6.518090827770107e-05
external_lung,seed44,target_disjoint,3,56,0.00043619746590040087,0.00048139931568663696,0.0002627202717720434
external_lung,seed44,target_disjoint,3,57,0.0003448037111402069,0.0002768719732567648,0.00024408533684891487
external_lung,seed44,target_disjoint,3,58,0.0007353042996606218,0.0011752865606265983,0.0003951628654824124
external_lung,seed44,target_disjoint,3,59,0.0015398462923215117,0.0024759397546948447,0.0008881593408090471
external_lung,seed44,target_disjoint,3,60,0.0005289759745205069,0.0006641206184022641,0.0003589750771476885
external_lung,seed44,target_disjoint,3,61,0.0007740774077406032,0.0006549535417513797,0.0002803363558986638
external_lung,seed44,target_disjoint,3,62,0.000195250294260374,0.0004900874167322322,8.723824296674731e-05
external_lung,seed44,target_disjoint,3,63,0.0005262064668004607,0.0007139404902263835,0.0003013730474951404
external_lung,seed44,target_disjoint,3,64,0.0001315516166999764,0.0002229088618290742,5.7879030269381015e-05
external_lung,seed44,target_disjoint,3,65,0.001175656027141092,0.0017276950532021385,0.0005536442363064664
external_lung,seed44,target_disjoint,3,66,0.0013625977982412163,0.0023270773405664746,0.0006481291896567043
external_lung,seed44,target_disjoint,3,67,0.0005788271134804512,0.0008730981654991865,0.0003370014893147033
external_lung,seed44,target_disjoint,3,68,0.0010759537492210924,0.0017299433960820676,0.0006078388347705299
external_lung,seed44,target_disjoint,3,69,1.661704631994443e-05,0.0001898488807658416,-1.1532258313129429e-05
external_lung,seed44,target_disjoint,3,70,0.0018001800180018623,0.002287725369999438,0.0008928904417813688
external_lung,seed44,target_disjoint,3,71,0.000253409956380124,0.0002590188994986975,6.433649850970391e-05
external_lung,seed44,target_disjoint,3,72,0.0003586512497402161,0.00033303494758185614,0.00023676396976574088
external_lung,seed44,target_disjoint,3,73,0.0005539015440004791,0.000944072655128414,0.0003233964671031653
external_lung,seed44,target_disjoint,3,74,0.00016755521706013354,0.0004895877119561187,0.00017453681116727515
external_lung,seed44,target_disjoint,3,75,0.00031849338780021164,0.00029361186689141894,0.00014700432950440212
external_lung,seed44,target_disjoint,3,76,0.0012227376583811012,0.0013618659085532503,0.0006218464894679199
external_lung,seed44,target_disjoint,3,77,0.00038634632694034554,0.00042558696397659856,0.00016660568528123476
external_lung,seed44,target_disjoint,3,78,-9.139375475997191e-05,6.711784565255341e-05,-6.152857208127638e-05
external_lung,seed44,target_disjoint,3,79,7.477670844002748e-05,0.0003183382526416034,3.924044013059458e-05
external_lung,seed44,target_disjoint,7,0,0.00018694177110012422,0.0006311333310880518,0.00016056230577443653
external_lung,seed44,target_disjoint,7,1,0.00021325209444023052,0.00010927091417617385,0.00010208387779636618
external_lung,seed44,target_disjoint,7,2,0.0002451014332202073,0.0004884409883927354,8.587019985600852e-06
external_lung,seed44,target_disjoint,7,3,-2.7695077200129425e-05,5.006977261740042e-05,-2.122690519065773e-05
external_lung,seed44,target_disjoint,7,4,6.231392369993038e-05,0.000567250629506022,0.0001860854675156398
external_lung,seed44,target_disjoint,7,5,0.00018971127882017047,0.00039458211424753253,0.00021322113040217472
external_lung,seed44,target_disjoint,7,6,0.0009416326248009588,0.0017619290416798217,0.000735883595686937
external_lung,seed44,target_disjoint,7,7,-5.262064668010158e-05,1.2914831512556013e-05,-1.1217573437527495e-05
external_lung,seed44,target_disjoint,7,8,1.5232292459921304e-05,0.00016594091879812423,8.461035678136719e-05
external_lung,seed44,target_disjoint,7,9,-4.569687738009698e-05,0.0002704979235843008,8.964127672525524e-05
external_lung,seed44,target_disjoint,7,10,0.0001440144014400735,0.00013318910759752,4.3891271336415905e-05
external_lung,seed44,target_disjoint,7,11,0.00011354981652011986,0.00015290529117273355,0.00010059879199836308
external_lung,seed44,target_disjoint,7,12,0.0008557778854807463,0.001908102028820191,0.0005638554845415478
external_lung,seed44,target_disjoint,7,13,0.0005677490826005993,0.0007103519726165963,0.00032225598615465145
external_lung,seed44,target_disjoint,7,14,6.923769300004601e-05,6.653761781338918e-05,5.9376445897929564e-05
external_lung,seed44,target_disjoint,7,15,-4.4312123520184876e-05,2.086030008796591e-05,-7.81178621295231e-06
external_lung,seed44,target_disjoint,7,16,0.0006314477601605528,0.0011773327395164235,0.00020013085678527442
external_lung,seed44,target_disjoint,7,17,-7.616146230016163e-05,0.0001540033494822346,-4.320516104663885e-05
external_lung,seed44,target_disjoint,7,18,-8.585473932010146e-05,2.529533198886158e-05,-1.8666513002751906e-05
external_lung,seed44,target_disjoint,7,19,2.769507719990738e-05,2.5859209873080324e-05,-1.5029966934365646e-05
external_lung,seed44,target_disjoint,7,20,0.00018694177110012422,0.0003516764470560818,0.0001541659159020603
external_lung,seed44,target_disjoint,7,21,0.0007906944540607697,0.0014320250683203528,0.0004733728940341242
external_lung,seed44,target_disjoint,7,22,0.0009139375476008293,0.001594487296778968,0.0005303955725353138
external_lung,seed44,target_disjoint,7,23,5.815966211997203e-05,0.0002788873328397057,9.985934943165797e-05
external_lung,seed44,target_disjoint,7,24,4.985113895994431e-05,0.00017021297029773397,0.00013022746723226342
external_lung,seed44,target_disjoint,7,25,-5.5390154400924985e-06,9.165125555338216e-05,2.1039773591302602e-05
external_lung,seed44,target_disjoint,7,26,0.0002340234023401333,0.0003754719283660113,0.0002425160071814758
external_lung,seed44,target_disjoint,7,27,0.0004638925431005303,0.0010663320625306505,0.00028703680456626524
external_lung,seed44,target_disjoint,7,28,0.0005275912206604838,0.0011887822930818914,0.0003088081503315465
external_lung,seed44,target_disjoint,7,29,0.000864086408640774,0.0014765933353110827,0.00042032016336901457
external_lung,seed44,target_disjoint,7,30,0.0009624039327008616,0.0006664203058012741,0.0005047061393176622
external_lung,seed44,target_disjoint,7,31,0.0009388631170808015,0.0016225530560031731,0.0005625009739947118
external_lung,seed44,target_disjoint,7,32,0.0008170047774007649,0.0010982546526421832,0.0005268047566673595
external_lung,seed44,target_disjoint,7,33,0.00018001800180011962,0.0006830541589419314,0.00013632643167280079
external_lung,seed44,target_disjoint,7,34,0.0002492556948000546,0.0009046463791528847,0.00020971548070522483
external_lung,seed44,target_disjoint,7,35,-4.8466385100032205e-05,0.00023361215599509988,-0.00012213143703637686
external_lung,seed44,target_disjoint,7,36,3.8773108079981355e-05,0.00012860444588053133,5.479861228119276e-07
external_lung,seed44,target_disjoint,7,37,0.0003752682960603826,0.00026555612129325334,0.00016761130726333784
external_lung,seed44,target_disjoint,7,38,0.0002658727411202211,0.0003530567524073769,0.00016168460137450102
external_lung,seed44,target_disjoint,7,39,-8.585473932010146e-05,7.972086206653461e-05,2.811437810934514e-05
external_lung,seed44,target_disjoint,7,40,-3.7388354220180275e-05,0.0003887633535965551,8.261736914066953e-06
external_lung,seed44,target_disjoint,7,41,0.0005580558055804374,0.001201092623104083,0.00033031282840306764
external_lung,seed44,target_disjoint,7,42,0.00029079831060030426,0.0009258851326423012,0.00010298461847726981
external_lung,seed44,target_disjoint,7,43,0.00018832652496003632,0.0004047702832840616,9.577416857622922e-05
external_lung,seed44,target_disjoint,7,44,0.00023817766392020268,0.0009669899243554547,0.00016117433121171088
external_lung,seed44,target_disjoint,7,45,0.0002284843869000408,0.0006615183327334795,0.0001688591412845053
external_lung,seed44,target_disjoint,7,46,-0.00012185833968014759,3.90339042563026e-05,1.7377670903262477e-05
external_lung,seed44,target_disjoint,7,47,-4.985113895994431e-05,6.270689171578026e-05,1.3250904227546378e-05
external_lung,seed44,target_disjoint,7,48,9.554801634004129e-05,0.00029027698643879773,0.00015452647315200574
external_lung,seed44,target_disjoint,7,49,0.0003988091116803316,0.0008007980848140361,0.00023670822387206192
external_lung,seed44,target_disjoint,7,50,8.170047774003208e-05,0.00023239310450506867,7.519575914413656e-05
external_lung,seed44,target_disjoint,7,51,0.00018278750952005485,0.0005310539718706986,0.00016689372218697818
external_lung,seed44,target_disjoint,7,52,0.00011354981652011986,0.00035135778629891146,6.790521492258672e-05
external_lung,seed44,target_disjoint,7,53,0.0007754621616007373,0.001248242760282403,0.0005229220020304959
external_lung,seed44,target_disjoint,7,54,0.000391885342380327,0.0005438098422765325,0.00023195578605075817
external_lung,seed44,target_disjoint,7,55,0.00022709963304023972,0.0005869921981815351,0.00020934694631302708
external_lung,seed44,target_disjoint,7,56,0.0002755660181401609,0.00029245976088160264,9.72009541836405e-05
external_lung,seed44,target_disjoint,7,57,0.00017309423250022604,0.0006303000614054644,0.00023362941438342943
external_lung,seed44,target_disjoint,7,58,0.0001620162016202631,0.0005281953169538056,0.000174655901715004
external_lung,seed44,target_disjoint,7,59,-0.00010524129336020316,0.00010796849730326796,-2.7282702819958482e-05
external_lung,seed44,target_disjoint,7,60,0.0005082046666203821,0.0005185815239193148,0.00029586113640878153
external_lung,seed44,target_disjoint,7,61,0.0005289759745203959,0.0016786316785144528,0.00044904044601626336
external_lung,seed44,target_disjoint,7,62,0.0017129405248216267,0.0028476838378286295,0.001002331883255131
external_lung,seed44,target_disjoint,7,63,-9.831752406008754e-05,0.0003678962294927368,1.851939239080891e-05
external_lung,seed44,target_disjoint,7,64,-0.00010247178564015691,0.00013230572911304694,6.787543479688796e-05
external_lung,seed44,target_disjoint,7,65,0.0001370906321400689,0.00018154119770241728,4.942956892933781e-05
external_lung,seed44,target_disjoint,7,66,-0.00018001800180023064,0.00032747426636431376,4.8979989626607434e-05
external_lung,seed44,target_disjoint,7,67,0.0002520252025202119,0.0003995084673095728,0.00024232502316218207
external_lung,seed44,target_disjoint,7,68,8.031572388000896e-05,0.000486220913223423,0.00019554062277438167
external_lung,seed44,target_disjoint,7,69,0.00017586374022016127,0.0007328483392943785,0.00018133850875959312
external_lung,seed44,target_disjoint,7,70,0.0003434189572802948,0.0011100102848483062,0.0002623646670144586
external_lung,seed44,target_disjoint,7,71,0.00048189434328038683,0.0011250071964647446,0.00039873314727209563
external_lung,seed44,target_disjoint,7,72,0.00016893997092015667,0.00019497641142862676,8.903709009464023e-05
external_lung,seed44,target_disjoint,7,73,7.062244685995811e-05,0.00032237455902878187,0.00011083940945735837
external_lung,seed44,target_disjoint,7,74,0.00014124489372002724,0.00034963024579953705,3.8325589100385304e-06
external_lung,seed44,target_disjoint,7,75,0.000184172263380189,0.00046372769072577924,9.218340678826542e-05
external_lung,seed44,target_disjoint,7,76,0.0010981098109810183,0.0022934418325056827,0.0007583707822542973
external_lung,seed44,target_disjoint,7,77,0.0008474693623208296,0.0016591235831714402,0.0008241613730442521
external_lung,seed44,target_disjoint,7,78,5.262064667999056e-05,0.0001709692733898316,8.8840048093064e-06
external_lung,seed44,target_disjoint,7,79,0.00020771307900013802,0.0006381194910002885,0.0002855024765081593
external_lung,seed44,target_disjoint,11,0,0.00036695977290035486,0.0005995517346865653,0.00026512457577745896
external_lung,seed44,target_disjoint,11,1,1.2462784739875055e-05,0.00012797958750537797,1.687013055243214e-05
external_lung,seed44,target_disjoint,11,2,0.0007879249463407234,0.0006036100936666622,0.00038508102748419093
external_lung,seed44,target_disjoint,11,3,0.00021186734058009637,0.0006018138821849983,0.00024856076737794774
external_lung,seed44,target_disjoint,11,4,0.0006314477601604418,0.0015161142368789182,0.0003455128313562261
external_lung,seed44,target_disjoint,11,5,0.001232430935401152,0.001515017516182493,0.0006322192225413359
external_lung,seed44,target_disjoint,11,6,0.00035311223430034566,0.0006147340523003364,0.00013219175940426542
external_lung,seed44,target_disjoint,11,7,0.0005677490826004883,0.0014534815259141243,0.0003091346229422698
external_lung,seed44,target_disjoint,11,8,0.0034604998961433875,0.004735571059140631,0.0022359084606287938
external_lung,seed44,target_disjoint,11,9,-5.5390154400036806e-05,0.00022332937199703862,-1.6597913684440746e-05
external_lung,seed44,target_disjoint,11,10,0.0003254171571001052,0.00044909454396663273,0.0002708142124796531
external_lung,seed44,target_disjoint,11,11,-3.0464584920064652e-05,0.0003688255603007673,7.496892531191901e-05
external_lung,seed44,target_disjoint,11,12,0.00037526829606027157,0.00083695435264447,0.00018498416772358417
external_lung,seed44,target_disjoint,11,13,0.0011036488264211108,0.0016745729639681683,0.0007477566476384034
external_lung,seed44,target_disjoint,11,14,0.0013667520598213967,0.002521153095160822,0.0004920255401327234
external_lung,seed44,target_disjoint,11,15,0.00029633732604028573,0.0005205204163504229,0.00020302993200549402
external_lung,seed44,target_disjoint,11,16,0.000253409956380235,0.0005045636264965903,0.0001311364602216425
external_lung,seed44,target_disjoint,11,17,0.0003780378037803178,0.0005844259133178098,0.00022851410852167686
external_lung,seed44,target_disjoint,11,18,0.0003766530499202947,0.00093894385913873,0.0001630098172350214
external_lung,seed44,target_disjoint,11,19,0.00048189434328038683,0.0005290989931768242,0.000282235434177297
external_lung,seed44,target_disjoint,11,20,6.923769299993499e-05,0.0001496806484929114,7.833921187444526e-05
external_lung,seed44,target_disjoint,11,21,0.0014761476147613362,0.0025406248430893674,0.0008808025235152173
external_lung,seed44,target_disjoint,11,22,0.0005151284359203867,0.000525204308715499,0.0002639456938152984
external_lung,seed44,target_disjoint,11,23,3.0464584920064652e-05,0.0001652605861225953,3.097870545337722e-06
external_lung,seed44,target_disjoint,11,24,7.200720072009226e-05,0.0001221128646077263,0.00012455693822574498
external_lung,seed44,target_disjoint,11,25,0.00013570587828004577,0.00044998009631586067,0.00017297518755760022
external_lung,seed44,target_disjoint,11,26,0.00042650418888035,0.0004203300765167062,0.00023945739982517145
external_lung,seed44,target_disjoint,11,27,0.0007810011770408298,0.0010204150289775948,0.00042133120437048976
external_lung,seed44,target_disjoint,11,28,0.0004043481271203131,0.00031496602430636234,0.0002338264018531544
external_lung,seed44,target_disjoint,11,29,0.0007643841307206634,0.000769044630860416,0.00034782517760290066
external_lung,seed44,target_disjoint,11,30,2.0771307900124825e-05,2.7543778105598715e-05,3.8502270959972495e-05
external_lung,seed44,target_disjoint,11,31,4.5696877379874934e-05,2.0530880353863967e-05,4.849468083154007e-05
external_lung,seed44,target_disjoint,11,32,0.00020909783286005013,0.000307938513709638,0.00012952176277020166
external_lung,seed44,target_disjoint,11,33,8.308523159916703e-06,0.0002910073248602041,6.943896863678689e-05
external_lung,seed44,target_disjoint,11,34,0.0009707124558610003,0.0016766827637995085,0.000709653220657358
external_lung,seed44,target_disjoint,11,35,0.000933324101640931,0.0014658284334346794,0.0004886013541746392
external_lung,seed44,target_disjoint,11,36,8.308523160027725e-06,0.00020799169352742064,7.243218920355288e-05
external_lung,seed44,target_disjoint,11,37,0.00039465485010037327,0.0006605780854775922,0.00010736467611213718
external_lung,seed44,target_disjoint,11,38,-7.893097002020788e-05,0.00022267355382560305,4.354692250674308e-05
external_lung,seed44,target_disjoint,11,39,0.0009042442705807785,0.00162999981510209,0.0006428406133301978
external_lung,seed44,target_disjoint,11,40,-1.5232292460032326e-05,6.20676754603533e-07,2.091453372127239e-06
external_lung,seed44,target_disjoint,11,41,0.0009997922869209308,0.00172444472726202,0.0006265353990042577
external_lung,seed44,target_disjoint,11,42,0.0005857508827804558,0.000787906980047548,0.0003832887725004064
external_lung,seed44,target_disjoint,11,43,1.661704632005545e-05,0.00011125514608495424,9.003460282822062e-05
external_lung,seed44,target_disjoint,11,44,3.461884649991198e-05,2.0155899640217356e-05,1.231353061570406e-05
external_lung,seed44,target_disjoint,11,45,0.0004569687738005257,0.0006555727579549697,0.0001753983160574235
external_lung,seed44,target_disjoint,11,46,0.0001994045558401103,7.437472422933133e-05,0.00014692733798574165
external_lung,seed44,target_disjoint,11,47,0.00023817766392009165,0.0006037169454498059,0.00017380027674107623
external_lung,seed44,target_disjoint,11,48,0.001647857093401539,0.0025656096036078546,0.000954743987658796
external_lung,seed44,target_disjoint,11,49,0.00023540815620015643,0.0009142914461834906,5.947468118280841e-05
external_lung,seed44,target_disjoint,11,50,0.0007657688845805755,0.0008968465203013087,0.0006607684302109285
external_lung,seed44,target_disjoint,11,51,-9.831752406008754e-05,4.596336082363095e-05,1.8503203757236353e-05
external_lung,seed44,target_disjoint,11,52,-2.2156061759925905e-05,7.5622263786157e-05,-3.3617552068349044e-05
external_lung,seed44,target_disjoint,11,53,0.0008433151007407602,0.0012347593225720543,0.0003622460328135402
external_lung,seed44,target_disjoint,11,54,0.0005137436820603636,0.0012283263667156596,0.00043266446702094896
external_lung,seed44,target_disjoint,11,55,0.0009056290244409126,0.0015308005493642751,0.0004789197420731195
external_lung,seed44,target_disjoint,11,56,0.0006259087447204603,0.001011356678622899,0.0003824318635913815
external_lung,seed44,target_disjoint,11,57,0.0009637886865609957,0.0021091107498411032,0.0006338040815630219
external_lung,seed44,target_disjoint,11,58,2.4925569479972154e-05,0.00018113752228265945,3.947626491665468e-05
external_lung,seed44,target_disjoint,11,59,0.00020494357128009177,0.0005218576907720096,0.0002805348670739949
external_lung,seed44,target_disjoint,11,60,0.0001564771861801706,0.00026350381262973954,0.00020596586926827087
external_lung,seed44,target_disjoint,11,61,0.0005843661289205437,0.0004432437038998094,0.0003687888106915782
external_lung,seed44,target_disjoint,11,62,7.754621615996271e-05,8.40554377683489e-05,0.0001073754755165357
external_lung,seed44,target_disjoint,11,63,0.0006120612061205621,0.0009622039528492388,0.00042444628150492547
external_lung,seed44,target_disjoint,11,64,0.0003544969881603688,0.00041987391357894976,0.0001993014324660758
