domain,seed_tag,split_regime,layer,n_edges,n_positive,n_unique_genes,pca_dim,knn_k,used_component_bridging,diffusion_t,auc_diffusion,auc_euclidean,auc_geodesic,best_diffusion_t,best_diffusion_auc,best_baseline_auc,delta_best_diffusion_minus_best_baseline,p_delta_best_diffusion_upper,null_mean_delta,null_std_delta,is_best_t
immune,seed42_main,target_disjoint,0,1465,357,227,24,24,True,8,0.5953935725914915,0.5833194288545743,0.5833194288545743,2,0.614556472408458,0.5833194288545743,0.03123704355388368,0.016574585635359115,0.005465969982056203,0.011742590299719271,False
immune,seed42_main,target_disjoint,3,1465,357,227,24,24,True,1,0.5949941348380507,0.578215221106493,0.578215221106493,2,0.6029133675130702,0.578215221106493,0.024698146406577193,0.0718232044198895,0.0060884131029066224,0.01265022351292345,False
immune,seed42_main,target_disjoint,3,1465,357,227,24,24,True,2,0.6029133675130702,0.578215221106493,0.578215221106493,2,0.6029133675130702,0.578215221106493,0.024698146406577193,0.0718232044198895,0.0060884131029066224,0.01265022351292345,True
immune,seed42_main,target_disjoint,3,1465,357,227,24,24,True,4,0.5957437126475138,0.578215221106493,0.578215221106493,2,0.6029133675130702,0.578215221106493,0.024698146406577193,0.0718232044198895,0.0060884131029066224,0.01265022351292345,False
immune,seed42_main,target_disjoint,3,1465,357,227,24,24,True,8,0.5780812324929971,0.578215221106493,0.578215221106493,2,0.6029133675130702,0.578215221106493,0.024698146406577193,0.0718232044198895,0.0060884131029066224,0.01265022351292345,False
immune,seed42_main,target_disjoint,7,1465,357,227,24,24,True,1,0.5834622657727351,0.5673355984993275,0.5673355984993275,2,0.5910730718280092,0.5673355984993275,0.023737473328681702,0.09944751381215469,0.0061026687048666185,0.013169866185738599,False
immune,seed42_main,target_disjoint,7,1465,357,227,24,24,True,2,0.5910730718280092,0.5673355984993275,0.5673355984993275,2,0.5910730718280092,0.5673355984993275,0.023737473328681702,0.09944751381215469,0.0061026687048666185,0.013169866185738599,True
immune,seed42_main,target_disjoint,7,1465,357,227,24,24,True,4,0.5888079058338136,0.5673355984993275,0.5673355984993275,2,0.5910730718280092,0.5673355984993275,0.023737473328681702,0.09944751381215469,0.0061026687048666185,0.013169866185738599,False
immune,seed42_main,target_disjoint,7,1465,357,227,24,24,True,8,0.5790507538755574,0.5673355984993275,0.5673355984993275,2,0.5910730718280092,0.5673355984993275,0.023737473328681702,0.09944751381215469,0.0061026687048666185,0.013169866185738599,False
immune,seed42_main,target_disjoint,11,1465,357,227,24,24,True,1,0.598773624973455,0.5682937434901758,0.5682937434901758,1,0.598773624973455,0.5682937434901758,0.03047988148327918,0.016574585635359115,0.0025479535978049483,0.012796899024851713,True
immune,seed42_main,target_disjoint,11,1465,357,227,24,24,True,2,0.5984955353982748,0.5682937434901758,0.5682937434901758,1,0.598773624973455,0.5682937434901758,0.03047988148327918,0.016574585635359115,0.0025479535978049483,0.012796899024851713,False
immune,seed42_main,target_disjoint,11,1465,357,227,24,24,True,4,0.596342869277675,0.5682937434901758,0.5682937434901758,1,0.598773624973455,0.5682937434901758,0.03047988148327918,0.016574585635359115,0.0025479535978049483,0.012796899024851713,False
immune,seed42_main,target_disjoint,11,1465,357,227,24,24,True,8,0.5853229378393957,0.5682937434901758,0.5682937434901758,1,0.598773624973455,0.5682937434901758,0.03047988148327918,0.016574585635359115,0.0025479535978049483,0.012796899024851713,False
immune,seed43,source_disjoint,0,1453,356,320,24,24,True,1,0.6207404258805937,0.62866807329489,0.62866807329489,1,0.6207404258805937,0.62866807329489,-0.007927647414296302,0.8674033149171271,0.0059312965675312485,0.014185055378074228,True
immune,seed43,source_disjoint,0,1453,356,320,24,24,True,2,0.6036317126381449,0.62866807329489,0.62866807329489,1,0.6207404258805937,0.62866807329489,-0.007927647414296302,0.8674033149171271,0.0059312965675312485,0.014185055378074228,False
immune,seed43,source_disjoint,0,1453,356,320,24,24,True,4,0.5892705335286226,0.62866807329489,0.62866807329489,1,0.6207404258805937,0.62866807329489,-0.007927647414296302,0.8674033149171271,0.0059312965675312485,0.014185055378074228,False
immune,seed43,source_disjoint,0,1453,356,320,24,24,True,8,0.579536376020403,0.62866807329489,0.62866807329489,1,0.6207404258805937,0.62866807329489,-0.007927647414296302,0.8674033149171271,0.0059312965675312485,0.014185055378074228,False
immune,seed43,source_disjoint,3,1453,356,320,24,24,True,1,0.5949704505648705,0.6225968678623006,0.6225968678623006,2,0.5987435088545882,0.6225968678623006,-0.02385335900771246,1.0,0.006408921391560463,0.011892390315681395,False
immune,seed43,source_disjoint,3,1453,356,320,24,24,True,2,0.5987435088545882,0.6225968678623006,0.6225968678623006,2,0.5987435088545882,0.6225968678623006,-0.02385335900771246,1.0,0.006408921391560463,0.011892390315681395,True
immune,seed43,source_disjoint,3,1453,356,320,24,24,True,4,0.588559964356314,0.6225968678623006,0.6225968678623006,2,0.5987435088545882,0.6225968678623006,-0.02385335900771246,1.0,0.006408921391560463,0.011892390315681395,False
immune,seed43,source_disjoint,3,1453,356,320,24,24,True,8,0.581995841569961,0.6225968678623006,0.6225968678623006,2,0.5987435088545882,0.6225968678623006,-0.02385335900771246,1.0,0.006408921391560463,0.011892390315681395,False
immune,seed43,source_disjoint,7,1453,356,320,24,24,True,1,0.5973006053281166,0.619471643808958,0.619471643808958,2,0.5983325310089826,0.619471643808958,-0.02113911279997538,0.9834254143646409,0.005492955762908035,0.012697507031906452,False
immune,seed43,source_disjoint,7,1453,356,320,24,24,True,2,0.5983325310089826,0.619471643808958,0.619471643808958,2,0.5983325310089826,0.619471643808958,-0.02113911279997538,0.9834254143646409,0.005492955762908035,0.012697507031906452,True
immune,seed43,source_disjoint,7,1453,356,320,24,24,True,4,0.5917287187733656,0.619471643808958,0.619471643808958,2,0.5983325310089826,0.619471643808958,-0.02113911279997538,0.9834254143646409,0.005492955762908035,0.012697507031906452,False
immune,seed43,source_disjoint,7,1453,356,320,24,24,True,8,0.5847254514354777,0.619471643808958,0.619471643808958,2,0.5983325310089826,0.619471643808958,-0.02113911279997538,0.9834254143646409,0.005492955762908035,0.012697507031906452,False
immune,seed43,source_disjoint,11,1453,356,320,24,24,True,1,0.6304656212551083,0.621281994817326,0.621281994817326,1,0.6304656212551083,0.621281994817326,0.009183626437782255,0.35911602209944754,0.005075924920649554,0.012316796341970975,True
immune,seed43,source_disjoint,11,1453,356,320,24,24,True,2,0.6210412975121117,0.621281994817326,0.621281994817326,1,0.6304656212551083,0.621281994817326,0.009183626437782255,0.35911602209944754,0.005075924920649554,0.012316796341970975,False
immune,seed43,source_disjoint,11,1453,356,320,24,24,True,4,0.6122788913584546,0.621281994817326,0.621281994817326,1,0.6304656212551083,0.621281994817326,0.009183626437782255,0.35911602209944754,0.005075924920649554,0.012316796341970975,False
immune,seed43,source_disjoint,11,1453,356,320,24,24,True,8,0.6033871744184856,0.621281994817326,0.621281994817326,1,0.6304656212551083,0.621281994817326,0.009183626437782255,0.35911602209944754,0.005075924920649554,0.012316796341970975,False
immune,seed43,target_disjoint,0,1465,358,228,24,24,True,1,0.5826280702285607,0.587451363340449,0.587451363340449,1,0.5826280702285607,0.587451363340449,-0.004823293111888338,0.7292817679558011,0.005670527039431381,0.014187649037003579,True
immune,seed43,target_disjoint,0,1465,358,228,24,24,True,2,0.5818307065752222,0.587451363340449,0.587451363340449,1,0.5826280702285607,0.587451363340449,-0.004823293111888338,0.7292817679558011,0.005670527039431381,0.014187649037003579,False
immune,seed43,target_disjoint,0,1465,358,228,24,24,True,4,0.5645561762880199,0.587451363340449,0.587451363340449,1,0.5826280702285607,0.587451363340449,-0.004823293111888338,0.7292817679558011,0.005670527039431381,0.014187649037003579,False
immune,seed43,target_disjoint,0,1465,358,228,24,24,True,8,0.5598035356517439,0.587451363340449,0.587451363340449,1,0.5826280702285607,0.587451363340449,-0.004823293111888338,0.7292817679558011,0.005670527039431381,0.014187649037003579,False
immune,seed43,target_disjoint,3,1465,358,228,24,24,True,1,0.5681922554793518,0.5774288050143072,0.5774288050143072,1,0.5681922554793518,0.5774288050143072,-0.00923654953495534,0.8287292817679558,0.0025382742964611673,0.013695385373862999,True
immune,seed43,target_disjoint,3,1465,358,228,24,24,True,2,0.5657951179139352,0.5774288050143072,0.5774288050143072,1,0.5681922554793518,0.5774288050143072,-0.00923654953495534,0.8287292817679558,0.0025382742964611673,0.013695385373862999,False
immune,seed43,target_disjoint,3,1465,358,228,24,24,True,4,0.5560614777469934,0.5774288050143072,0.5774288050143072,1,0.5681922554793518,0.5774288050143072,-0.00923654953495534,0.8287292817679558,0.0025382742964611673,0.013695385373862999,False
immune,seed43,target_disjoint,3,1465,358,228,24,24,True,8,0.5504610074033701,0.5774288050143072,0.5774288050143072,1,0.5681922554793518,0.5774288050143072,-0.00923654953495534,0.8287292817679558,0.0025382742964611673,0.013695385373862999,False
immune,seed43,target_disjoint,7,1465,358,228,24,24,True,1,0.5687234106977941,0.5658506305733448,0.5658506305733448,1,0.5687234106977941,0.5658506305733448,0.002872780124449248,0.5414364640883977,0.004109647034810934,0.015289488384182225,True
immune,seed43,target_disjoint,7,1465,358,228,24,24,True,2,0.5651630305874753,0.5658506305733448,0.5658506305733448,1,0.5687234106977941,0.5658506305733448,0.002872780124449248,0.5414364640883977,0.004109647034810934,0.015289488384182225,False
immune,seed43,target_disjoint,7,1465,358,228,24,24,True,4,0.5583349734800886,0.5658506305733448,0.5658506305733448,1,0.5687234106977941,0.5658506305733448,0.002872780124449248,0.5414364640883977,0.004109647034810934,0.015289488384182225,False
immune,seed43,target_disjoint,7,1465,358,228,24,24,True,8,0.5485672687266909,0.5658506305733448,0.5658506305733448,1,0.5687234106977941,0.5658506305733448,0.002872780124449248,0.5414364640883977,0.004109647034810934,0.015289488384182225,False
immune,seed43,target_disjoint,11,1465,358,228,24,24,True,1,0.5838367322220708,0.5778489349139302,0.5778489349139302,1,0.5838367322220708,0.5778489349139302,0.0059877973081405855,0.4419889502762431,0.003861164801385251,0.013372171553830841,True
immune,seed43,target_disjoint,11,1465,358,228,24,24,True,2,0.5801123374362235,0.5778489349139302,0.5778489349139302,1,0.5838367322220708,0.5778489349139302,0.0059877973081405855,0.4419889502762431,0.003861164801385251,0.013372171553830841,False
immune,seed43,target_disjoint,11,1465,358,228,24,24,True,4,0.5734041372071077,0.5778489349139302,0.5778489349139302,1,0.5838367322220708,0.5778489349139302,0.0059877973081405855,0.4419889502762431,0.003861164801385251,0.013372171553830841,False
immune,seed43,target_disjoint,11,1465,358,228,24,24,True,8,0.55868823585815,0.5778489349139302,0.5778489349139302,1,0.5838367322220708,0.5778489349139302,0.0059877973081405855,0.4419889502762431,0.003861164801385251,0.013372171553830841,False
immune,seed44,source_disjoint,0,1452,356,320,24,24,True,1,0.642853481505782,0.6090418170261626,0.6090418170261626,1,0.642853481505782,0.6090418170261626,0.033811664479619474,0.022099447513812154,0.004604809396557234,0.014795209602441906,True
immune,seed44,source_disjoint,0,1452,356,320,24,24,True,2,0.6305910665955876,0.6090418170261626,0.6090418170261626,1,0.642853481505782,0.6090418170261626,0.033811664479619474,0.022099447513812154,0.004604809396557234,0.014795209602441906,False
immune,seed44,source_disjoint,0,1452,356,320,24,24,True,4,0.6159361416386452,0.6090418170261626,0.6090418170261626,1,0.642853481505782,0.6090418170261626,0.033811664479619474,0.022099447513812154,0.004604809396557234,0.014795209602441906,False
immune,seed44,source_disjoint,0,1452,356,320,24,24,True,8,0.6048462745017633,0.6090418170261626,0.6090418170261626,1,0.642853481505782,0.6090418170261626,0.033811664479619474,0.022099447513812154,0.004604809396557234,0.014795209602441906,False
immune,seed44,source_disjoint,3,1452,356,320,24,24,True,1,0.6305372447305831,0.6108051238415484,0.6108051238415484,1,0.6305372447305831,0.6108051238415484,0.019732120889034754,0.18232044198895028,0.006326503936684975,0.013848766886766423,True
immune,seed44,source_disjoint,3,1452,356,320,24,24,True,2,0.6231841527925859,0.6108051238415484,0.6108051238415484,1,0.6305372447305831,0.6108051238415484,0.019732120889034754,0.18232044198895028,0.006326503936684975,0.013848766886766423,False
immune,seed44,source_disjoint,3,1452,356,320,24,24,True,4,0.6144047814319691,0.6108051238415484,0.6108051238415484,1,0.6305372447305831,0.6108051238415484,0.019732120889034754,0.18232044198895028,0.006326503936684975,0.013848766886766423,False
immune,seed44,source_disjoint,3,1452,356,320,24,24,True,8,0.6107410501927335,0.6108051238415484,0.6108051238415484,1,0.6305372447305831,0.6108051238415484,0.019732120889034754,0.18232044198895028,0.006326503936684975,0.013848766886766423,False
immune,seed44,source_disjoint,7,1452,356,320,24,24,True,1,0.6141702718773067,0.6049346961371279,0.6049346961371279,2,0.6245783953907981,0.6049346961371279,0.019643699253670155,0.1712707182320442,0.0037226576382623933,0.014926758571243237,False
immune,seed44,source_disjoint,7,1452,356,320,24,24,True,2,0.6245783953907981,0.6049346961371279,0.6049346961371279,2,0.6245783953907981,0.6049346961371279,0.019643699253670155,0.1712707182320442,0.0037226576382623933,0.014926758571243237,True
immune,seed44,source_disjoint,7,1452,356,320,24,24,True,4,0.6234071290904617,0.6049346961371279,0.6049346961371279,2,0.6245783953907981,0.6049346961371279,0.019643699253670155,0.1712707182320442,0.0037226576382623933,0.014926758571243237,False
immune,seed44,source_disjoint,7,1452,356,320,24,24,True,8,0.6217450586402034,0.6049346961371279,0.6049346961371279,2,0.6245783953907981,0.6049346961371279,0.019643699253670155,0.1712707182320442,0.0037226576382623933,0.014926758571243237,False
immune,seed44,source_disjoint,11,1452,356,320,24,24,True,1,0.645284435741819,0.5994448659066678,0.5994448659066678,1,0.645284435741819,0.5994448659066678,0.04583956983515125,0.0055248618784530384,0.005821995145210827,0.012859920387916073,True
immune,seed44,source_disjoint,11,1452,356,320,24,24,True,2,0.6353030427294348,0.5994448659066678,0.5994448659066678,1,0.645284435741819,0.5994448659066678,0.04583956983515125,0.0055248618784530384,0.005821995145210827,0.012859920387916073,False
immune,seed44,source_disjoint,11,1452,356,320,24,24,True,4,0.62105050028705,0.5994448659066678,0.5994448659066678,1,0.645284435741819,0.5994448659066678,0.04583956983515125,0.0055248618784530384,0.005821995145210827,0.012859920387916073,False
immune,seed44,source_disjoint,11,1452,356,320,24,24,True,8,0.6104296522594931,0.5994448659066678,0.5994448659066678,1,0.645284435741819,0.5994448659066678,0.04583956983515125,0.0055248618784530384,0.005821995145210827,0.012859920387916073,False
immune,seed44,target_disjoint,0,1467,358,228,24,24,True,1,0.603373364700193,0.6000763181889164,0.6000763181889164,2,0.6113288432379061,0.6000763181889164,0.01125252504898977,0.35911602209944754,0.005849612867800786,0.014367054067716845,False
immune,seed44,target_disjoint,0,1467,358,228,24,24,True,2,0.6113288432379061,0.6000763181889164,0.6000763181889164,2,0.6113288432379061,0.6000763181889164,0.01125252504898977,0.35911602209944754,0.005849612867800786,0.014367054067716845,True
immune,seed44,target_disjoint,0,1467,358,228,24,24,True,4,0.6049941816826271,0.6000763181889164,0.6000763181889164,2,0.6113288432379061,0.6000763181889164,0.01125252504898977,0.35911602209944754,0.005849612867800786,0.014367054067716845,False
immune,seed44,target_disjoint,0,1467,358,228,24,24,True,8,0.5992778737702192,0.6000763181889164,0.6000763181889164,2,0.6113288432379061,0.6000763181889164,0.01125252504898977,0.35911602209944754,0.005849612867800786,0.014367054067716845,False
immune,seed44,target_disjoint,3,1467,358,228,24,24,True,1,0.5985008387444525,0.5830709633219318,0.5830709633219318,2,0.6051100442796621,0.5830709633219318,0.022039080957730328,0.13812154696132597,0.0034413919967491375,0.01601124323115463,False
immune,seed44,target_disjoint,3,1467,358,228,24,24,True,2,0.6051100442796621,0.5830709633219318,0.5830709633219318,2,0.6051100442796621,0.5830709633219318,0.022039080957730328,0.13812154696132597,0.0034413919967491375,0.01601124323115463,True
immune,seed44,target_disjoint,3,1467,358,228,24,24,True,4,0.5976268317624716,0.5830709633219318,0.5830709633219318,2,0.6051100442796621,0.5830709633219318,0.022039080957730328,0.13812154696132597,0.0034413919967491375,0.01601124323115463,False
immune,seed44,target_disjoint,3,1467,358,228,24,24,True,8,0.589118487136733,0.5830709633219318,0.5830709633219318,2,0.6051100442796621,0.5830709633219318,0.022039080957730328,0.13812154696132597,0.0034413919967491375,0.01601124323115463,False
immune,seed44,target_disjoint,7,1467,358,228,24,24,True,1,0.5985638075471889,0.5710502188795583,0.5710502188795583,2,0.6074184805879774,0.5710502188795583,0.036368261708419114,0.027624309392265192,0.0045521196978169105,0.015321572359556408,False
immune,seed44,target_disjoint,7,1467,358,228,24,24,True,2,0.6074184805879774,0.5710502188795583,0.5710502188795583,2,0.6074184805879774,0.5710502188795583,0.036368261708419114,0.027624309392265192,0.0045521196978169105,0.015321572359556408,True
immune,seed44,target_disjoint,7,1467,358,228,24,24,True,4,0.6071993491544548,0.5710502188795583,0.5710502188795583,2,0.6074184805879774,0.5710502188795583,0.036368261708419114,0.027624309392265192,0.0045521196978169105,0.015321572359556408,False
immune,seed44,target_disjoint,7,1467,358,228,24,24,True,8,0.5964014588612218,0.5710502188795583,0.5710502188795583,2,0.6074184805879774,0.5710502188795583,0.036368261708419114,0.027624309392265192,0.0045521196978169105,0.015321572359556408,False
immune,seed44,target_disjoint,11,1467,358,228,24,24,True,1,0.5982590385419447,0.5711824533653047,0.5711824533653047,1,0.5982590385419447,0.5711824533653047,0.027076585176640022,0.04419889502762431,0.005649644939910971,0.013727785358172045,True
immune,seed44,target_disjoint,11,1467,358,228,24,24,True,2,0.5946660386578073,0.5711824533653047,0.5711824533653047,1,0.5982590385419447,0.5711824533653047,0.027076585176640022,0.04419889502762431,0.005649644939910971,0.013727785358172045,False
immune,seed44,target_disjoint,11,1467,358,228,24,24,True,4,0.593572900242304,0.5711824533653047,0.5711824533653047,1,0.5982590385419447,0.5711824533653047,0.027076585176640022,0.04419889502762431,0.005649644939910971,0.013727785358172045,False
immune,seed44,target_disjoint,11,1467,358,228,24,24,True,8,0.5864624630373129,0.5711824533653047,0.5711824533653047,1,0.5982590385419447,0.5711824533653047,0.027076585176640022,0.04419889502762431,0.005649644939910971,0.013727785358172045,False
lung,seed42_main,source_disjoint,0,1426,558,318,24,24,True,1,0.563470384685265,0.5277096443849826,0.5277096443849826,8,0.5661946880729398,0.5277096443849826,0.03848504368795724,0.011049723756906077,0.004195961731514975,0.015828317672438835,False
lung,seed42_main,source_disjoint,0,1426,558,318,24,24,True,2,0.5646843978659796,0.5277096443849826,0.5277096443849826,8,0.5661946880729398,0.5277096443849826,0.03848504368795724,0.011049723756906077,0.004195961731514975,0.015828317672438835,False
lung,seed42_main,source_disjoint,0,1426,558,318,24,24,True,4,0.5612343706126224,0.5277096443849826,0.5277096443849826,8,0.5661946880729398,0.5277096443849826,0.03848504368795724,0.011049723756906077,0.004195961731514975,0.015828317672438835,False
lung,seed42_main,source_disjoint,0,1426,558,318,24,24,True,8,0.5661946880729398,0.5277096443849826,0.5277096443849826,8,0.5661946880729398,0.5277096443849826,0.03848504368795724,0.011049723756906077,0.004195961731514975,0.015828317672438835,True
lung,seed42_main,source_disjoint,3,1426,558,318,24,24,True,1,0.5709392497894059,0.5293438134879342,0.5293438134879342,1,0.5709392497894059,0.5293438134879342,0.04159543630147167,0.0055248618784530384,0.005201216031947912,0.013135722915082823,True
lung,seed42_main,source_disjoint,3,1426,558,318,24,24,True,2,0.5620003551195019,0.5293438134879342,0.5293438134879342,1,0.5709392497894059,0.5293438134879342,0.04159543630147167,0.0055248618784530384,0.005201216031947912,0.013135722915082823,False
lung,seed42_main,source_disjoint,3,1426,558,318,24,24,True,4,0.5576305270634095,0.5293438134879342,0.5293438134879342,1,0.5709392497894059,0.5293438134879342,0.04159543630147167,0.0055248618784530384,0.005201216031947912,0.013135722915082823,False
lung,seed42_main,source_disjoint,3,1426,558,318,24,24,True,8,0.5602980526237551,0.5293438134879342,0.5293438134879342,1,0.5709392497894059,0.5293438134879342,0.04159543630147167,0.0055248618784530384,0.005201216031947912,0.013135722915082823,False
lung,seed42_main,source_disjoint,7,1426,558,318,24,24,True,1,0.5697830467601539,0.54692326115323,0.54692326115323,1,0.5697830467601539,0.54692326115323,0.02285978560692392,0.06629834254143646,0.0015627724188684868,0.013075669096076003,True
lung,seed42_main,source_disjoint,7,1426,558,318,24,24,True,2,0.5627962770262458,0.54692326115323,0.54692326115323,1,0.5697830467601539,0.54692326115323,0.02285978560692392,0.06629834254143646,0.0015627724188684868,0.013075669096076003,False
lung,seed42_main,source_disjoint,7,1426,558,318,24,24,True,4,0.5569378375699916,0.54692326115323,0.54692326115323,1,0.5697830467601539,0.54692326115323,0.02285978560692392,0.06629834254143646,0.0015627724188684868,0.013075669096076003,False
lung,seed42_main,source_disjoint,7,1426,558,318,24,24,True,8,0.5519702938407413,0.54692326115323,0.54692326115323,1,0.5697830467601539,0.54692326115323,0.02285978560692392,0.06629834254143646,0.0015627724188684868,0.013075669096076003,False
lung,seed42_main,source_disjoint,11,1426,558,318,24,24,True,1,0.5614047040946104,0.5402771583832978,0.5402771583832978,1,0.5614047040946104,0.5402771583832978,0.02112754571131259,0.12154696132596685,0.004320127384209933,0.013412891536018148,True
lung,seed42_main,source_disjoint,11,1426,558,318,24,24,True,2,0.5537613762119485,0.5402771583832978,0.5402771583832978,1,0.5614047040946104,0.5402771583832978,0.02112754571131259,0.12154696132596685,0.004320127384209933,0.013412891536018148,False
lung,seed42_main,source_disjoint,11,1426,558,318,24,24,True,4,0.5532534727383843,0.5402771583832978,0.5402771583832978,1,0.5614047040946104,0.5402771583832978,0.02112754571131259,0.12154696132596685,0.004320127384209933,0.013412891536018148,False
lung,seed42_main,source_disjoint,11,1426,558,318,24,24,True,8,0.5527982177956164,0.5402771583832978,0.5402771583832978,1,0.5614047040946104,0.5402771583832978,0.02112754571131259,0.12154696132596685,0.004320127384209933,0.013412891536018148,False
lung,seed42_main,target_disjoint,0,1869,970,319,24,24,True,1,0.537254452255083,0.504837562927881,0.504837562927881,8,0.5700417416831989,0.504837562927881,0.06520417875531792,0.0055248618784530384,0.0036955724000321062,0.011537434823252903,False
lung,seed42_main,target_disjoint,0,1869,970,319,24,24,True,2,0.556039356444159,0.504837562927881,0.504837562927881,8,0.5700417416831989,0.504837562927881,0.06520417875531792,0.0055248618784530384,0.0036955724000321062,0.011537434823252903,False
lung,seed42_main,target_disjoint,0,1869,970,319,24,24,True,4,0.5648848090088644,0.504837562927881,0.504837562927881,8,0.5700417416831989,0.504837562927881,0.06520417875531792,0.0055248618784530384,0.0036955724000321062,0.011537434823252903,False
lung,seed42_main,target_disjoint,0,1869,970,319,24,24,True,8,0.5700417416831989,0.504837562927881,0.504837562927881,8,0.5700417416831989,0.504837562927881,0.06520417875531792,0.0055248618784530384,0.0036955724000321062,0.011537434823252903,True
lung,seed42_main,target_disjoint,3,1869,970,319,24,24,True,1,0.5338726878662432,0.5089922365056248,0.5089922365056248,8,0.5625878696833825,0.5089922365056248,0.05359563317775773,0.0055248618784530384,0.005118905185473996,0.011048371851650314,False
lung,seed42_main,target_disjoint,3,1869,970,319,24,24,True,2,0.551272891987661,0.5089922365056248,0.5089922365056248,8,0.5625878696833825,0.5089922365056248,0.05359563317775773,0.0055248618784530384,0.005118905185473996,0.011048371851650314,False
lung,seed42_main,target_disjoint,3,1869,970,319,24,24,True,4,0.5605168400169719,0.5089922365056248,0.5089922365056248,8,0.5625878696833825,0.5089922365056248,0.05359563317775773,0.0055248618784530384,0.005118905185473996,0.011048371851650314,False
lung,seed42_main,target_disjoint,3,1869,970,319,24,24,True,8,0.5625878696833825,0.5089922365056248,0.5089922365056248,8,0.5625878696833825,0.5089922365056248,0.05359563317775773,0.0055248618784530384,0.005118905185473996,0.011048371851650314,True
lung,seed42_main,target_disjoint,7,1869,970,319,24,24,True,1,0.5343738174145384,0.5102783161129778,0.5102783161129778,8,0.5564808550164559,0.5102783161129778,0.04620253890347814,0.0055248618784530384,0.004135048233559754,0.01216472338866344,False
lung,seed42_main,target_disjoint,7,1869,970,319,24,24,True,2,0.5445873421785948,0.5102783161129778,0.5102783161129778,8,0.5564808550164559,0.5102783161129778,0.04620253890347814,0.0055248618784530384,0.004135048233559754,0.01216472338866344,False
lung,seed42_main,target_disjoint,7,1869,970,319,24,24,True,4,0.5556408609795535,0.5102783161129778,0.5102783161129778,8,0.5564808550164559,0.5102783161129778,0.04620253890347814,0.0055248618784530384,0.004135048233559754,0.01216472338866344,False
lung,seed42_main,target_disjoint,7,1869,970,319,24,24,True,8,0.5564808550164559,0.5102783161129778,0.5102783161129778,8,0.5564808550164559,0.5102783161129778,0.04620253890347814,0.0055248618784530384,0.004135048233559754,0.01216472338866344,True
lung,seed42_main,target_disjoint,11,1869,970,319,24,24,True,1,0.5286790592066787,0.49769618017728745,0.49769618017728745,1,0.5286790592066787,0.49769618017728745,0.03098287902939123,0.0055248618784530384,0.00296257328048091,0.010764826448037198,True
lung,seed42_main,target_disjoint,11,1869,970,319,24,24,True,2,0.5204648922628808,0.49769618017728745,0.49769618017728745,1,0.5286790592066787,0.49769618017728745,0.03098287902939123,0.0055248618784530384,0.00296257328048091,0.010764826448037198,False
lung,seed42_main,target_disjoint,11,1869,970,319,24,24,True,4,0.5198920908684335,0.49769618017728745,0.49769618017728745,1,0.5286790592066787,0.49769618017728745,0.03098287902939123,0.0055248618784530384,0.00296257328048091,0.010764826448037198,False
lung,seed42_main,target_disjoint,11,1869,970,319,24,24,True,8,0.5245020240129352,0.49769618017728745,0.49769618017728745,1,0.5286790592066787,0.49769618017728745,0.03098287902939123,0.0055248618784530384,0.00296257328048091,0.010764826448037198,False
lung,seed43,source_disjoint,0,1472,579,318,24,24,True,1,0.5598901067020986,0.5358052556150601,0.5358052556150601,8,0.5687442340831684,0.5358052556150601,0.03293897846810834,0.011049723756906077,0.006523488193529804,0.012844831819700546,False
lung,seed43,source_disjoint,0,1472,579,318,24,24,True,2,0.5655027492665077,0.5358052556150601,0.5358052556150601,8,0.5687442340831684,0.5358052556150601,0.03293897846810834,0.011049723756906077,0.006523488193529804,0.012844831819700546,False
lung,seed43,source_disjoint,0,1472,579,318,24,24,True,4,0.5643394120843948,0.5358052556150601,0.5358052556150601,8,0.5687442340831684,0.5358052556150601,0.03293897846810834,0.011049723756906077,0.006523488193529804,0.012844831819700546,False
lung,seed43,source_disjoint,0,1472,579,318,24,24,True,8,0.5687442340831684,0.5358052556150601,0.5358052556150601,8,0.5687442340831684,0.5358052556150601,0.03293897846810834,0.011049723756906077,0.006523488193529804,0.012844831819700546,True
lung,seed43,source_disjoint,3,1472,579,318,24,24,True,1,0.5672608099457109,0.5441884393488405,0.5441884393488405,1,0.5672608099457109,0.5441884393488405,0.023072370596870395,0.08839779005524862,0.005781056224632931,0.012578774048909148,True
lung,seed43,source_disjoint,3,1472,579,318,24,24,True,2,0.5629323833229861,0.5441884393488405,0.5441884393488405,1,0.5672608099457109,0.5441884393488405,0.023072370596870395,0.08839779005524862,0.005781056224632931,0.012578774048909148,False
lung,seed43,source_disjoint,3,1472,579,318,24,24,True,4,0.5603223691463253,0.5441884393488405,0.5441884393488405,1,0.5672608099457109,0.5441884393488405,0.023072370596870395,0.08839779005524862,0.005781056224632931,0.012578774048909148,False
lung,seed43,source_disjoint,3,1472,579,318,24,24,True,8,0.5646943121224957,0.5441884393488405,0.5441884393488405,1,0.5672608099457109,0.5441884393488405,0.023072370596870395,0.08839779005524862,0.005781056224632931,0.012578774048909148,False
lung,seed43,source_disjoint,7,1472,579,318,24,24,True,1,0.5708214146876396,0.5492131276266954,0.5492131276266954,1,0.5708214146876396,0.5492131276266954,0.021608287060944198,0.07734806629834254,0.002529455198893368,0.012763955921447322,True
