domain,split_regime,perm_idx,null_interaction_coef,null_auc_delta
immune,source_disjoint,48,-0.1784955640860871,0.0050551340319182625
immune,source_disjoint,49,0.10949988039801911,-0.0009460659718614206
immune,source_disjoint,50,0.04710741468353685,0.00019606360964918856
immune,source_disjoint,51,0.054394391865355926,-0.0007984277115833383
immune,source_disjoint,52,-0.006703888039064946,-5.669309194678007e-05
immune,source_disjoint,53,0.083585124141243,-0.0006732304668676248
immune,source_disjoint,54,-0.016441247329292894,0.00013818941162024867
immune,source_disjoint,55,-0.061210867436673054,0.0005314977370007856
immune,source_disjoint,56,0.13369598845411654,-0.0006307106479075397
immune,source_disjoint,57,-0.005772979586904925,8.385853183789926e-05
immune,source_disjoint,58,0.0681050390425184,0.0002208668373759881
immune,source_disjoint,59,0.15128204955011987,0.0020622112195628484
immune,source_disjoint,60,0.06712874703047651,0.00023385900428041229
immune,source_disjoint,61,0.06721885080492628,-0.000836223106214562
immune,source_disjoint,62,0.14508522589054745,0.001928746232271461
immune,source_disjoint,63,-0.09406514013597751,0.0022771725265277043
immune,source_disjoint,64,0.05673148125374843,-0.00010984286564685863
immune,source_disjoint,65,0.06707464431421135,0.0002043313522247514
immune,source_disjoint,66,0.11455023811746853,-0.0013063033269395952
immune,source_disjoint,67,0.07781012628270519,-0.0009531526083547126
immune,source_disjoint,68,0.09391430286583133,0.0004381903565051637
immune,source_disjoint,69,0.07326255058601104,0.00021496130696485594
immune,source_disjoint,70,-0.021618447993800114,-9.685069874221242e-05
immune,source_disjoint,71,0.04263186510332718,6.614194060450274e-05
immune,source_disjoint,72,0.02960672585142993,3.779539463122372e-05
immune,source_disjoint,73,0.1577156150300727,0.0005633876012208772
immune,source_disjoint,74,-0.01394509876880477,0.0002350401103625721
immune,source_disjoint,75,0.0467928227721381,-7.440968318006558e-05
immune,source_disjoint,76,0.07721185048034372,0.00037322952198259873
immune,source_disjoint,77,0.1287993549462542,-0.0007866166507610739
immune,source_disjoint,78,0.10739274180280581,1.889769731555635e-05
immune,source_disjoint,79,0.10216161909703286,0.0005149622518495489
immune,source_disjoint,80,0.09894881817381362,-0.0010984286564682533
immune,source_disjoint,81,0.1015409995036524,0.00015000047244251302
immune,source_disjoint,82,0.09027818740649655,0.0005881908289474547
immune,source_disjoint,83,0.05772801921357859,-0.0008940973042436129
immune,source_disjoint,84,0.018398391560257507,-4.133871287781421e-05
immune,source_disjoint,85,0.1055411734358047,0.0009708691995878871
immune,source_disjoint,86,-0.004672442892068566,0.00011102397172901846
immune,source_disjoint,87,-0.0801238224282836,0.0009212627441346211
immune,source_disjoint,88,-0.006820834325030613,0.00022204794345814793
immune,source_disjoint,89,0.03687968298365799,-0.00018897697315567452
immune,source_disjoint,90,0.08879114423388394,0.000321260854364791
immune,source_disjoint,91,-0.009718167910329081,-3.307097030225137e-05
immune,source_disjoint,92,-0.011677472651192372,0.0001866147609914659
immune,source_disjoint,93,0.027757927287544268,0.000300000944884915
immune,source_disjoint,94,-0.042514534023238425,0.0009874046847391238
immune,source_disjoint,95,0.0747007173197572,-0.0009543337144369834
immune,source_disjoint,96,0.08398206271425401,-0.0004653557963963939
immune,source_disjoint,97,0.17782652164238127,0.0022830780569387255
immune,source_disjoint,98,-0.0895860869930924,0.001471658178450963
immune,source_disjoint,99,0.11222107731925834,-0.0002870087779802688
immune,source_disjoint,100,0.021266116706275748,-0.0002917332023094632
immune,source_disjoint,101,-0.0005404080077283942,4.724424328861332e-06
immune,source_disjoint,102,0.015536495547720498,7.559078926233642e-05
immune,source_disjoint,103,0.023547987057082796,-0.00021259909480020323
immune,source_disjoint,104,0.10721075600833266,-0.0007913410750901573
immune,source_disjoint,105,0.017172074525258395,-8.503963792005909e-05
immune,source_disjoint,106,0.09798285508455559,0.0016322886056334696
immune,source_disjoint,107,0.06266295292884812,-0.001122050778112782
immune,source_disjoint,108,0.10528384160146732,0.0006259862235784563
immune,source_disjoint,109,0.029319368480828018,0.0003307097030227357
immune,source_disjoint,110,0.07430267887246364,0.00041102491661382246
immune,source_disjoint,111,0.1025332908128411,0.0023881964982568338
immune,source_disjoint,112,0.18526317942257678,0.004752770874869139
immune,source_disjoint,113,0.041711334075083054,0.00021968573129360625
immune,source_disjoint,114,-0.009439411645583953,-0.00010275622915356664
immune,source_disjoint,115,-0.050945892841352605,0.00047716685721854724
immune,source_disjoint,116,-0.040366200661884476,0.0006779548911964861
immune,source_disjoint,117,-0.08694638270032375,0.0028700877798041313
immune,source_disjoint,118,-0.05771355838985133,0.001393705177024196
immune,source_disjoint,119,0.02395625128762669,-0.00020787467047145292
immune,source_disjoint,120,-0.060757803983025487,0.0009271682745458643
immune,source_disjoint,121,0.0035897910395239967,-2.1259909480098038e-05
immune,source_disjoint,122,0.022852229470088407,-0.0002456700651024546
immune,source_disjoint,123,0.14848331399177345,0.0011917360369638752
immune,source_disjoint,124,0.09440583783212388,-0.00029763873272048436
immune,source_disjoint,125,-0.10748419495009627,0.001386618540530904
immune,source_disjoint,126,-0.049960432221127705,0.0004889779180408116
immune,source_disjoint,127,0.06777617828369585,-0.00018779586707373674
immune,source_disjoint,128,0.14917695126512673,0.002193313994689694
immune,source_disjoint,129,0.13734212021347875,0.0019039430045448835
immune,source_disjoint,130,-0.05837946564935602,0.0015413434373022783
immune,source_disjoint,131,0.010848869244450351,-6.141751627575243e-05
immune,source_disjoint,132,-0.1106155244023049,0.002170872979127547
immune,source_disjoint,133,-0.0803920335418762,0.0015944932110022458
immune,source_disjoint,134,0.06893758386301017,0.0006377972844007207
immune,source_disjoint,135,0.07065556702809099,-0.0013748074797086396
immune,source_disjoint,136,0.062049601224722965,-0.0010606332618371406
immune,source_disjoint,137,0.17775044100695192,0.004311037200116941
immune,source_disjoint,138,0.17418725549803812,0.0011468540058394705
immune,source_disjoint,139,0.04774480319230329,-0.0003023631570493457
immune,source_disjoint,140,0.1008925508480905,0.0010889798078104196
immune,source_disjoint,141,0.015415835528802064,-0.00013228388120900547
immune,source_disjoint,142,-0.06628580489448366,0.0012626024018973503
immune,source_disjoint,143,-0.05246948754260302,0.0006968525885121535
immune,source_disjoint,144,0.04213533377459492,-0.0002279534738691691
immune,source_disjoint,145,-0.12624493037949722,0.0020834711290430574
immune,source_disjoint,146,0.05774876410644504,-0.001693706121909111
immune,source_disjoint,147,0.0738728766747496,-0.00030472536921377635
immune,source_disjoint,148,0.015850378844119287,1.1811060822264352e-05
immune,source_disjoint,149,0.13547588757086515,-0.00011574839605787979
immune,source_disjoint,150,-0.07957244526838045,0.0017551236381845303
immune,source_disjoint,151,0.02115828993633775,4.488203112462674e-05
immune,source_disjoint,152,-0.11200452458145574,0.0014669337541221017
immune,source_disjoint,153,0.08872981323526428,-0.00012283503255117179
immune,source_disjoint,154,0.07269531842965958,-0.0008822862434211265
immune,source_disjoint,155,0.026219868388271603,-0.00043346593217619134
immune,source_disjoint,156,0.037606021156157035,-0.00016299263934682617
immune,source_disjoint,157,0.07584933875616102,0.00045354473557401853
immune,source_disjoint,158,0.09457179929656757,-9.094516833108024e-05
immune,source_disjoint,159,0.19651416758676826,0.003635444521084996
immune,source_disjoint,160,0.06156633316678978,-0.0009543337144368724
immune,source_disjoint,161,0.015611620886136872,-0.00017244148800465986
immune,source_disjoint,162,0.043499288308910526,-0.00011574839605787979
immune,source_disjoint,163,-0.022778833077292657,0.0004063004922849611
immune,source_disjoint,164,0.052216389072763825,-0.0011622083849083253
immune,source_disjoint,165,0.09729782603373183,-0.0005881908289474547
immune,source_disjoint,166,0.10303657688003859,0.00032244196044695084
immune,source_disjoint,167,0.10652454344332658,-0.00013700830553797783
immune,source_disjoint,168,0.0678622172203826,-0.0005374032674116958
immune,source_disjoint,169,0.010404570427384224,-0.000171260381922278
immune,source_disjoint,170,0.08817814129429956,-0.0016700840002644712
immune,source_disjoint,171,-0.09324200952206997,0.0006803171033609168
immune,source_disjoint,172,0.004117989859906432,4.724424328861332e-06
immune,source_disjoint,173,0.04421404118769863,-0.0010157512307124028
immune,source_disjoint,174,-0.009089713581736917,-7.204747101574593e-05
immune,source_disjoint,175,0.05214599611725769,-0.00031063089962501955
immune,source_disjoint,176,0.029132410546759385,-0.0004960645545339926
immune,source_disjoint,177,-0.05337435005282405,0.0005126000396851182
immune,source_disjoint,178,-0.04699789977281381,0.0008397664244611525
immune,source_disjoint,179,-0.02884085908875231,0.0006543327695521794
immune,target_disjoint,0,0.023320644409999702,0.00026418509642134325
immune,target_disjoint,1,0.18064494460756142,0.005566847677699216
immune,target_disjoint,2,0.027589284234790658,0.0003324434466929205
immune,target_disjoint,3,-0.014729533288489067,0.00024396040004459607
immune,target_disjoint,4,0.06203035966115417,0.0014030883111366688
immune,target_disjoint,5,0.023534166092464233,0.00027050531403882694
immune,target_disjoint,6,0.009648545824606057,4.676961037120009e-05
immune,target_disjoint,7,0.012438962143805962,1.896065285311721e-05
immune,target_disjoint,8,0.06705982837474612,0.002251261515436531
immune,target_disjoint,9,-0.009305365301951505,-0.00023890422595040928
immune,target_disjoint,10,0.06735260308821694,-0.00012514030883137295
immune,target_disjoint,11,0.045693821048640046,0.00023258400833259252
immune,target_disjoint,12,0.009718445367400769,6.0674089130130504e-05
immune,target_disjoint,13,-0.15873472501721778,0.003579771258684028
immune,target_disjoint,14,0.10396911491131795,0.0013765433971422159
immune,target_disjoint,15,0.14309293436560835,0.0013424142220064272
immune,target_disjoint,16,0.0863559454132529,0.002305615386948956
immune,target_disjoint,17,0.07660628708756483,-0.001178088563945412
immune,target_disjoint,18,0.140570814339635,0.0018695203713253727
immune,target_disjoint,19,-0.109660500739716,0.002677244182871741
immune,target_disjoint,20,0.0024868517245184105,2.0224696376747175e-05
immune,target_disjoint,21,-0.14454981923215635,0.0025065983071929088
immune,target_disjoint,22,0.10338114548818345,0.0010946616913914964
immune,target_disjoint,23,0.04561205974150467,0.00041081414515264925
immune,target_disjoint,24,-0.06147909306231811,0.0013525265701949118
immune,target_disjoint,25,0.13543806956701637,0.005140865010264117
immune,target_disjoint,26,0.05637161414016634,0.0007660103752692438
immune,target_disjoint,27,-0.006758387506799855,0.00015421330987286375
immune,target_disjoint,28,-0.005638492429706472,-6.825835027157723e-05
immune,target_disjoint,29,-0.0320406146277602,0.00043988714619414004
immune,target_disjoint,30,0.1176872295524579,0.004698449777022606
immune,target_disjoint,31,-0.06480537247269301,0.00030210640212757767
immune,target_disjoint,32,-0.0038200602328496624,-2.528087047148908e-06
immune,target_disjoint,33,0.03707408456317465,-0.00016811778863168314
immune,target_disjoint,34,0.017359275944269482,-0.00015421330987253068
immune,target_disjoint,35,-0.011282905149829653,0.00011882009121344517
immune,target_disjoint,36,0.12369322532987902,0.00348117586384733
immune,target_disjoint,37,0.04930165852019285,0.0005713476726428857
immune,target_disjoint,38,-0.050041423279863405,-7.584261141269089e-05
immune,target_disjoint,39,0.07022134118453005,-0.0003021064021276887
immune,target_disjoint,40,0.014164052828969808,-1.8960652853006188e-05
immune,target_disjoint,41,0.057521750917481705,-0.0001896065285321713
immune,target_disjoint,42,0.0675648030530502,-0.0008721900312470554
immune,target_disjoint,43,0.1799484234327242,0.003579771258684028
immune,target_disjoint,44,-0.021445601188620936,-0.00033244344669280945
immune,target_disjoint,45,-0.008895868843022776,1.6432565806079324e-05
immune,target_disjoint,46,-0.004419823715294282,-4.044939275338333e-05
immune,target_disjoint,47,-0.06529878744019048,0.000589044281972595
immune,target_disjoint,48,-0.09925336950203155,0.0023473288232261913
immune,target_disjoint,49,0.0418095047328078,0.0003804771005876395
immune,target_disjoint,50,0.02155294563635802,0.00017570204977290782
immune,target_disjoint,51,-0.01713270258704616,-0.00011123583007222049
immune,target_disjoint,52,0.13065666759632427,0.001054212298637669
immune,target_disjoint,53,0.07120848408395848,-0.0009897460789369816
immune,target_disjoint,54,-0.009344325888619739,-0.00011882009121333414
immune,target_disjoint,55,-0.055533981129482005,0.0010959257349149043
immune,target_disjoint,56,0.03509366373946619,0.0008418529866820457
immune,target_disjoint,57,-0.01932898015146138,0.00023511209537974143
immune,target_disjoint,58,0.07335651336605674,0.00028820192336853623
immune,target_disjoint,59,0.020874746025862794,-0.00022626379071488678
immune,target_disjoint,60,0.006201909062773411,-0.00023131996480896255
immune,target_disjoint,61,0.017679990602966673,-0.0001858143979612814
immune,target_disjoint,62,0.04228095347349106,-0.00043735905914710216
immune,target_disjoint,63,-0.1654426116244122,0.004955050612302614
immune,target_disjoint,64,0.025703633674166237,0.0005587072374074742
immune,target_disjoint,65,0.07904282898439302,0.0010478920810200743
immune,target_disjoint,66,0.05400737063962947,-0.0002768255316566437
immune,target_disjoint,67,0.06273393159282091,0.0005056174094186794
immune,target_disjoint,68,-0.0909799836812321,0.0022171323403007426
immune,target_disjoint,69,-0.07310600545433651,0.00023511209537974143
immune,target_disjoint,70,-0.015557418235268572,0.00015926948396693952
immune,target_disjoint,71,0.06921784295632484,-0.00012134817826037203
immune,target_disjoint,72,0.0701244847979088,0.0005485948892192116
immune,target_disjoint,73,0.006256443361531028,0.0001061796559780337
immune,target_disjoint,74,0.10939521533432346,0.0016710655381286799
immune,target_disjoint,75,0.04059973405935369,0.0005435387151250248
immune,target_disjoint,76,-0.011420220477215966,2.1488739900155096e-05
immune,target_disjoint,77,0.0249356983064899,-0.0007382014177510499
immune,target_disjoint,78,0.02843050765421786,-9.227517721888123e-05
immune,target_disjoint,79,0.01331569597343009,-0.00032738727259851164
immune,target_disjoint,80,-0.04142452880185556,0.000171909919202351
immune,target_disjoint,81,-0.00042079548102708455,1.2640435235300451e-05
immune,target_disjoint,82,0.09808210912841911,0.0025837049621292296
immune,target_disjoint,83,0.055495826521860886,-0.0009480326426599683
immune,target_disjoint,84,0.0331420568355555,3.160108808886175e-05
immune,target_disjoint,85,0.13870201534405976,0.0031285077207778844
immune,target_disjoint,86,0.03968781469129852,-4.5505566847681145e-05
immune,target_disjoint,87,0.11703808981553238,0.0020199415506274576
immune,target_disjoint,88,0.025024035430705926,0.00035646027364000243
immune,target_disjoint,89,-0.07683750928227216,0.002055334769286765
immune,target_disjoint,90,0.05870818365818603,-0.0001491571357784549
immune,target_disjoint,91,0.11046837258983161,0.00264690713830662
immune,target_disjoint,92,0.02737075558715923,0.00016053352749045846
immune,target_disjoint,93,0.10466638620965829,0.0018783686759901164
immune,target_disjoint,94,-0.05553434616061375,0.0011679762157571494
immune,target_disjoint,95,-0.10929092620306731,0.002234828949630452
immune,target_disjoint,96,-0.06415243648381148,0.0007976114633578835
immune,target_disjoint,97,-0.06833962874570516,-0.0003488760124988888
immune,target_disjoint,98,-0.06528002391697803,0.0012855322634468536
immune,target_disjoint,99,0.015531053811687043,-2.0224696376858198e-05
immune,target_disjoint,100,0.1308168030227807,0.0014081444852309666
immune,target_disjoint,101,0.11702953667735522,0.0030299123259411864
immune,target_disjoint,102,0.039674036678644505,0.00044999949438262465
immune,target_disjoint,103,0.02862116156193067,0.0003741568829697117
immune,target_disjoint,104,-0.011525933021535907,-8.84830466483244e-05
immune,target_disjoint,105,-0.053540099138780745,-0.00041839840629398495
immune,target_disjoint,106,0.11033787258550531,0.00083426872554071
immune,target_disjoint,107,0.025719139526218952,0.00031095470679254333
immune,target_disjoint,108,0.13877330470292218,0.0020730313786164745
immune,target_disjoint,109,0.052581833738147565,-0.0003210670549808059
immune,target_disjoint,110,-0.0528022721053711,0.0016217678407102198
immune,target_disjoint,111,-0.05273182609140485,0.0008544934219175682
immune,target_disjoint,112,0.10515049384766273,0.0009353922074245569
immune,target_disjoint,113,0.13817212166777962,0.0038313159198697377
immune,target_disjoint,114,-0.04291072129110601,0.000270505314039049
immune,target_disjoint,115,0.13223963356655374,0.0025912892232704543
immune,target_disjoint,116,0.06993572218855214,0.0015383409681563043
immune,target_disjoint,117,-0.05276552744460068,0.0008355327690642289
immune,target_disjoint,118,0.12512229149384535,0.0010580044292084478
immune,target_disjoint,119,0.10768702125728273,-0.0002009829202438418
immune,target_disjoint,120,-0.007782515779920544,-5.6881958559573675e-05
immune,target_disjoint,121,0.13979122958629994,0.004225697499216308
immune,target_disjoint,122,0.029906989201705196,3.2865131612380694e-05
immune,target_disjoint,123,0.14513538129235998,0.002282862603525171
immune,target_disjoint,124,0.06759772497092734,-5.3089827988905824e-05
immune,target_disjoint,125,-0.009863892905202197,-0.0001011234818838469
immune,target_disjoint,126,0.028568556232823464,-0.000515729757606942
immune,target_disjoint,127,0.05235780953714482,-0.00012387626530763196
immune,target_disjoint,128,0.12090676383892746,0.0025407274823286974
immune,target_disjoint,129,-0.04610818126436564,0.0006926958509034797
immune,target_disjoint,130,0.14671911689776182,0.0026620756605891804
immune,target_disjoint,131,0.09651465673370932,-0.00016306161453738532
immune,target_disjoint,132,0.12110691632599815,-0.00029578618450987193
immune,target_disjoint,133,0.04645755169627759,9.353922074240018e-05
immune,target_disjoint,134,-0.029602562694610215,2.528087047148908e-06
immune,target_disjoint,135,-0.003285293843040148,-3.286513161215865e-05
immune,target_disjoint,136,0.14037948986038726,0.0045720454246679365
immune,target_disjoint,137,0.0450463470009192,0.0004146062757233171
immune,target_disjoint,138,-0.029845667877065208,0.00023005592128555463
immune,target_disjoint,139,0.04243177422511246,0.001520644358826484
immune,target_disjoint,140,0.07148251243459923,-0.00013904478759019234
immune,target_disjoint,141,0.03341661093455866,0.00015421330987275272
immune,target_disjoint,142,0.11867775615955178,0.004087916755149634
immune,target_disjoint,143,0.06471203954790021,0.0005675555420723288
immune,target_disjoint,144,0.06468807291391707,0.0003792130570638985
immune,target_disjoint,145,-0.03188555303698012,0.00034255579488118304
immune,target_disjoint,146,0.06482278470508421,-0.0014094085287545965
immune,target_disjoint,147,-0.05191357240203096,0.0009442405120894115
immune,target_disjoint,148,0.06669195994634426,-0.0006674149804326568
immune,target_disjoint,149,-0.030973767464177814,0.0004095501016291303
immune,target_disjoint,150,-0.09008957091919616,0.0003969096663936078
immune,target_disjoint,151,0.0663233881614869,-0.0001301964829253377
immune,target_disjoint,152,0.10272601162593682,0.003918534922994543
immune,target_disjoint,153,0.10837367118479056,0.002864322624356541
immune,target_disjoint,154,0.06869815695882919,0.0012071615649869027
immune,target_disjoint,155,-0.0034381870920927506,-9.227517721899225e-05
immune,target_disjoint,156,0.07320697692760428,0.001275419915258702
immune,target_disjoint,157,0.012555935641007323,0.00012261222178389097
immune,target_disjoint,158,-0.02353433822269778,1.8960652853228233e-05
immune,target_disjoint,159,-0.10079180738237152,0.0019213461557908706
immune,target_disjoint,160,-0.031829245732922604,-0.0001908705720554682
immune,target_disjoint,161,-0.040180815702898914,0.00038426923115830736
immune,target_disjoint,162,-0.016047313540383766,0.0004778084519005965
immune,target_disjoint,163,0.006620049734434257,-3.539321865930756e-05
immune,target_disjoint,164,0.017349644843953148,1.8960652853228233e-05
immune,target_disjoint,165,0.08096206529358978,0.0017216272790704368
immune,target_disjoint,166,-0.08753922060390376,0.001763340715347561
immune,target_disjoint,167,0.003079267950063596,-2.148873990037714e-05
immune,target_disjoint,168,0.06512681986958921,0.0002300559212854436
immune,target_disjoint,169,0.06027131429319262,0.00046390397314155507
immune,target_disjoint,170,0.031558753667037844,-0.0011161504312915405
immune,target_disjoint,171,0.13062460110121174,0.00206418307395162
immune,target_disjoint,172,-0.015037094760354976,0.00010744369950155264
immune,target_disjoint,173,0.04434760806326021,-3.0337044565120763e-05
immune,target_disjoint,174,0.004245313230881346,-4.9297697418348996e-05
immune,target_disjoint,175,-0.06787413026373071,0.001519380315302854
immune,target_disjoint,176,0.15722362986869043,0.0010466280374965553
immune,target_disjoint,177,-0.05987172153351726,-0.00011629200416640728
immune,target_disjoint,178,0.07283373781211894,0.0007584261141279081
immune,target_disjoint,179,-0.04053795666933311,0.00105547634216141
lung,source_disjoint,0,-0.0068847482195853954,3.772635814891512e-05
lung,source_disjoint,1,-0.0064795620278834485,-4.2616811982809644e-05
lung,source_disjoint,2,-0.03217595559923753,-2.0260451598641538e-05
lung,source_disjoint,3,0.0958682654839581,0.0004114967583276341
lung,source_disjoint,4,-0.02422556890253586,3.2137268052734314e-05
lung,source_disjoint,5,-0.06282737189829181,-3.143863179067008e-05
lung,source_disjoint,6,-0.015199293120085146,8.1041806393789e-05
lung,source_disjoint,7,-0.0212363640294422,5.449362843734651e-05
lung,source_disjoint,8,0.0027906374275290264,-1.956181533646628e-05
lung,source_disjoint,9,-0.07667695868831839,0.000384599262240215
lung,source_disjoint,10,0.03199597534061188,-1.3972725240174455e-05
lung,source_disjoint,11,0.03852872936505007,5.4493628437235486e-05
lung,source_disjoint,12,-0.04478910856199824,-4.89045383411657e-06
lung,source_disjoint,13,-0.05814377465944122,-0.00016557679409801018
lung,source_disjoint,14,-0.03052609332712297,0.00014880952380946777
lung,source_disjoint,15,0.03609054545983369,5.589090096291827e-06
lung,source_disjoint,16,-0.029042716783723554,0.00015369997764369536
lung,source_disjoint,17,-0.021035416186893974,6.287726358022994e-06
lung,source_disjoint,18,-0.11369463501506082,0.0005760255980327145
lung,source_disjoint,19,0.047357851965652654,3.353454057675176e-05
lung,source_disjoint,20,-0.0020026171545076414,-7.684998882262484e-06
lung,source_disjoint,21,0.11362533701378724,0.0006685949027497307
lung,source_disjoint,22,-0.040367337707666213,9.08227140627993e-06
lung,source_disjoint,23,0.04722463592706171,0.0003245165437066877
lung,source_disjoint,24,-0.09464497240532573,0.0004645931142410742
lung,source_disjoint,25,0.015329008513871081,4.610999329313081e-05
lung,source_disjoint,26,0.026348279927002616,0.00026967359713825356
lung,source_disjoint,27,0.08215583498230906,0.00018234406438633055
lung,source_disjoint,28,0.03964233562992714,0.00028504359490277853
lung,source_disjoint,29,-0.009934625062823714,3.213726805262329e-05
lung,source_disjoint,30,0.025834424239269436,0.00012750111781800744
lung,source_disjoint,31,-0.075186212460682,0.0007077185334227742
lung,source_disjoint,32,-0.013065912083806211,-1.8513860943425442e-05
lung,source_disjoint,33,-0.01850652420071764,0.00019946065280573855
lung,source_disjoint,34,-0.01677280274322664,5.8685446009398845e-05
lung,source_disjoint,35,0.019038943078343126,4.89045383411657e-06
lung,source_disjoint,36,0.0021381893720296336,-2.3054996646565407e-05
lung,source_disjoint,37,-0.035620323521006476,-1.676727028843139e-05
lung,source_disjoint,38,0.013257073551806877,-5.519226469941074e-05
lung,source_disjoint,39,0.022010326142867964,-5.414431030614786e-05
lung,source_disjoint,40,-0.05251916018033765,-3.842499441097935e-05
lung,source_disjoint,41,-0.0738642042954621,7.300748938066093e-05
lung,source_disjoint,42,-0.0603246633074794,-0.0001124804381845701
lung,source_disjoint,43,0.004480073744066362,1.0130225799209747e-05
lung,source_disjoint,44,-0.015001814278707387,3.842499441097935e-05
lung,source_disjoint,45,-0.07994359474663215,0.0001460149787615439
lung,source_disjoint,46,-0.08849848936563565,0.00021028951486701253
lung,source_disjoint,47,-0.036112232374995286,0.00019980997093660413
lung,source_disjoint,48,-0.033598384452896764,-6.287726358145118e-05
lung,source_disjoint,49,0.028702910851270167,9.850771294439564e-05
lung,source_disjoint,50,0.005230405501091724,2.5150905432536064e-05
lung,source_disjoint,51,0.007078107438823499,-1.8164542812448836e-05
lung,source_disjoint,52,-0.03346152403241594,5.3445674044083624e-05
lung,source_disjoint,53,-0.026387408778606656,2.969204113567603e-05
lung,source_disjoint,54,0.002855182839996758,1.0479543930186352e-05
lung,source_disjoint,55,-0.07731623130216021,0.0005756762799017379
lung,source_disjoint,56,-0.01977927788989604,0.0001523027051195669
lung,source_disjoint,57,0.0199931791385918,5.134976525822399e-05
lung,source_disjoint,58,0.0648753003186057,0.0003496674491393348
lung,source_disjoint,59,-0.06422682989597038,0.00010898725687447097
lung,source_disjoint,60,-0.011729916495787645,5.5890900961474976e-05
lung,source_disjoint,61,-0.04730043640764243,-0.00013483679856929331
lung,source_disjoint,62,0.0021332978710176887,4.89045383411657e-06
lung,source_disjoint,63,-0.06518293297176228,0.00010200089425427272
lung,source_disjoint,64,-0.015588696174953419,1.0130225799320769e-05
lung,source_disjoint,65,-0.03734789726629914,8.907612340691706e-05
lung,source_disjoint,66,0.017366982129737,7.056226246371367e-05
lung,source_disjoint,67,-0.025797242762871153,-0.00011108316566066367
lung,source_disjoint,68,0.03542422826101389,8.87268052761625e-05
lung,source_disjoint,69,0.041395938346354307,-9.187066845528502e-05
lung,source_disjoint,70,-0.06141399683608846,0.00030076291079805806
lung,source_disjoint,71,0.022076110884781716,0.00010200089425449477
lung,source_disjoint,72,0.014805969536601427,4.820590207899045e-05
lung,source_disjoint,73,0.07954963605968507,0.0003325508607199268
lung,source_disjoint,74,-0.013760590915009693,2.8993404873611794e-05
lung,source_disjoint,75,-0.06589507795279495,0.00020539906103289596
lung,source_disjoint,76,-0.08326278777936605,0.00019980997093671515
lung,source_disjoint,77,0.08640632242128118,0.0005267717415605722
lung,source_disjoint,78,0.010678347469067968,-2.4102951039606246e-05
lung,source_disjoint,79,-0.04875974846961014,2.2356360384612195e-05
lung,source_disjoint,80,-0.02331643077922013,-3.0390677397740262e-05
lung,source_disjoint,81,0.02276313492239542,0.00013763134361721718
lung,source_disjoint,82,-0.08376824861272207,0.00031159177285933204
lung,source_disjoint,83,0.06813928425730055,0.0002934272300469942
lung,source_disjoint,84,-0.019784960597683317,-7.615135255978345e-05
lung,source_disjoint,85,-0.011768534544333045,-1.5020679633326317e-05
lung,source_disjoint,86,-0.016737144875942602,-9.780907668344163e-06
lung,source_disjoint,87,0.09295592806538908,0.000728677621283147
lung,source_disjoint,88,-0.0216693460354574,-6.0432036664281874e-05
lung,source_disjoint,89,0.02652129538414747,-2.5150905432536064e-05
lung,source_disjoint,90,-0.0264678495822868,-3.7027721886961906e-05
lung,source_disjoint,91,0.062115440907045856,0.000305304046501087
lung,source_disjoint,92,-0.018013694357447544,5.6589537223317166e-05
lung,source_disjoint,93,0.004450705266949609,5.2397719652041985e-06
lung,source_disjoint,94,-0.002123580883215341,2.095908785970657e-06
lung,source_disjoint,95,-0.014966949585609813,-9.082271406390952e-06
lung,source_disjoint,96,-0.012948771781844276,-0.00011317907444685638
lung,source_disjoint,97,0.03600043316588698,5.728817348527038e-05
lung,source_disjoint,98,0.032455504903614645,-4.4712720769002345e-05
lung,source_disjoint,99,-0.040141981863632416,0.00027107086966238203
lung,source_disjoint,100,-0.06219227119617998,9.780907668122119e-06
lung,source_disjoint,101,-0.04994661069526599,0.00020190587972279683
lung,source_disjoint,102,0.08686652108476244,0.0005669433266265456
lung,source_disjoint,103,0.0733252123318097,0.0005009221998657498
lung,source_disjoint,104,-0.019310860785538717,-1.9911133467664932e-05
lung,source_disjoint,105,-0.06570047051308173,-0.00015300134138163113
lung,source_disjoint,106,0.04237001437121861,0.0002843449586408253
lung,source_disjoint,107,-0.10657109798427436,0.000442236753856573
lung,source_disjoint,108,0.03517064735275573,0.0001313436172591942
lung,source_disjoint,109,0.07514965401675926,0.00030111222892903466
lung,source_disjoint,110,0.005910951515882456,-2.305499664667643e-05
lung,source_disjoint,111,0.016480381678098524,3.842499441075731e-06
lung,source_disjoint,112,-0.06123639933716974,-0.00017046724793212675
lung,source_disjoint,113,0.1160201271928221,0.00038634585289520906
lung,source_disjoint,114,-0.05872952464743377,7.126089872566688e-05
lung,source_disjoint,115,-0.017674968873380423,0.0001627822490499753
lung,source_disjoint,116,0.10235572119955187,0.00048485356583938266
lung,source_disjoint,117,-0.05168513248613342,6.916498993969622e-05
lung,source_disjoint,118,0.015288603247645345,-1.9212497205378654e-05
lung,source_disjoint,119,-0.05344332011188409,-3.7027721886850884e-05
lung,source_disjoint,120,-0.007329041059004135,-3.45824949697926e-05
lung,source_disjoint,121,0.0007239577361291391,6.986362619976205e-06
lung,source_disjoint,122,-0.12420775341812267,0.0008834255533198832
lung,source_disjoint,123,-0.06230255727387882,0.00046599038676509164
