domain,seed_tag,split_regime,layer,perm_idx,null_h1_total_lifetime
external_lung,seed42_main,target_disjoint,11,7,14.355987787246704
external_lung,seed42_main,target_disjoint,11,8,16.263750195503235
external_lung,seed42_main,target_disjoint,11,9,15.932157397270203
external_lung,seed42_main,target_disjoint,11,10,15.402338862419128
external_lung,seed42_main,target_disjoint,11,11,11.86207664012909
external_lung,seed42_main,target_disjoint,11,12,13.548745274543762
external_lung,seed42_main,target_disjoint,11,13,14.615623712539673
external_lung,seed42_main,target_disjoint,11,14,17.71255850791931
external_lung,seed42_main,target_disjoint,11,15,18.39522075653076
external_lung,seed42_main,target_disjoint,11,16,15.830040097236633
external_lung,seed42_main,target_disjoint,11,17,18.11815071105957
external_lung,seed42_main,target_disjoint,11,18,20.30607283115387
external_lung,seed42_main,target_disjoint,11,19,17.73563504219055
immune,seed42_main,source_disjoint,0,0,47.579450607299805
immune,seed42_main,source_disjoint,0,1,68.71205759048462
immune,seed42_main,source_disjoint,0,2,59.25096654891968
immune,seed42_main,source_disjoint,0,3,57.285409927368164
immune,seed42_main,source_disjoint,0,4,77.89740705490112
immune,seed42_main,source_disjoint,0,5,66.77653312683105
immune,seed42_main,source_disjoint,0,6,65.29511022567749
immune,seed42_main,source_disjoint,0,7,53.98617696762085
immune,seed42_main,source_disjoint,0,8,65.69276332855225
immune,seed42_main,source_disjoint,0,9,48.16211748123169
immune,seed42_main,source_disjoint,0,10,62.50019598007202
immune,seed42_main,source_disjoint,0,11,61.46511888504028
immune,seed42_main,source_disjoint,0,12,56.69628143310547
immune,seed42_main,source_disjoint,0,13,64.33597183227539
immune,seed42_main,source_disjoint,0,14,77.29671907424927
immune,seed42_main,source_disjoint,0,15,63.75164556503296
immune,seed42_main,source_disjoint,0,16,50.51944971084595
immune,seed42_main,source_disjoint,0,17,58.539456844329834
immune,seed42_main,source_disjoint,0,18,62.3326735496521
immune,seed42_main,source_disjoint,0,19,63.757935523986816
immune,seed42_main,source_disjoint,3,0,44.998157024383545
immune,seed42_main,source_disjoint,3,1,46.1541485786438
immune,seed42_main,source_disjoint,3,2,71.51448965072632
immune,seed42_main,source_disjoint,3,3,55.27293300628662
immune,seed42_main,source_disjoint,3,4,54.36977958679199
immune,seed42_main,source_disjoint,3,5,47.477314472198486
immune,seed42_main,source_disjoint,3,6,56.377591609954834
immune,seed42_main,source_disjoint,3,7,52.96455717086792
immune,seed42_main,source_disjoint,3,8,50.542595863342285
immune,seed42_main,source_disjoint,3,9,61.931936264038086
immune,seed42_main,source_disjoint,3,10,37.90568256378174
immune,seed42_main,source_disjoint,3,11,50.80696105957031
immune,seed42_main,source_disjoint,3,12,53.84815168380737
immune,seed42_main,source_disjoint,3,13,42.88546323776245
immune,seed42_main,source_disjoint,3,14,58.06265354156494
immune,seed42_main,source_disjoint,3,15,59.69430112838745
immune,seed42_main,source_disjoint,3,16,43.43513870239258
immune,seed42_main,source_disjoint,3,17,48.925986766815186
immune,seed42_main,source_disjoint,3,18,53.08417367935181
immune,seed42_main,source_disjoint,3,19,50.74354076385498
immune,seed42_main,source_disjoint,7,0,38.94985342025757
immune,seed42_main,source_disjoint,7,1,38.560847759246826
immune,seed42_main,source_disjoint,7,2,32.5487642288208
immune,seed42_main,source_disjoint,7,3,44.50280046463013
immune,seed42_main,source_disjoint,7,4,49.13169813156128
immune,seed42_main,source_disjoint,7,5,38.4600772857666
immune,seed42_main,source_disjoint,7,6,28.0214524269104
immune,seed42_main,source_disjoint,7,7,44.86678743362427
immune,seed42_main,source_disjoint,7,8,44.208723068237305
immune,seed42_main,source_disjoint,7,9,51.27369165420532
immune,seed42_main,source_disjoint,7,10,35.770036697387695
immune,seed42_main,source_disjoint,7,11,32.09492826461792
immune,seed42_main,source_disjoint,7,12,37.29386281967163
immune,seed42_main,source_disjoint,7,13,32.464097023010254
immune,seed42_main,source_disjoint,7,14,45.615031719207764
immune,seed42_main,source_disjoint,7,15,39.40546894073486
immune,seed42_main,source_disjoint,7,16,35.29786157608032
immune,seed42_main,source_disjoint,7,17,39.46610736846924
immune,seed42_main,source_disjoint,7,18,52.66707468032837
immune,seed42_main,source_disjoint,7,19,47.87377738952637
immune,seed42_main,source_disjoint,11,0,23.36150586605072
immune,seed42_main,source_disjoint,11,1,21.800161838531494
immune,seed42_main,source_disjoint,11,2,19.015419840812683
immune,seed42_main,source_disjoint,11,3,19.23422074317932
immune,seed42_main,source_disjoint,11,4,15.249428391456604
immune,seed42_main,source_disjoint,11,5,25.959407329559326
immune,seed42_main,source_disjoint,11,6,20.25350546836853
immune,seed42_main,source_disjoint,11,7,20.317582607269287
immune,seed42_main,source_disjoint,11,8,24.553146600723267
immune,seed42_main,source_disjoint,11,9,15.612451076507568
immune,seed42_main,source_disjoint,11,10,21.652506589889526
immune,seed42_main,source_disjoint,11,11,18.467731952667236
immune,seed42_main,source_disjoint,11,12,18.291532516479492
immune,seed42_main,source_disjoint,11,13,18.874297499656677
immune,seed42_main,source_disjoint,11,14,22.1471506357193
immune,seed42_main,source_disjoint,11,15,16.76606321334839
immune,seed42_main,source_disjoint,11,16,18.015692114830017
immune,seed42_main,source_disjoint,11,17,21.38586962223053
immune,seed42_main,source_disjoint,11,18,20.181228637695312
immune,seed42_main,source_disjoint,11,19,19.86744248867035
immune,seed42_main,target_disjoint,0,0,43.333935260772705
immune,seed42_main,target_disjoint,0,1,35.04281997680664
immune,seed42_main,target_disjoint,0,2,39.34778308868408
immune,seed42_main,target_disjoint,0,3,38.490281105041504
immune,seed42_main,target_disjoint,0,4,45.23970127105713
immune,seed42_main,target_disjoint,0,5,43.542240142822266
immune,seed42_main,target_disjoint,0,6,40.653602600097656
immune,seed42_main,target_disjoint,0,7,58.70754623413086
immune,seed42_main,target_disjoint,0,8,35.015297412872314
immune,seed42_main,target_disjoint,0,9,44.937822341918945
immune,seed42_main,target_disjoint,0,10,51.77063465118408
immune,seed42_main,target_disjoint,0,11,38.34778690338135
immune,seed42_main,target_disjoint,0,12,51.87479591369629
immune,seed42_main,target_disjoint,0,13,44.83342790603638
immune,seed42_main,target_disjoint,0,14,48.32446813583374
immune,seed42_main,target_disjoint,0,15,43.26292181015015
immune,seed42_main,target_disjoint,0,16,53.25915241241455
immune,seed42_main,target_disjoint,0,17,48.13389205932617
immune,seed42_main,target_disjoint,0,18,47.692336559295654
immune,seed42_main,target_disjoint,0,19,44.10882902145386
immune,seed42_main,target_disjoint,3,0,46.6099739074707
immune,seed42_main,target_disjoint,3,1,42.78631019592285
immune,seed42_main,target_disjoint,3,2,32.48880863189697
immune,seed42_main,target_disjoint,3,3,26.94225549697876
immune,seed42_main,target_disjoint,3,4,32.07957172393799
immune,seed42_main,target_disjoint,3,5,48.93742895126343
immune,seed42_main,target_disjoint,3,6,30.510814666748047
immune,seed42_main,target_disjoint,3,7,25.232924461364746
immune,seed42_main,target_disjoint,3,8,34.140803813934326
immune,seed42_main,target_disjoint,3,9,45.78005313873291
immune,seed42_main,target_disjoint,3,10,37.406800270080566
immune,seed42_main,target_disjoint,3,11,34.623043060302734
immune,seed42_main,target_disjoint,3,12,32.02539920806885
immune,seed42_main,target_disjoint,3,13,39.56543827056885
immune,seed42_main,target_disjoint,3,14,33.87501001358032
immune,seed42_main,target_disjoint,3,15,41.64346694946289
immune,seed42_main,target_disjoint,3,16,46.18128442764282
immune,seed42_main,target_disjoint,3,17,42.24775981903076
immune,seed42_main,target_disjoint,3,18,39.35564041137695
immune,seed42_main,target_disjoint,3,19,32.598366260528564
immune,seed42_main,target_disjoint,7,0,30.04725694656372
immune,seed42_main,target_disjoint,7,1,26.925941228866577
immune,seed42_main,target_disjoint,7,2,31.031151056289673
immune,seed42_main,target_disjoint,7,3,36.675405502319336
immune,seed42_main,target_disjoint,7,4,32.39648103713989
immune,seed42_main,target_disjoint,7,5,22.953369855880737
immune,seed42_main,target_disjoint,7,6,23.715471506118774
immune,seed42_main,target_disjoint,7,7,33.34252882003784
immune,seed42_main,target_disjoint,7,8,28.183297395706177
immune,seed42_main,target_disjoint,7,9,29.942729949951172
immune,seed42_main,target_disjoint,7,10,38.81968688964844
immune,seed42_main,target_disjoint,7,11,35.97336959838867
immune,seed42_main,target_disjoint,7,12,36.22969722747803
immune,seed42_main,target_disjoint,7,13,36.2463812828064
immune,seed42_main,target_disjoint,7,14,25.67688298225403
immune,seed42_main,target_disjoint,7,15,31.406462907791138
immune,seed42_main,target_disjoint,7,16,28.926329612731934
immune,seed42_main,target_disjoint,7,17,27.20564842224121
immune,seed42_main,target_disjoint,7,18,38.36860466003418
immune,seed42_main,target_disjoint,7,19,24.820271492004395
immune,seed42_main,target_disjoint,11,0,13.679076552391052
immune,seed42_main,target_disjoint,11,1,14.070652842521667
immune,seed42_main,target_disjoint,11,2,15.828335881233215
immune,seed42_main,target_disjoint,11,3,16.821948289871216
immune,seed42_main,target_disjoint,11,4,14.613208651542664
immune,seed42_main,target_disjoint,11,5,9.087712287902832
immune,seed42_main,target_disjoint,11,6,11.368666410446167
immune,seed42_main,target_disjoint,11,7,14.770678520202637
immune,seed42_main,target_disjoint,11,8,11.944785118103027
immune,seed42_main,target_disjoint,11,9,12.829389810562134
immune,seed42_main,target_disjoint,11,10,10.986699104309082
immune,seed42_main,target_disjoint,11,11,10.92045545578003
immune,seed42_main,target_disjoint,11,12,14.717652678489685
immune,seed42_main,target_disjoint,11,13,13.814788937568665
immune,seed42_main,target_disjoint,11,14,11.753745675086975
immune,seed42_main,target_disjoint,11,15,14.510263204574585
immune,seed42_main,target_disjoint,11,16,15.037182927131653
immune,seed42_main,target_disjoint,11,17,13.646955370903015
immune,seed42_main,target_disjoint,11,18,13.170491933822632
immune,seed42_main,target_disjoint,11,19,15.300230979919434
lung,seed42_main,source_disjoint,0,0,34.51034879684448
lung,seed42_main,source_disjoint,0,1,39.667946338653564
lung,seed42_main,source_disjoint,0,2,35.23426914215088
lung,seed42_main,source_disjoint,0,3,28.209574222564697
lung,seed42_main,source_disjoint,0,4,28.687190055847168
lung,seed42_main,source_disjoint,0,5,43.776548862457275
lung,seed42_main,source_disjoint,0,6,38.45783042907715
lung,seed42_main,source_disjoint,0,7,34.703067779541016
lung,seed42_main,source_disjoint,0,8,33.360971450805664
lung,seed42_main,source_disjoint,0,9,44.615525245666504
lung,seed42_main,source_disjoint,0,10,38.450376987457275
lung,seed42_main,source_disjoint,0,11,34.82498788833618
lung,seed42_main,source_disjoint,0,12,42.69662141799927
lung,seed42_main,source_disjoint,0,13,31.927084922790527
lung,seed42_main,source_disjoint,0,14,24.916015148162842
lung,seed42_main,source_disjoint,0,15,37.676589012145996
lung,seed42_main,source_disjoint,0,16,34.71332120895386
lung,seed42_main,source_disjoint,0,17,25.477736473083496
lung,seed42_main,source_disjoint,0,18,37.53363752365112
lung,seed42_main,source_disjoint,0,19,33.467594623565674
lung,seed42_main,source_disjoint,3,0,35.565170764923096
lung,seed42_main,source_disjoint,3,1,26.173054695129395
lung,seed42_main,source_disjoint,3,2,29.175151824951172
lung,seed42_main,source_disjoint,3,3,33.6753716468811
lung,seed42_main,source_disjoint,3,4,29.576108932495117
lung,seed42_main,source_disjoint,3,5,36.17098617553711
lung,seed42_main,source_disjoint,3,6,41.432469844818115
lung,seed42_main,source_disjoint,3,7,27.48598027229309
lung,seed42_main,source_disjoint,3,8,25.621758460998535
lung,seed42_main,source_disjoint,3,9,28.274946212768555
lung,seed42_main,source_disjoint,3,10,37.549890995025635
lung,seed42_main,source_disjoint,3,11,29.874013900756836
lung,seed42_main,source_disjoint,3,12,28.94382667541504
lung,seed42_main,source_disjoint,3,13,37.21522092819214
lung,seed42_main,source_disjoint,3,14,39.126309871673584
lung,seed42_main,source_disjoint,3,15,26.629786491394043
lung,seed42_main,source_disjoint,3,16,28.018638610839844
lung,seed42_main,source_disjoint,3,17,25.893711805343628
lung,seed42_main,source_disjoint,3,18,32.77673101425171
lung,seed42_main,source_disjoint,3,19,31.028027534484863
lung,seed42_main,source_disjoint,7,0,20.906309366226196
lung,seed42_main,source_disjoint,7,1,23.270306825637817
lung,seed42_main,source_disjoint,7,2,21.923577547073364
lung,seed42_main,source_disjoint,7,3,26.052740335464478
lung,seed42_main,source_disjoint,7,4,22.62665367126465
lung,seed42_main,source_disjoint,7,5,20.461376190185547
lung,seed42_main,source_disjoint,7,6,21.611658573150635
lung,seed42_main,source_disjoint,7,7,22.673885345458984
lung,seed42_main,source_disjoint,7,8,21.96707057952881
lung,seed42_main,source_disjoint,7,9,20.357295751571655
lung,seed42_main,source_disjoint,7,10,32.62899923324585
lung,seed42_main,source_disjoint,7,11,27.236932277679443
lung,seed42_main,source_disjoint,7,12,26.951579332351685
lung,seed42_main,source_disjoint,7,13,33.39058184623718
lung,seed42_main,source_disjoint,7,14,30.14216160774231
lung,seed42_main,source_disjoint,7,15,27.370462894439697
lung,seed42_main,source_disjoint,7,16,22.472538471221924
lung,seed42_main,source_disjoint,7,17,27.231199264526367
lung,seed42_main,source_disjoint,7,18,25.274556398391724
lung,seed42_main,source_disjoint,7,19,26.59020185470581
lung,seed42_main,source_disjoint,11,0,17.166143894195557
lung,seed42_main,source_disjoint,11,1,15.457087635993958
lung,seed42_main,source_disjoint,11,2,15.196401119232178
lung,seed42_main,source_disjoint,11,3,13.17115604877472
lung,seed42_main,source_disjoint,11,4,13.393202662467957
lung,seed42_main,source_disjoint,11,5,15.248107314109802
lung,seed42_main,source_disjoint,11,6,16.2223002910614
lung,seed42_main,source_disjoint,11,7,18.64662277698517
lung,seed42_main,source_disjoint,11,8,15.35477066040039
lung,seed42_main,source_disjoint,11,9,13.857555866241455
lung,seed42_main,source_disjoint,11,10,15.75658631324768
lung,seed42_main,source_disjoint,11,11,14.338379144668579
lung,seed42_main,source_disjoint,11,12,14.727479457855225
lung,seed42_main,source_disjoint,11,13,14.409905552864075
lung,seed42_main,source_disjoint,11,14,15.15991723537445
lung,seed42_main,source_disjoint,11,15,17.889626383781433
lung,seed42_main,source_disjoint,11,16,13.230952024459839
lung,seed42_main,source_disjoint,11,17,14.171432971954346
lung,seed42_main,source_disjoint,11,18,13.50296151638031
lung,seed42_main,source_disjoint,11,19,18.875230312347412
lung,seed42_main,target_disjoint,0,0,52.61212205886841
lung,seed42_main,target_disjoint,0,1,48.19748878479004
lung,seed42_main,target_disjoint,0,2,34.96709728240967
lung,seed42_main,target_disjoint,0,3,39.1511926651001
lung,seed42_main,target_disjoint,0,4,39.87764120101929
lung,seed42_main,target_disjoint,0,5,44.127864837646484
lung,seed42_main,target_disjoint,0,6,47.42105197906494
lung,seed42_main,target_disjoint,0,7,52.01277446746826
lung,seed42_main,target_disjoint,0,8,51.75530815124512
lung,seed42_main,target_disjoint,0,9,45.85555839538574
lung,seed42_main,target_disjoint,0,10,38.900002002716064
lung,seed42_main,target_disjoint,0,11,41.08506536483765
lung,seed42_main,target_disjoint,0,12,42.09001970291138
lung,seed42_main,target_disjoint,0,13,47.02547645568848
lung,seed42_main,target_disjoint,0,14,38.793198108673096
lung,seed42_main,target_disjoint,0,15,35.83807420730591
lung,seed42_main,target_disjoint,0,16,46.197896003723145
lung,seed42_main,target_disjoint,0,17,40.30120086669922
lung,seed42_main,target_disjoint,0,18,42.88327646255493
lung,seed42_main,target_disjoint,0,19,41.89032173156738
lung,seed42_main,target_disjoint,3,0,35.161319732666016
lung,seed42_main,target_disjoint,3,1,24.602488040924072
lung,seed42_main,target_disjoint,3,2,39.45816469192505
lung,seed42_main,target_disjoint,3,3,36.34429883956909
lung,seed42_main,target_disjoint,3,4,34.302114486694336
lung,seed42_main,target_disjoint,3,5,36.82005977630615
lung,seed42_main,target_disjoint,3,6,32.7637734413147
lung,seed42_main,target_disjoint,3,7,33.910966873168945
lung,seed42_main,target_disjoint,3,8,38.6104302406311
lung,seed42_main,target_disjoint,3,9,34.28934860229492
lung,seed42_main,target_disjoint,3,10,34.609620094299316
lung,seed42_main,target_disjoint,3,11,30.412356853485107
lung,seed42_main,target_disjoint,3,12,51.11004590988159
lung,seed42_main,target_disjoint,3,13,30.76911163330078
lung,seed42_main,target_disjoint,3,14,33.01010227203369
lung,seed42_main,target_disjoint,3,15,34.53636646270752
lung,seed42_main,target_disjoint,3,16,36.134718894958496
lung,seed42_main,target_disjoint,3,17,35.627378940582275
lung,seed42_main,target_disjoint,3,18,43.17063522338867
lung,seed42_main,target_disjoint,3,19,30.970930576324463
lung,seed42_main,target_disjoint,7,0,28.495134592056274
lung,seed42_main,target_disjoint,7,1,29.657439708709717
lung,seed42_main,target_disjoint,7,2,31.885826587677002
lung,seed42_main,target_disjoint,7,3,30.614351272583008
lung,seed42_main,target_disjoint,7,4,35.39897966384888
lung,seed42_main,target_disjoint,7,5,24.417040824890137
lung,seed42_main,target_disjoint,7,6,35.56541061401367
lung,seed42_main,target_disjoint,7,7,35.104626178741455
lung,seed42_main,target_disjoint,7,8,29.259918212890625
lung,seed42_main,target_disjoint,7,9,38.14476537704468
lung,seed42_main,target_disjoint,7,10,29.435698986053467
lung,seed42_main,target_disjoint,7,11,31.869023323059082
lung,seed42_main,target_disjoint,7,12,25.081100702285767
lung,seed42_main,target_disjoint,7,13,36.202239990234375
lung,seed42_main,target_disjoint,7,14,32.66860866546631
lung,seed42_main,target_disjoint,7,15,30.488614559173584
lung,seed42_main,target_disjoint,7,16,32.680856227874756
lung,seed42_main,target_disjoint,7,17,37.84927177429199
lung,seed42_main,target_disjoint,7,18,34.42997598648071
lung,seed42_main,target_disjoint,7,19,26.675474643707275
lung,seed42_main,target_disjoint,11,0,14.200437068939209
lung,seed42_main,target_disjoint,11,1,16.428011775016785
lung,seed42_main,target_disjoint,11,2,13.92788302898407
lung,seed42_main,target_disjoint,11,3,16.73465633392334
lung,seed42_main,target_disjoint,11,4,15.988395810127258
lung,seed42_main,target_disjoint,11,5,16.230528950691223
lung,seed42_main,target_disjoint,11,6,15.654245734214783
lung,seed42_main,target_disjoint,11,7,14.830793499946594
lung,seed42_main,target_disjoint,11,8,18.916531085968018
lung,seed42_main,target_disjoint,11,9,16.620732188224792
lung,seed42_main,target_disjoint,11,10,19.634685039520264
lung,seed42_main,target_disjoint,11,11,14.293538331985474
lung,seed42_main,target_disjoint,11,12,16.865180373191833
lung,seed42_main,target_disjoint,11,13,13.341256856918335
lung,seed42_main,target_disjoint,11,14,16.69705080986023
lung,seed42_main,target_disjoint,11,15,15.678834557533264
lung,seed42_main,target_disjoint,11,16,18.955572843551636
lung,seed42_main,target_disjoint,11,17,15.165462255477905
lung,seed42_main,target_disjoint,11,18,14.0886949300766
lung,seed42_main,target_disjoint,11,19,18.068464040756226
