domain,seed_tag,split_regime,layer,n_edges,n_positive,n_points,edge_auc_local_linearity,twonn_mean,twonn_var,twonn_skew,pr_mean,pr_var,pr_skew
immune,seed43,source_disjoint,3,1218,300,240,0.5267719680464779,20.891880138140312,669.6126392542394,1.9056047757348762,4.991951400723436,6.135123602301019,-1.3784099809692212
immune,seed43,source_disjoint,4,1218,300,240,0.5437654320987655,23.970307512516186,882.1548539625443,1.6010677249593719,4.989743626894463,6.160713028875639,-1.358044826450218
immune,seed43,source_disjoint,5,1218,300,240,0.5426906318082788,22.956093390332786,805.6503440723812,1.7128975921704295,4.840943037203255,5.794497243619793,-1.3609585646756472
immune,seed43,source_disjoint,6,1218,300,240,0.5263834422657951,24.00532744893144,883.3522332093285,1.5139942138690639,4.795858055228922,5.790498529511562,-1.3014187551000778
immune,seed43,source_disjoint,7,1218,300,240,0.5569389978213508,29.94392487686524,783.5527174772593,1.4203692574370455,4.845987504451899,5.875654423847371,-1.3250118419285424
immune,seed43,source_disjoint,8,1218,300,240,0.578961510530138,19.986278721524304,664.7574044010211,1.91469369920321,4.789382322422306,5.815561691230203,-1.2837342977942796
immune,seed43,source_disjoint,9,1218,300,240,0.5572621641249093,21.690889082714154,761.7961649440927,1.8146375848292935,4.797385086200834,5.826236694869108,-1.2853170812050139
immune,seed43,source_disjoint,10,1218,300,240,0.5336637618010167,28.263872541262874,708.3665419090081,1.540291946065374,4.750161070683905,5.7169218562080575,-1.2847330815714826
immune,seed43,source_disjoint,11,1218,300,240,0.5859077705156136,23.206878873631542,949.5403555295422,1.6297787913489612,4.638260696594758,5.485652749632487,-1.2736113058328193
immune,seed43,target_disjoint,0,1465,358,228,0.5555858351879607,21.38815514973065,791.363279411878,1.7184681369591304,4.624957645246159,7.561860896997376,-0.9730325982434832
immune,seed43,target_disjoint,1,1465,358,228,0.548026020297447,20.671911393779403,805.4840963115539,1.7982932978350568,4.599436455443422,7.4875888239352095,-0.9741493458117622
immune,seed43,target_disjoint,2,1465,358,228,0.5367973232804955,19.191361672902946,701.825785662524,1.9311509458439102,4.553532540085584,7.354547100464269,-0.9667062309554695
immune,seed43,target_disjoint,3,1465,358,228,0.5361538810918836,17.68466890887202,661.4761594124217,2.1928753478925334,4.464347423335887,7.026875162913327,-0.9819442965204234
immune,seed43,target_disjoint,4,1465,358,228,0.5508268862949337,28.77035093575458,591.2394907295045,1.1844753231671057,4.485325212809934,7.099643254935463,-0.9774402393867447
immune,seed43,target_disjoint,5,1465,358,228,0.5638370350183949,21.69534822610695,881.5715118681691,1.7475309584439531,4.451484891323559,7.050666153313023,-0.9545177880174457
immune,seed43,target_disjoint,6,1465,358,228,0.5439635029497408,20.617424647581753,729.3430467983299,1.7776021227158205,4.395312185993609,6.853559757839327,-0.9622989837931805
immune,seed43,target_disjoint,7,1465,358,228,0.5460780306127083,21.366365883783658,854.7738052237579,1.7539389631099027,4.44927305137037,7.023207811617777,-0.961834916957364
immune,seed43,target_disjoint,8,1465,358,228,0.5560829258199471,18.187711069014675,584.0196702316147,1.996063194679099,4.422802646717205,6.856279871408567,-0.9999555548439074
immune,seed43,target_disjoint,9,1465,358,228,0.539769773861612,20.610249592915057,798.825181949586,1.8050267944643366,4.432399291143499,6.911380912045263,-0.9897274663265756
immune,seed43,target_disjoint,10,1465,358,228,0.5284679010663478,18.563168827415442,685.9257075843794,2.036492850377287,4.4039426335315754,6.874626784621285,-0.9696105142441048
immune,seed43,target_disjoint,11,1465,358,228,0.5586453397122426,27.263745314454283,719.9608178509602,1.5740764010483828,4.2891916807268675,6.564014476616827,-0.9521213689279779
immune,seed44,source_disjoint,0,1229,306,240,0.5812833258980732,29.59460158691009,709.2547425581233,1.2737683273377105,4.931491765920095,6.444159686605161,-1.30268223297541
immune,seed44,source_disjoint,1,1229,306,240,0.57248139414668,18.27186146783352,554.2768338541226,2.25458378689144,4.954905344570885,6.5611242442934685,-1.2762406586303283
immune,seed44,source_disjoint,2,1229,306,240,0.5690717962880348,21.90867411076574,804.6357008974934,1.7902069377300807,4.904944945586639,6.431716734064561,-1.2754718333723658
immune,seed44,source_disjoint,3,1229,306,240,0.5571435146828685,26.7574875702818,704.6876814710237,1.802795948508025,4.82496279943385,6.270962919740537,-1.2490283144359897
